description,brand,price,website,search_term,scrape_timestamp
Polly Pocket Lila y su Conejito,POLLY POCKET,S/ 34.90,vivanda,LIZA,2024-12-05 21:48:22.911322
Lima de Cartón para Uñas BOREAL Paquete 12un,BOREAL,S/ 4.90,vivanda,LIZA,2024-12-05 21:48:22.911322
Lima para Pies BOREAL Paquete 1un,BOREAL,S/ 8.50,vivanda,LIZA,2024-12-05 21:48:22.911322
Lavavajillas Líquido AYUDIN Lima Limón 640ml,AYUDIN,S/ 12.90,vivanda,LIZA,2024-12-05 21:48:22.911322
Gaseosa SPRITE Lima Limón Botella 3L,SPRITE,S/ 7.50,vivanda,LIZA,2024-12-05 21:48:22.911322
Papas Fritas INKA CHIPS Finas Hierbas Bolsa y Lima 115g,INKA CHIPS,S/ 8.20,vivanda,LIZA,2024-12-05 21:48:22.911322
Hielera CRISTAR AV Lisa Royal 014AL,CRISTAR,S/ 29.90,vivanda,LIZA,2024-12-05 21:48:22.911322
Plato Hondo YCHICAWA 9'' Loza Blanco,YCHICAWA,S/ 9.00,vivanda,LIZA,2024-12-05 21:48:22.911322
Lavavajilla Líquido AYUDIN Lima Limón 900ml,AYUDIN,S/ 16.90,vivanda,LIZA,2024-12-05 21:48:22.911322
Gaseosa SEVEN UP Sabor Lima Limón Botella 355ml,SEVEN UP,S/ 1.00,vivanda,LIZA,2024-12-05 21:48:22.911322
Gaseosa SEVEN UP Lima Limón Botella 500ml,SEVEN UP,S/ 2.20,vivanda,LIZA,2024-12-05 21:48:22.911322
Gaseosa SEVEN UP Lima limón Botella 1.5L,SEVEN UP,S/ 4.50,vivanda,LIZA,2024-12-05 21:48:22.911322
Gaseosa SEVEN UP Lima Limón Botella 3L,SEVEN UP,S/ 6.90,vivanda,LIZA,2024-12-05 21:48:22.911322
