description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Néctar FRUGOS DEL VALLE Sabor a Manzana Caja 1L,FRUGOS,S/ 4.40,vivanda,MANZANA DELICIA,2024-12-04 17:44:54.248474,1.0,l,Néctar FRUGOS DEL VALLE Sabor a Manzana Caja,4.4
Vinagre BELL'S De Manzana Botella 1L,BELL'S,S/ 14.80,vivanda,MANZANA DELICIA,2024-12-04 17:44:54.248474,1.0,l,Vinagre BELL'S De Manzana Botella,14.8
Bebida con Aloe Vera SAPPE Sabor Manzana Botella 300ml,SAPPE,S/ 6.40,vivanda,MANZANA DELICIA,2024-12-04 17:44:54.248474,300.0,ml,Bebida con Aloe Vera SAPPE Sabor Manzana Botella,6.4
Galletas con Quinua y Manzana +NUTRI Co Caja 6un,NUTRISHAKE,S/ 16.20,vivanda,MANZANA DELICIA,2024-12-04 17:44:54.248474,6.0,un,Galletas con Quinua y Manzana +NUTRI Co Caja,16.2
Galletas BABY MUM Arroz Sabor Manzana Caja 50g,BABY MUM,S/ 13.99,vivanda,MANZANA DELICIA,2024-12-04 17:44:54.248474,50.0,g,Galletas BABY MUM Arroz Sabor Manzana Caja,13.99
Lavavajilla Líquido Desengrasante LA OCA Manzana Verde Botella 1L,LA OCA,S/ 19.40,vivanda,MANZANA DELICIA,2024-12-04 17:44:54.248474,1.0,l,Lavavajilla Líquido Desengrasante LA OCA Manzana Verde Botella,19.4
Compota GERBER Manzana Frasco 113g,GERBER,S/ 5.40,vivanda,MANZANA DELICIA,2024-12-04 17:44:54.248474,113.0,g,Compota GERBER Manzana Frasco,5.4
Puré de Manzana RAM Bolsa 1kg,RAM,S/ 13.50,vivanda,MANZANA DELICIA,2024-12-04 17:44:54.248474,1.0,kg,Puré de Manzana RAM Bolsa,13.5
Pack Néctar FRUGOS Manzana Caja 235ml Paquete 6un + Galletas Saladas RITZ Bolsa 20g Paquete 6un,FRUGOS,S/ 11.90,vivanda,MANZANA DELICIA,2024-12-04 17:44:54.248474,235.0,ml,Pack Néctar FRUGOS Manzana Caja  Paquete  + Galletas Saladas RITZ Bolsa  Paquete,11.9
Vinagre de Manzana BELL'S Botella 500ml,BELL'S,S/ 8.30,vivanda,MANZANA DELICIA,2024-12-04 17:44:54.248474,500.0,ml,Vinagre de Manzana BELL'S Botella,8.3
Bebida FRUGOS DEL VALLE Manzana Caja 235ml Six Pack,FRUGOS,S/ 7.90,vivanda,MANZANA DELICIA,2024-12-04 17:44:54.248474,235.0,ml,Bebida FRUGOS DEL VALLE Manzana Caja  Six Pack,7.9
Set de Coladores Delicia REY 4un,REY,S/ 8.90,vivanda,MANZANA DELICIA,2024-12-04 17:44:54.248474,4.0,un,Set de Coladores Delicia REY,8.9
Avena con Manzana SANTA CATALINA Bolsa 150g,SANTA CATALINA,S/ 5.90,vivanda,MANZANA DELICIA,2024-12-04 17:44:54.248474,150.0,g,Avena con Manzana SANTA CATALINA Bolsa,5.9
Bebida Natural BIO Arándano con Uva y Manzana Botella 300ml,BIO,S/ 3.60,vivanda,MANZANA DELICIA,2024-12-04 17:44:54.248474,300.0,ml,Bebida Natural BIO Arándano con Uva y Manzana Botella,3.6
Bebida BIO Manzana y Camu Camu Botella 300ml,BIO,S/ 3.60,vivanda,MANZANA DELICIA,2024-12-04 17:44:54.248474,300.0,ml,Bebida BIO Manzana y Camu Camu Botella,3.6
