description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Pan de Molde Blanco DON MAMINO sin Corteza Bolsa 560g,DON MAMINO,S/ 13.50,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,560.0,g,Pan de Molde Blanco DON MAMINO sin Corteza Bolsa,13.5
Pan de Molde Integral 6 Semillas LA FLORENCIA Bolsa 500g,LA FLORENCIA,S/ 12.90,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,500.0,g,Pan de Molde Integral 6 Semillas LA FLORENCIA Bolsa,12.9
Pan de Molde Integral LA FLORENCIA Bolsa 500g,LA FLORENCIA,S/ 7.90,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,500.0,g,Pan de Molde Integral LA FLORENCIA Bolsa,7.9
Pan Laminado de Centeno LA FLORENCIA Bolsa 350g,LA FLORENCIA,S/ 8.40,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,350.0,g,Pan Laminado de Centeno LA FLORENCIA Bolsa,8.4
Pan de Yema LA FLORENCIA Bolsa 310g,LA FLORENCIA,S/ 4.30,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,310.0,g,Pan de Yema LA FLORENCIA Bolsa,4.3
Pan de Molde BIMBO Integral Bolsa 750g,BIMBO,S/ 14.40,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,750.0,g,Pan de Molde BIMBO Integral Bolsa,14.4
Pan Artesano Integral BIMBO Bolsa 560g,BIMBO,S/ 13.80,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,560.0,g,Pan Artesano Integral BIMBO Bolsa,13.8
Pan de Molde Integral UNIÓN Mediano Bolsa 360g,UNIÓN,S/ 9.40,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,360.0,g,Pan de Molde Integral UNIÓN Mediano Bolsa,9.4
Pan Baguette Especial LA FLORENCIA 1un,VIVANDA,S/ 2.20,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,1.0,un,Pan Baguette Especial LA FLORENCIA,2.2
Pan Francés Refrigerado Bolsa 6un,VIVANDA,S/ 5.00,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,6.0,un,Pan Francés Refrigerado Bolsa,5.0
Pan Pita BIMBO Cero Cero Bolsa 240g,BIMBO,S/ 6.80,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,240.0,g,Pan Pita BIMBO Cero Cero Bolsa,6.8
Pan Ciabatta Refrigerado Bolsa 6un,VIVANDA,S/ 5.00,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,6.0,un,Pan Ciabatta Refrigerado Bolsa,5.0
Pan Integral BIMBO Mediano Bolsa 480g,BIMBO,S/ 11.50,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,480.0,g,Pan Integral BIMBO Mediano Bolsa,11.5
Pan de Molde Blanco BIMBO Extra Grande Bolsa 750g,BIMBO,S/ 14.40,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,750.0,g,Pan de Molde Blanco BIMBO Extra Grande Bolsa,14.4
Pan Pita Integral BIMBO Bolsa 300g,BIMBO,S/ 7.50,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,300.0,g,Pan Pita Integral BIMBO Bolsa,7.5
Pan Pita Integral BELL'S Bolsa 300g,BELL'S,S/ 5.70,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,300.0,g,Pan Pita Integral BELL'S Bolsa,5.7
Pan de Molde Blanco LA FLORENCIA Bolsa 500g,LA FLORENCIA,S/ 7.90,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,500.0,g,Pan de Molde Blanco LA FLORENCIA Bolsa,7.9
Pan de Molde Blanco BIMBO Vital de Semillas Bolsa 600g,BIMBO,S/ 14.80,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,600.0,g,Pan de Molde Blanco BIMBO Vital de Semillas Bolsa,14.8
Pan Laminado Multigrano LA FLORENCIA Bolsa 350g,LA FLORENCIA,S/ 8.40,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,350.0,g,Pan Laminado Multigrano LA FLORENCIA Bolsa,8.4
Pan Árabe Integral EL CEDRO con Salvado de Trigo Bolsa 10un,EL CEDRO,S/ 7.50,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,10.0,un,Pan Árabe Integral EL CEDRO con Salvado de Trigo Bolsa,7.5
Pan de Molde UNIÓN Multisemillas y Avena Bolsa 540g,UNIÓN,S/ 13.20,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,540.0,g,Pan de Molde UNIÓN Multisemillas y Avena Bolsa,13.2
Pan Campesino Masa Madre 1un,VICTOR DOU,S/ 10.90,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,1.0,un,Pan Campesino Masa Madre,10.9
Pan Integral LA FLORENCIA Bolsa 397g,LA FLORENCIA,S/ 5.00,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,397.0,g,Pan Integral LA FLORENCIA Bolsa,5.0
Pan Laminado Muesli LA FLORENCIA Bolsa 350g,LA FLORENCIA,S/ 8.40,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,350.0,g,Pan Laminado Muesli LA FLORENCIA Bolsa,8.4
Pan de Molde Integral BIMBO sin Bordes Bolsa 650g,BIMBO,S/ 16.40,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,650.0,g,Pan de Molde Integral BIMBO sin Bordes Bolsa,16.4
Pan Ciabatta DON MAMINO Precocido Bolsa 250g,DON MAMINO,S/ 5.00,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,250.0,g,Pan Ciabatta DON MAMINO Precocido Bolsa,5.0
Pan Francés DON MAMINO Precocido Bolsa 250g,DON MAMINO,S/ 4.90,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,250.0,g,Pan Francés DON MAMINO Precocido Bolsa,4.9
Pan de Molde Integral BELL'S Mediano Bolsa 500g,BELL'S,S/ 8.60,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,500.0,g,Pan de Molde Integral BELL'S Mediano Bolsa,8.6
Pan Hamburguesa Brioche DON MAMINO 600g,DON MAMINO,S/ 12.90,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,600.0,g,Pan Hamburguesa Brioche DON MAMINO,12.9
Pan Mini Francés LA FLORENCIA Bolsa 550g,LA FLORENCIA,S/ 7.00,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,550.0,g,Pan Mini Francés LA FLORENCIA Bolsa,7.0
Pan de Molde Integral BIMBO Vital Multicereal Bolsa 600g,BIMBO,S/ 14.80,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,600.0,g,Pan de Molde Integral BIMBO Vital Multicereal Bolsa,14.8
Pan Blanco BIMBO Bolsa 480g,BIMBO,S/ 11.50,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,480.0,g,Pan Blanco BIMBO Bolsa,11.5
Pan Integral BIMBO Cero Cero Bolsa 560g,BIMBO,S/ 12.10,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,560.0,g,Pan Integral BIMBO Cero Cero Bolsa,12.1
Pan de Molde UNIÓN Granos Integrales Bolsa 540g,UNIÓN,S/ 13.20,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,540.0,g,Pan de Molde UNIÓN Granos Integrales Bolsa,13.2
Pan de Molde Marmoleado DON MAMINO sin Corteza Bolsa 560g,DON MAMINO,S/ 13.50,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,560.0,g,Pan de Molde Marmoleado DON MAMINO sin Corteza Bolsa,13.5
Pan Mini Ciabatta LA FLORENCIA Bolsa 550g,LA FLORENCIA,S/ 7.00,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,550.0,g,Pan Mini Ciabatta LA FLORENCIA Bolsa,7.0
Pan Molido BELL'S Bolsa 250g,BELL'S,S/ 4.79,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,250.0,g,Pan Molido BELL'S Bolsa,4.79
Pan Molido Clásico BIMBO Bolsa 250g,BIMBO,S/ 6.30,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,250.0,g,Pan Molido Clásico BIMBO Bolsa,6.3
Pan Mini Árabe LA FLORENCIA Bolsa 550g,LA FLORENCIA,S/ 7.00,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,550.0,g,Pan Mini Árabe LA FLORENCIA Bolsa,7.0
Pan Hamburguesa Brioche LA FLORENCIA Bolsa 340g,LA FLORENCIA,S/ 9.10,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,340.0,g,Pan Hamburguesa Brioche LA FLORENCIA Bolsa,9.1
Pan de Molde BIMBO Vital Semillas Bolsa 360g,BIMBO,S/ 11.20,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,360.0,g,Pan de Molde BIMBO Vital Semillas Bolsa,11.2
Pan de Molde Integral Multicereal LA FLORENCIA Bolsa 500g,LA FLORENCIA,S/ 12.90,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,500.0,g,Pan de Molde Integral Multicereal LA FLORENCIA Bolsa,12.9
Harina de Maíz Blanco P.A.N. Precocida Bolsa 1Kg,PAN,S/ 11.30,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,1.0,kg,Harina de Maíz Blanco P.A.N. Precocida Bolsa,11.3
Pan Italiano 1un,VIVANDA,S/ 3.00,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,1.0,un,Pan Italiano,3.0
Pan Árabe Integral LA FLORENCIA Bolsa 380g,LA FLORENCIA,S/ 5.00,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,380.0,g,Pan Árabe Integral LA FLORENCIA Bolsa,5.0
Pan Americano Sandwich UNIÓN Bolsa 540g,UNION,S/ 9.09,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,540.0,g,Pan Americano Sandwich UNIÓN Bolsa,9.09
Pan Chancay LA FLORENCIA Bolsa 12un,LA FLORENCIA,S/ 6.60,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,12.0,un,Pan Chancay LA FLORENCIA Bolsa,6.6
Pan de Molde Integral UNIÓN Bolsa 495g,UNIÓN,S/ 14.20,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,495.0,g,Pan de Molde Integral UNIÓN Bolsa,14.2
Pan Carioca LA FLORENCIA Bolsa 400g,LA FLORENCIA,S/ 5.00,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,400.0,g,Pan Carioca LA FLORENCIA Bolsa,5.0
Pan Hot Dog x Kg,VIVANDA,S/ 8.10,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,1.0,kg,Pan Hot Dog,8.1
