description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Frijol BELL'S Panamito Bolsa 500g,BELL'S,S/ 5.60,vivanda,FRÉJOL PANAMITO,2024-12-04 17:59:12.114625,500.0,g,Frijol BELL'S Panamito Bolsa,5.6
Frijol Panamito TESORO VERDE Bolsa 500g,TESORO VERDE,S/ 4.80,vivanda,FRÉJOL PANAMITO,2024-12-04 17:59:12.114625,500.0,g,Frijol Panamito TESORO VERDE Bolsa,4.8
