description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Pastel de Jamón OTTO KUNZ Paquete 150g,OTTO KUNZ,S/ 6.80,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,150.0,g,Pastel de Jamón OTTO KUNZ Paquete,6.8
Gomas Dulces TROLLI SOUR GLOWWORMS sabores Surtidos Bolsa 100g,TROLLI,S/ 7.00,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,100.0,g,Gomas Dulces TROLLI SOUR GLOWWORMS sabores Surtidos Bolsa,7.0
Chifles Dulces BELL'S Bolsa 220g,BELL'S,S/ 7.40,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,220.0,g,Chifles Dulces BELL'S Bolsa,7.4
Gomas Dulces TROLLI CLASIC BEARS sabores Surtidos Clásicos Bolsa 100g,TROLLI,S/ 7.00,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,100.0,g,Gomas Dulces TROLLI CLASIC BEARS sabores Surtidos Clásicos Bolsa,7.0
Chifles Dulces ARTICHAY Sabor a Salsa Acevichada Bolsa 210g,ARTICHAY,S/ 16.50,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,210.0,g,Chifles Dulces ARTICHAY Sabor a Salsa Acevichada Bolsa,16.5
Gomas Dulces TROLLI NEON SQUIGGIES sabores Surtidos Bolsa 100g,TROLLI,S/ 7.00,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,100.0,g,Gomas Dulces TROLLI NEON SQUIGGIES sabores Surtidos Bolsa,7.0
Velas Premium de Cumpleaños Rayadas Pastel MARSHALL & MASON x6un,MARSHALL & MASON,S/ 9.95,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,6.0,un,Velas Premium de Cumpleaños Rayadas Pastel MARSHALL & MASON x,9.95
Infusiones DULCES SUEÑOS Relajante nocturno Caja 20Un,DULCESUENOS,S/ 5.70,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,20.0,un,Infusiones DULCES SUEÑOS Relajante nocturno Caja,5.7
Chifles Dulces VILLA NATURA Bolsa 150g,VILLA NATURA,S/ 5.00,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,150.0,g,Chifles Dulces VILLA NATURA Bolsa,5.0
Gomas Dulces AMBROSOLI FRUGELÉ Sabor Limón Naranja Piña Bolsa 430g,AMBROSOLI,S/ 14.50,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,430.0,g,Gomas Dulces AMBROSOLI FRUGELÉ Sabor Limón Naranja Piña Bolsa,14.5
Gomas dulces TROLLI GUMMI PIZZA Sabores surtidos Caja 17Gr,TROLLI,S/ 1.80,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,17.0,g,Gomas dulces TROLLI GUMMI PIZZA Sabores surtidos Caja r,1.8
Gomas dulces ARCOR MOGUL Sabores frutados Bolsa 35Gr,ARCOR,S/ 1.80,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,35.0,g,Gomas dulces ARCOR MOGUL Sabores frutados Bolsa r,1.8
Resaltadores CLASS&WORK JP9913AG Pastel Caja 2un,CLASS & WORK,S/ 5.90,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,2.0,un,Resaltadores CLASS&WORK JP9913AG Pastel Caja,5.9
Chifles Dulces ARTICHAY Sabor Cabonossi Bolsa 210g,ARTICHAY,S/ 16.50,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,210.0,g,Chifles Dulces ARTICHAY Sabor Cabonossi Bolsa,16.5
Marcador ARTESCO Dual Brush Pastel Blíster 6un,ARTESCO,S/ 11.90,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,6.0,un,Marcador ARTESCO Dual Brush Pastel Blíster,11.9
Set de Tápers VIVA HOME Tapa Pastel 3un,VIVA HOME,S/ 10.90,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,3.0,un,Set de Tápers VIVA HOME Tapa Pastel,10.9
Gomas Dulces TROLLI Octopus Bolsa 100g,TROLLI,S/ 7.00,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,100.0,g,Gomas Dulces TROLLI Octopus Bolsa,7.0
Hojuelas de Plátano Frito BELL'S Dulces Bolsa 125g,BELL'S,S/ 4.60,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,125.0,g,Hojuelas de Plátano Frito BELL'S Dulces Bolsa,4.6
