description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Vino CONCHA Y TORO Reservado Malbec Botella 750ml,CONCHA Y TORO,S/ 27.90,vivanda,PORO,2024-12-04 17:58:04.069359,750.0,ml,Vino CONCHA Y TORO Reservado Malbec Botella,27.9
Cereal GRANO DE ORO Salvado de Avena Doypack 300g,GRANO DE ORO,S/ 9.40,vivanda,PORO,2024-12-04 17:58:04.069359,300.0,g,Cereal GRANO DE ORO Salvado de Avena Doypack,9.4
Vino CONCHA Y TORO Reservado Carmenere Botella 750ml,CONCHA Y TORO,S/ 27.90,vivanda,PORO,2024-12-04 17:58:04.069359,750.0,ml,Vino CONCHA Y TORO Reservado Carmenere Botella,27.9
Espumante RICCADONNA Ruby Botella 200ml,CONCHA Y TORO,S/ 23.70,vivanda,PORO,2024-12-04 17:58:04.069359,200.0,ml,Espumante RICCADONNA Ruby Botella,23.7
Vino Blanco CONCHA Y TORO Reservado Sauvignon Blanc Botella 750ml,CONCHA Y TORO,S/ 27.90,vivanda,PORO,2024-12-04 17:58:04.069359,750.0,ml,Vino Blanco CONCHA Y TORO Reservado Sauvignon Blanc Botella,27.9
Vino FRONTERA Carmenere Botella 750ml,CONCHA Y TORO,S/ 31.30,vivanda,PORO,2024-12-04 17:58:04.069359,750.0,ml,Vino FRONTERA Carmenere Botella,31.3
Bambú en Tajadas FRUTO DE ORO Lata 567g,FRUTO DE ORO,S/ 9.90,vivanda,PORO,2024-12-04 17:58:04.069359,567.0,g,Bambú en Tajadas FRUTO DE ORO Lata,9.9
Salvatrigo GRANO DE ORO Salvado de Trigo Doypack 400g,GRANO ORO,S/ 6.70,vivanda,PORO,2024-12-04 17:58:04.069359,400.0,g,Salvatrigo GRANO DE ORO Salvado de Trigo Doypack,6.7
Frutas en Conserva FRUTO DE ORO Pera en Mitades Lata 820g,FRUTO DE ORO,S/ 11.30,vivanda,PORO,2024-12-04 17:58:04.069359,820.0,g,Frutas en Conserva FRUTO DE ORO Pera en Mitades Lata,11.3
Maíz Dulce FRUTO DE ORO Lata 184g,FRUTO DE ORO,S/ 4.90,vivanda,PORO,2024-12-04 17:58:04.069359,184.0,g,Maíz Dulce FRUTO DE ORO Lata,4.9
Vino CONCHA Y TORO Reservado Sweet Red Botella 750ml,CONCHA Y TORO,S/ 27.90,vivanda,PORO,2024-12-04 17:58:04.069359,750.0,ml,Vino CONCHA Y TORO Reservado Sweet Red Botella,27.9
Cocktail de Frutas FRUTO DE ORO Lata 820g,FRUTO DE ORO,S/ 11.90,vivanda,PORO,2024-12-04 17:58:04.069359,820.0,g,Cocktail de Frutas FRUTO DE ORO Lata,11.9
Vino Tinto CONCHA Y TORO Diablo Purple Malbec Botella 750ml,CONCHA Y TORO,S/ 104.40,vivanda,PORO,2024-12-04 17:58:04.069359,750.0,ml,Vino Tinto CONCHA Y TORO Diablo Purple Malbec Botella,104.4
Vino Blanco CASILLERO DEL DIABLO Sauvignon Blanc Reserva Botella 750ml,CONCHA Y TORO,S/ 52.20,vivanda,PORO,2024-12-04 17:58:04.069359,750.0,ml,Vino Blanco CASILLERO DEL DIABLO Sauvignon Blanc Reserva Botella,52.2
Espumante CINZANO Asti Botella 750ml,CONCHA Y TORO,S/ 61.30,vivanda,PORO,2024-12-04 17:58:04.069359,750.0,ml,Espumante CINZANO Asti Botella,61.3
Vino Tinto CASILLERO DEL DIABLO Carmenere Reserva Botella 750ml,CONCHA Y TORO,S/ 52.20,vivanda,PORO,2024-12-04 17:58:04.069359,750.0,ml,Vino Tinto CASILLERO DEL DIABLO Carmenere Reserva Botella,52.2
Vino Rosé CASILLERO DEL DIABLO Reserva Botella 750ml,CONCHA Y TORO,S/ 52.20,vivanda,PORO,2024-12-04 17:58:04.069359,750.0,ml,Vino Rosé CASILLERO DEL DIABLO Reserva Botella,52.2
Vino CONCHA Y TORO Marqués de Casa Concha Carmenere Botella 750ml,CONCHA Y TORO,S/ 124.90,vivanda,PORO,2024-12-04 17:58:04.069359,750.0,ml,Vino CONCHA Y TORO Marqués de Casa Concha Carmenere Botella,124.9
Vino CONCHA Y TORO Frontera Malbec Botella 750ml,CONCHA Y TORO,S/ 31.30,vivanda,PORO,2024-12-04 17:58:04.069359,750.0,ml,Vino CONCHA Y TORO Frontera Malbec Botella,31.3
