description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Mantequilla con Sal GLORIA Paquete 180g,GLORIA,S/ 9.90,vivanda,SAL,2024-12-04 18:09:00.549217,180.0,g,Mantequilla con Sal GLORIA Paquete,9.9
Mantequilla con Sal LAIVE Barra 180g,LAIVE,S/ 12.90,vivanda,SAL,2024-12-04 18:09:00.549217,180.0,g,Mantequilla con Sal LAIVE Barra,12.9
Mantequilla sin Sal GLORIA Paquete 180g,GLORIA,S/ 9.90,vivanda,SAL,2024-12-04 18:09:00.549217,180.0,g,Mantequilla sin Sal GLORIA Paquete,9.9
Papas INKA CHIPS con Sal de Mar Bolsa 135g,INKA CHIPS,S/ 7.80,vivanda,SAL,2024-12-04 18:09:00.549217,135.0,g,Papas INKA CHIPS con Sal de Mar Bolsa,7.8
Mantequilla con Sal GLORIA Pote 180g,GLORIA,S/ 10.50,vivanda,SAL,2024-12-04 18:09:00.549217,180.0,g,Mantequilla con Sal GLORIA Pote,10.5
Mantequilla sin Sal LAIVE Barra 180g,LAIVE,S/ 12.90,vivanda,SAL,2024-12-04 18:09:00.549217,180.0,g,Mantequilla sin Sal LAIVE Barra,12.9
Mantequilla PRÉSIDENT sin Sal Barra 200g,PRESIDENT,S/ 20.70,vivanda,SAL,2024-12-04 18:09:00.549217,200.0,g,Mantequilla PRÉSIDENT sin Sal Barra,20.7
Mantequilla LAIVE con Sal Barra 100g,LAIVE,S/ 7.40,vivanda,SAL,2024-12-04 18:09:00.549217,100.0,g,Mantequilla LAIVE con Sal Barra,7.4
Filete de Atún con Agua y Sal PRIMOR Lata 140g,PRIMOR,S/ 6.00,vivanda,SAL,2024-12-04 18:09:00.549217,140.0,g,Filete de Atún con Agua y Sal PRIMOR Lata,6.0
Piqueos Cocktail VILLA NATURA con Nueces Sin Sal Bolsa 250g,VILLA NATURA,S/ 14.00,vivanda,SAL,2024-12-04 18:09:00.549217,250.0,g,Piqueos Cocktail VILLA NATURA con Nueces Sin Sal Bolsa,14.0
Barra de Chocolate Q'UMA Sal de Maras 70% Cacao Caja 70g,QUMA,S/ 20.20,vivanda,SAL,2024-12-04 18:09:00.549217,70.0,g,Barra de Chocolate Q'UMA Sal de Maras 70% Cacao Caja,20.2
Queso Bajo en Sal TRES OSCOS Paquete 250g,TRES OSCOS,S/ 16.90,vivanda,SAL,2024-12-04 18:09:00.549217,250.0,g,Queso Bajo en Sal TRES OSCOS Paquete,16.9
Conserva de Pechuga de Pavo ALDELÍS en Agua y Sal Lata 155g,ALDELÍS,S/ 8.40,vivanda,SAL,2024-12-04 18:09:00.549217,155.0,g,Conserva de Pechuga de Pavo ALDELÍS en Agua y Sal Lata,8.4
Mantequilla PRESIDENT con Sal Barra 200g,PRESIDENT,S/ 20.70,vivanda,SAL,2024-12-04 18:09:00.549217,200.0,g,Mantequilla PRESIDENT con Sal Barra,20.7
Crema a Base de Mantequilla Light con Sal LAIVE Pote 180g,LAIVE,S/ 15.00,vivanda,SAL,2024-12-04 18:09:00.549217,180.0,g,Crema a Base de Mantequilla Light con Sal LAIVE Pote,15.0
Piqueos Cocktail VILLA NATURA con Nueces Sin Sal Pote 200g,VILLA NATURA,S/ 10.50,vivanda,SAL,2024-12-04 18:09:00.549217,200.0,g,Piqueos Cocktail VILLA NATURA con Nueces Sin Sal Pote,10.5
Mixtura sin Sal VILLA NATURA Bolsa 250g,VILLA NATURA,S/ 14.00,vivanda,SAL,2024-12-04 18:09:00.549217,250.0,g,Mixtura sin Sal VILLA NATURA Bolsa,14.0
Chocolate Bitter INNATO Cranberries y Sal Bolsa 100g,INNATO,S/ 13.80,vivanda,SAL,2024-12-04 18:09:00.549217,100.0,g,Chocolate Bitter INNATO Cranberries y Sal Bolsa,13.8
Papas LAY'S Artesanas Sal Marina Bolsa 135g,LAY'S,S/ 6.50,vivanda,SAL,2024-12-04 18:09:00.549217,135.0,g,Papas LAY'S Artesanas Sal Marina Bolsa,6.5
