description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Mantequilla con Sal GLORIA Paquete 180g,GLORIA,S/ 9.90,vivanda,MANTEQUILLA ENVASADA,2024-12-04 17:41:25.517015,180.0,g,Mantequilla con Sal GLORIA Paquete,9.9
Mantequilla sin Sal GLORIA Paquete 180g,GLORIA,S/ 9.90,vivanda,MANTEQUILLA ENVASADA,2024-12-04 17:41:25.517015,180.0,g,Mantequilla sin Sal GLORIA Paquete,9.9
Mantequilla con Sal GLORIA Pote 180g,GLORIA,S/ 10.50,vivanda,MANTEQUILLA ENVASADA,2024-12-04 17:41:25.517015,180.0,g,Mantequilla con Sal GLORIA Pote,10.5
Mantequilla de Maní SPREAD 100% Maní Frasco 410g,SPREAD,S/ 21.90,vivanda,MANTEQUILLA ENVASADA,2024-12-04 17:41:25.517015,410.0,g,Mantequilla de Maní SPREAD 100% Maní Frasco,21.9
Mantequilla sin Sal LAIVE Barra 180g,LAIVE,S/ 12.90,vivanda,MANTEQUILLA ENVASADA,2024-12-04 17:41:25.517015,180.0,g,Mantequilla sin Sal LAIVE Barra,12.9
Mantequilla PRÉSIDENT sin Sal Barra 200g,PRESIDENT,S/ 20.70,vivanda,MANTEQUILLA ENVASADA,2024-12-04 17:41:25.517015,200.0,g,Mantequilla PRÉSIDENT sin Sal Barra,20.7
Mantequilla PLUSA 100% Natural Barra 200g,PLUSA,S/ 16.10,vivanda,MANTEQUILLA ENVASADA,2024-12-04 17:41:25.517015,200.0,g,Mantequilla PLUSA 100% Natural Barra,16.1
Mantequilla LAIVE con Sal Barra 100g,LAIVE,S/ 7.40,vivanda,MANTEQUILLA ENVASADA,2024-12-04 17:41:25.517015,100.0,g,Mantequilla LAIVE con Sal Barra,7.4
Mantequilla de Maní LA PURITA Pote 170g,LA PURITA,S/ 9.90,vivanda,MANTEQUILLA ENVASADA,2024-12-04 17:41:25.517015,170.0,g,Mantequilla de Maní LA PURITA Pote,9.9
Mantequilla de Maní THE BUTTER FACTORY Frasco 200g,THE BUTTER FACTORY,S/ 16.90,vivanda,MANTEQUILLA ENVASADA,2024-12-04 17:41:25.517015,200.0,g,Mantequilla de Maní THE BUTTER FACTORY Frasco,16.9
Mantequilla de Maní LA FLORENCIA Pote 200g,LA FLORENCIA,S/ 9.70,vivanda,MANTEQUILLA ENVASADA,2024-12-04 17:41:25.517015,200.0,g,Mantequilla de Maní LA FLORENCIA Pote,9.7
Mantequilla de Maní UNIÓN Frasci 410g,UNIÓN,S/ 24.30,vivanda,MANTEQUILLA ENVASADA,2024-12-04 17:41:25.517015,410.0,g,Mantequilla de Maní UNIÓN Frasci,24.3
Mantequilla LA CHUGURANITA Caja 240g,LA CHUGURANITA,S/ 23.90,vivanda,MANTEQUILLA ENVASADA,2024-12-04 17:41:25.517015,240.0,g,Mantequilla LA CHUGURANITA Caja,23.9
Mantequilla de Maní Orgánica WASI Frasco 240g,WASI,S/ 22.50,vivanda,MANTEQUILLA ENVASADA,2024-12-04 17:41:25.517015,240.0,g,Mantequilla de Maní Orgánica WASI Frasco,22.5
