description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Mango Picado SOLEI Bandeja 300g,SOLEI,S/ 9.90,vivanda,MANGO,2024-12-04 17:49:19.486801,300.0,g,Mango Picado SOLEI Bandeja,9.9
Mango en Trozos Congelado FEST Paquete 500g,FEST,S/ 8.70,vivanda,MANGO,2024-12-04 17:49:19.486801,500.0,g,Mango en Trozos Congelado FEST Paquete,8.7
Yogurt Batido GLORIA Griego Sabor Mango Vaso 120g,GLORIA,S/ 2.20,vivanda,MANGO,2024-12-04 17:49:19.486801,120.0,g,Yogurt Batido GLORIA Griego Sabor Mango Vaso,2.2
Yogurt Vegano VAKIMU Mango Pasión Pote 500g,VAKIMU,S/ 12.40,vivanda,MANGO,2024-12-04 17:49:19.486801,500.0,g,Yogurt Vegano VAKIMU Mango Pasión Pote,12.4
Bebida FRUGOS Mango y Fresa Caja 1L,FRUGOS,S/ 4.50,vivanda,MANGO,2024-12-04 17:49:19.486801,1.0,l,Bebida FRUGOS Mango y Fresa Caja,4.5
Yogurt Griego Mango con Fresa VAKIMU YOG Pote 1Kg,VAKIMU,S/ 16.80,vivanda,MANGO,2024-12-04 17:49:19.486801,1.0,kg,Yogurt Griego Mango con Fresa VAKIMU YOG Pote,16.8
Bebida FRUGOS Sabor a Mango Caja 970ml,FRUGOS,S/ 3.90,vivanda,MANGO,2024-12-04 17:49:19.486801,970.0,ml,Bebida FRUGOS Sabor a Mango Caja,3.9
Shampoo HERBAL ESSENCES Aloe & Mango Frasco 400ml,HERBAL ESSENCES,S/ 33.90,vivanda,MANGO,2024-12-04 17:49:19.486801,400.0,ml,Shampoo HERBAL ESSENCES Aloe & Mango Frasco,33.9
"Mix Fresa, Piña y Mango Congelado EL FRUTERO Bolsa 1kg",EL FRUTERO,S/ 16.99,vivanda,MANGO,2024-12-04 17:49:19.486801,1.0,kg,"Mix Fresa, Piña y Mango Congelado EL FRUTERO Bolsa",16.99
Yogurt Batido GLORIA Griego Sabor Mango Bolsa 800g,GLORIA,S/ 7.70,vivanda,MANGO,2024-12-04 17:49:19.486801,800.0,g,Yogurt Batido GLORIA Griego Sabor Mango Bolsa,7.7
Mermelada CASA VERDE Arándano y Mango Frasco 210g,CASAVERDE,S/ 9.00,vivanda,MANGO,2024-12-04 17:49:19.486801,210.0,g,Mermelada CASA VERDE Arándano y Mango Frasco,9.0
Bebida GLORIA Mango Caja 1L,GLORIA,S/ 4.40,vivanda,MANGO,2024-12-04 17:49:19.486801,1.0,l,Bebida GLORIA Mango Caja,4.4
Agua Gasificada LACROIX Mango Lata 355ml,LACROIX,S/ 4.70,vivanda,MANGO,2024-12-04 17:49:19.486801,355.0,ml,Agua Gasificada LACROIX Mango Lata,4.7
Pack Bebida FRUGOS Mango Caja 235ml Paquete 6un + Galletas Saladas RITZ Bolsa 20g Paquete 6un,FRUGOS,S/ 11.90,vivanda,MANGO,2024-12-04 17:49:19.486801,235.0,ml,Pack Bebida FRUGOS Mango Caja  Paquete  + Galletas Saladas RITZ Bolsa  Paquete,11.9
Escobilla de Baño BOREAL Mango de Madera Paquete 1un,BOREAL,S/ 11.90,vivanda,MANGO,2024-12-04 17:49:19.486801,1.0,un,Escobilla de Baño BOREAL Mango de Madera Paquete,11.9
Bebida MOGU MOGU Mango y Coco Botella 1L,MOGU MOGU,S/ 15.90,vivanda,MANGO,2024-12-04 17:49:19.486801,1.0,l,Bebida MOGU MOGU Mango y Coco Botella,15.9
Néctar SELVA Mango Premium Botella 900ml,SELVA,S/ 7.70,vivanda,MANGO,2024-12-04 17:49:19.486801,900.0,ml,Néctar SELVA Mango Premium Botella,7.7
Jugo de Fruta KERO Mango y Maracuyá Botella 475ml,KERO,S/ 5.70,vivanda,MANGO,2024-12-04 17:49:19.486801,475.0,ml,Jugo de Fruta KERO Mango y Maracuyá Botella,5.7
Bebida Rehidratante BODY ARMOR Orange Mango Botella 16oz,BODY ARMOR,S/ 14.90,vivanda,MANGO,2024-12-04 17:49:19.486801,16.0,oz,Bebida Rehidratante BODY ARMOR Orange Mango Botella,14.9
Sour WASSKA Mango y Camu Camu Caja 125g,WASSKA,S/ 8.90,vivanda,MANGO,2024-12-04 17:49:19.486801,125.0,g,Sour WASSKA Mango y Camu Camu Caja,8.9
Bebida Energizante MONSTER Energy Mango Loco Lata 473ml,MONSTER,S/ 8.00,vivanda,MANGO,2024-12-04 17:49:19.486801,473.0,ml,Bebida Energizante MONSTER Energy Mango Loco Lata,8.0
Chilcano de Mango PORTÓN Lata 355ml,PORTON,S/ 8.00,vivanda,MANGO,2024-12-04 17:49:19.486801,355.0,ml,Chilcano de Mango PORTÓN Lata,8.0
Yogurt Griego VAKIMU Sabor a Mango Pasión Pote 160g,VAKIMU,S/ 5.50,vivanda,MANGO,2024-12-04 17:49:19.486801,160.0,g,Yogurt Griego VAKIMU Sabor a Mango Pasión Pote,5.5
