description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Gaseosa INCA KOLA Sin Azúcar Botella 300ml Paquete 6un,INCA KOLA,S/ 10.00,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,300.0,ml,Gaseosa INCA KOLA Sin Azúcar Botella  Paquete,10.0
Gaseosa COCA COLA Sin Azúcar Botella 300ml Paquete 6un,COCA COLA,S/ 10.00,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,300.0,ml,Gaseosa COCA COLA Sin Azúcar Botella  Paquete,10.0
Bebida de Coco LAIVE Vio sin Endulzante Tetrapack 946ml,LAIVE,S/ 9.90,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,946.0,ml,Bebida de Coco LAIVE Vio sin Endulzante Tetrapack,9.9
Gaseosa COCA COLA Sin Azúcar 2Pack Botella 1.5L,COCA COLA,S/ 11.90,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,1.5,l,Gaseosa COCA COLA Sin Azúcar 2Pack Botella,11.9
Gaseosa INCA KOLA Sabor Original Botella 500ml Six Pack,INCA KOLA,S/ 15.00,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,500.0,ml,Gaseosa INCA KOLA Sabor Original Botella  Six Pack,15.0
Bebida de Avena NATURES HEART Caja 946ml Paquete 2un,NATURE'S HEART,S/ 18.50,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,946.0,ml,Bebida de Avena NATURES HEART Caja  Paquete,18.5
Bebida de Almendra NATURE'S HEART sin Azúcar 946ml Paquete 6un,NATURE'S HEART,S/ 47.90,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,946.0,ml,Bebida de Almendra NATURE'S HEART sin Azúcar  Paquete,47.9
Gaseosa COCA COLA Sabor Original Botella 1L Two Pack,COCA COLA,S/ 8.30,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,1.0,l,Gaseosa COCA COLA Sabor Original Botella  Two Pack,8.3
Bebida de Almendras NATURE'S HEART Almendra y Coco Caja 946ml,NATURE'S HEART,S/ 12.50,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,946.0,ml,Bebida de Almendras NATURE'S HEART Almendra y Coco Caja,12.5
Bebida de Almendra NATURE'S HEART Sin Azúcar Caja 946ml,NATURE'S HEART,S/ 10.50,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,946.0,ml,Bebida de Almendra NATURE'S HEART Sin Azúcar Caja,10.5
Bebida Rehidratante GATORADE Tropical Fruit Botella 500ml Paquete 6un,GATORADE,S/ 12.70,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,500.0,ml,Bebida Rehidratante GATORADE Tropical Fruit Botella  Paquete,12.7
Gaseosa SCHWEPPES Citrus Botella 1.5 L Two Pack,SCHWEPPES,S/ 11.30,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,1.5,l,Gaseosa SCHWEPPES Citrus Botella  Two Pack,11.3
Gaseosa INCA KOLA Sin Azúcar Botella 500ml Paquete 6un,INCA KOLA,S/ 15.00,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,500.0,ml,Gaseosa INCA KOLA Sin Azúcar Botella  Paquete,15.0
Bebida de Coco NATURE'S HEART Caja 946ml,NATURE'S HEART,S/ 10.50,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,946.0,ml,Bebida de Coco NATURE'S HEART Caja,10.5
Gaseosa COCA COLA Sin Azúcar Botella 1L,COCA COLA,S/ 4.90,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,1.0,l,Gaseosa COCA COLA Sin Azúcar Botella,4.9
