description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Mondongo Cau-Cau x kg,VIVANDA,S/ 14.20,vivanda,MONDONGO DE RES,2024-12-04 17:28:08.318543,1.0,kg,Mondongo Cau-Cau,14.2
Mondongo Italiano x kg,VIVANDA,S/ 14.20,vivanda,MONDONGO DE RES,2024-12-04 17:28:08.318543,1.0,kg,Mondongo Italiano,14.2
Lomo Fino de Res EL BUEN CORTE x kg,EL BUEN CORTE,S/ 81.80,vivanda,MONDONGO DE RES,2024-12-04 17:28:08.318543,1.0,kg,Lomo Fino de Res EL BUEN CORTE,81.8
Anticucho de Res ZEDINA Bolsa 500g,VIVANDA,S/ 15.60,vivanda,MONDONGO DE RES,2024-12-04 17:28:08.318543,500.0,g,Anticucho de Res ZEDINA Bolsa,15.6
Picaña de Res EL BUEN CORTE x kg,EL BUEN CORTE,S/ 71.30,vivanda,MONDONGO DE RES,2024-12-04 17:28:08.318543,1.0,kg,Picaña de Res EL BUEN CORTE,71.3
Hamburguesa OTTO KUNZ Premium de Res Bolsa 8un,OTTO KUNZ,S/ 28.00,vivanda,MONDONGO DE RES,2024-12-04 17:28:08.318543,8.0,un,Hamburguesa OTTO KUNZ Premium de Res Bolsa,28.0
Osobuco de Res EL BUEN CORTE x kg,EL BUEN CORTE,S/ 27.20,vivanda,MONDONGO DE RES,2024-12-04 17:28:08.318543,1.0,kg,Osobuco de Res EL BUEN CORTE,27.2
Hamburguesa de Res OREGON Foods Bolsa 8un,OREGON FOODS,S/ 26.90,vivanda,MONDONGO DE RES,2024-12-04 17:28:08.318543,8.0,un,Hamburguesa de Res OREGON Foods Bolsa,26.9
Entraña Fina de Res EL BUEN CORTE x kg,EL BUEN CORTE,S/ 60.80,vivanda,MONDONGO DE RES,2024-12-04 17:28:08.318543,1.0,kg,Entraña Fina de Res EL BUEN CORTE,60.8
Asado de Pejerrey de Res x kg,EL BUEN CORTE,S/ 48.20,vivanda,MONDONGO DE RES,2024-12-04 17:28:08.318543,1.0,kg,Asado de Pejerrey de Res,48.2
Hamburguesa OTTO KUNZ Parrillera de Res Bolsa 4un,OTTO KUNZ,S/ 29.00,vivanda,MONDONGO DE RES,2024-12-04 17:28:08.318543,4.0,un,Hamburguesa OTTO KUNZ Parrillera de Res Bolsa,29.0
Bife de Vacío de Res EL BUEN CORTE x kg,EL BUEN CORTE,S/ 51.30,vivanda,MONDONGO DE RES,2024-12-04 17:28:08.318543,1.0,kg,Bife de Vacío de Res EL BUEN CORTE,51.3
Menestrón con Carne de Res en Semiconserva 750g,LA FLORENCIA,S/ 12.90,vivanda,MONDONGO DE RES,2024-12-04 17:28:08.318543,750.0,g,Menestrón con Carne de Res en Semiconserva,12.9
Bife Ancho de Res EL BUEN CORTE x kg,EL BUEN CORTE,S/ 52.40,vivanda,MONDONGO DE RES,2024-12-04 17:28:08.318543,1.0,kg,Bife Ancho de Res EL BUEN CORTE,52.4
Hamburguesa OTTO KUNZ Premium de Res Bolsa 4un,OTTO KUNZ,S/ 15.40,vivanda,MONDONGO DE RES,2024-12-04 17:28:08.318543,4.0,un,Hamburguesa OTTO KUNZ Premium de Res Bolsa,15.4
Colita de Cuadril de Res EL BUEN CORTE x kg,EL BUEN CORTE,S/ 55.50,vivanda,MONDONGO DE RES,2024-12-04 17:28:08.318543,1.0,kg,Colita de Cuadril de Res EL BUEN CORTE,55.5
Bife Angosto de Res EL BUEN CORTE x kg,EL BUEN CORTE,S/ 52.40,vivanda,MONDONGO DE RES,2024-12-04 17:28:08.318543,1.0,kg,Bife Angosto de Res EL BUEN CORTE,52.4
Baby Beef de Res x kg,EL BUEN CORTE,S/ 62.90,vivanda,MONDONGO DE RES,2024-12-04 17:28:08.318543,1.0,kg,Baby Beef de Res,62.9
Concentrado en polvo DOÑA GUSTA Caldo sabor a costilla de res Caja 6Un,DOÑA GUSTA,S/ 2.20,vivanda,MONDONGO DE RES,2024-12-04 17:28:08.318543,6.0,un,Concentrado en polvo DOÑA GUSTA Caldo sabor a costilla de res Caja,2.2
Aderezo PIKI para Res Doypack 350g,PIKI,S/ 9.70,vivanda,MONDONGO DE RES,2024-12-04 17:28:08.318543,350.0,g,Aderezo PIKI para Res Doypack,9.7
Comida para Perros PETS REPUBLIC Adulto Hígado de Res Frasco 80g,PETS REPUBLIC,S/ 15.90,vivanda,MONDONGO DE RES,2024-12-04 17:28:08.318543,80.0,g,Comida para Perros PETS REPUBLIC Adulto Hígado de Res Frasco,15.9
Comida para Perros RAMBALA Adulto Aritos de Res Doypack 10un,RAMBALA,S/ 18.90,vivanda,MONDONGO DE RES,2024-12-04 17:28:08.318543,10.0,un,Comida para Perros RAMBALA Adulto Aritos de Res Doypack,18.9
