description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Cebolla China BELL'S FRESCOS Bolsa 320g,BELL'S FRESCOS,S/ 3.49,vivanda,CEBOLLA CHINA,2024-12-04 17:57:37.177689,320.0,g,Cebolla China BELL'S FRESCOS Bolsa,3.49
Cebolla China VIVA Bolsa 250g,VIVA,S/ 6.00,vivanda,CEBOLLA CHINA,2024-12-04 17:57:37.177689,250.0,g,Cebolla China VIVA Bolsa,6.0
