description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Café Instantáneo KIRMA Lata 190g,KIRMA,S/ 24.80,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711,190.0,g,Café Instantáneo KIRMA Lata,24.8
Café Instantáneo ALTOMAYO Gourmet Frasco 170g,ALTOMAYO,S/ 28.70,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711,170.0,g,Café Instantáneo ALTOMAYO Gourmet Frasco,28.7
Café Instantáneo NESCAFÉ Tradición Frasco 50g,NESCAFE,S/ 14.90,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711,50.0,g,Café Instantáneo NESCAFÉ Tradición Frasco,14.9
Café Instantáneo NESCAFÉ Descafeinado Frasco 40g,NESCAFE,S/ 11.90,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711,40.0,g,Café Instantáneo NESCAFÉ Descafeinado Frasco,11.9
Café Instantáneo NESCAFÉ Fina Selección Frasco 200g,NESCAFÉ,S/ 31.80,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711,200.0,g,Café Instantáneo NESCAFÉ Fina Selección Frasco,31.8
Café Instantáneo ALTOMAYO Gourmet Frasco 45g,ALTOMAYO,S/ 12.10,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711,45.0,g,Café Instantáneo ALTOMAYO Gourmet Frasco,12.1
Café Instantáneo NESCAFÉ Tradición Frasco 170g,NESCAFÉ,S/ 27.10,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711,170.0,g,Café Instantáneo NESCAFÉ Tradición Frasco,27.1
Café Instantáneo BELL'S Granulado Frasco 200g,BELL'S,S/ 21.90,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711,200.0,g,Café Instantáneo BELL'S Granulado Frasco,21.9
Café Instantáneo NESCAFÉ Tradición Doypack 250g,NESCAFÉ,S/ 36.80,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711,250.0,g,Café Instantáneo NESCAFÉ Tradición Doypack,36.8
Café Instantáneo NESCAFÉ Fina Selección Doypack 100g,NESCAFÉ,S/ 21.60,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711,100.0,g,Café Instantáneo NESCAFÉ Fina Selección Doypack,21.6
Café Instantáneo NESCAFÉ Vienés Caja 144g,NESCAFE,S/ 17.90,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711,144.0,g,Café Instantáneo NESCAFÉ Vienés Caja,17.9
Café Instantáneo ALTOMAYO Descafeinado Frasco 170g,ALTOMAYO,S/ 36.00,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711,170.0,g,Café Instantáneo ALTOMAYO Descafeinado Frasco,36.0
Café Instantáneo BELL'S Liofilizado Frasco 100g,BELL'S,S/ 13.90,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711,100.0,g,Café Instantáneo BELL'S Liofilizado Frasco,13.9
Café Instantáneo NESCAFÉ Tradición Doypack 150g,NESCAFÉ,S/ 24.20,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711,150.0,g,Café Instantáneo NESCAFÉ Tradición Doypack,24.2
Café Instantáneo ALTOMAYO Liofilizado Frasco 170g,ALTOMAYO,S/ 35.90,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711,170.0,g,Café Instantáneo ALTOMAYO Liofilizado Frasco,35.9
Café Instantáneo NESCAFÉ Vainilla Caja 148g,NESCAFE,S/ 20.30,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711,148.0,g,Café Instantáneo NESCAFÉ Vainilla Caja,20.3
Café Instántaneo Intenso CAFETAL Frasco 180g,CAFETAL,S/ 29.80,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711,180.0,g,Café Instántaneo Intenso CAFETAL Frasco,29.8
Café Instántaneo Clásico ALTOMAYO Doypack 150g,ALTOMAYO,S/ 17.90,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711,150.0,g,Café Instántaneo Clásico ALTOMAYO Doypack,17.9
Café Instántaneo Gourmet ALTOMAYO Doypack 150g,ALTOMAYO,S/ 28.60,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711,150.0,g,Café Instántaneo Gourmet ALTOMAYO Doypack,28.6
Café Instántaneo Gourmet ALTOMAYO Doypack 90g,ALTOMAYO,S/ 21.00,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711,90.0,g,Café Instántaneo Gourmet ALTOMAYO Doypack,21.0
