description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Ají panca PIKI Molido Doypack 120Gr,PIKI,S/ 2.90,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,120.0,g,Ají panca PIKI Molido Doypack r,2.9
Ají Panca BELL'S Molido Sobre 15g,BELL'S,S/ 1.59,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,15.0,g,Ají Panca BELL'S Molido Sobre,1.59
Ají Panca en Pasta TRESA Frasco 205g,TRESA,S/ 6.89,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,205.0,g,Ají Panca en Pasta TRESA Frasco,6.89
Ají Amarillo en Pasta TRESA Frasco 205g,TRESA,S/ 5.49,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,205.0,g,Ají Amarillo en Pasta TRESA Frasco,5.49
Ají Marisol Seco BELL'S FRESCOS Bandeja 100g,BELL'S FRESCOS,S/ 7.99,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,100.0,g,Ají Marisol Seco BELL'S FRESCOS Bandeja,7.99
Ají amarillo PIKI Molido Doypack 120g,PIKI,S/ 2.90,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,120.0,g,Ají amarillo PIKI Molido Doypack,2.9
Ají Pollero CASA VERDE Doypack 75g,CASA VERDE,S/ 4.70,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,75.0,g,Ají Pollero CASA VERDE Doypack,4.7
Ají Panca Seco BELL'S FRESCOS Bandeja 100g,BELL'S FRESCOS,S/ 8.50,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,100.0,g,Ají Panca Seco BELL'S FRESCOS Bandeja,8.5
Ají Amarillo BELL'S Molido Sobre 10g,BELL'S,S/ 1.59,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,10.0,g,Ají Amarillo BELL'S Molido Sobre,1.59
Ají Criollo BELL'S Doypack 200ml,BELL'S,S/ 5.90,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,200.0,ml,Ají Criollo BELL'S Doypack,5.9
Ají de Gallina PERÚ PRIDE Bolsa 100g,PERU PRIDE,S/ 6.39,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,100.0,g,Ají de Gallina PERÚ PRIDE Bolsa,6.39
Ají WALIBI Criollo Doypack 200Gr,WALIBI,S/ 7.60,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,200.0,g,Ají WALIBI Criollo Doypack r,7.6
Ají de Gallina PROVENZAL Sachet 100g,PROVENZAL,S/ 9.00,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,100.0,g,Ají de Gallina PROVENZAL Sachet,9.0
Ají Criollo LIBBY´S Doypack 380g,LIBBY S,S/ 14.00,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,380.0,g,Ají Criollo LIBBY´S Doypack,14.0
Ají Criollo LIBBY'S Doypack 85g,LIBBY S,S/ 3.60,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,85.0,g,Ají Criollo LIBBY'S Doypack,3.6
Ají Criollo BELL'S Doypack 400g,BELL'S,S/ 7.20,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,400.0,g,Ají Criollo BELL'S Doypack,7.2
Ají Criollo TERRAZA GRILL Doypack 200g,TERRAZA GRILL,S/ 10.20,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,200.0,g,Ají Criollo TERRAZA GRILL Doypack,10.2
Ajo PIKI Molido Doypack 350Gr,PIKI,S/ 12.10,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,350.0,g,Ajo PIKI Molido Doypack r,12.1
Ajo Molido PIKI Doypack 120g,PIKI,S/ 2.90,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,120.0,g,Ajo Molido PIKI Doypack,2.9
Ajo KARIÑO Molido Frasco 40Gr,KARINO,S/ 8.30,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,40.0,g,Ajo KARIÑO Molido Frasco r,8.3
Ajo Molido BELL’S Frasco 215g,BELL'S,S/ 9.50,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,215.0,g,Ajo Molido BELL’S Frasco,9.5
Tapenade Ají Limo OLIVOS DEL SUR Frasco 260g,OLIVOS DEL SUR,S/ 14.70,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,260.0,g,Tapenade Ají Limo OLIVOS DEL SUR Frasco,14.7
Salsa PIKI Ají panca molido Doypack 350g,PIKI,S/ 12.50,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,350.0,g,Salsa PIKI Ají panca molido Doypack,12.5
Comino BELL'S Molido Sobre 18g,BELL'S,S/ 3.19,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,18.0,g,Comino BELL'S Molido Sobre,3.19
Café Molido SELLO ROJO Tradición Bolsa 425g,SELLO ROJO,S/ 25.10,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,425.0,g,Café Molido SELLO ROJO Tradición Bolsa,25.1
Crema ALACENA Tarí Base de Ají Doypack 400g,TARÍ,S/ 13.50,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,400.0,g,Crema ALACENA Tarí Base de Ají Doypack,13.5
Café Tostado Molido ALTOMAYO Clásico Bolsa 450g,ALTOMAYO,S/ 24.20,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,450.0,g,Café Tostado Molido ALTOMAYO Clásico Bolsa,24.2
Café Tostado y Molido CAFETAL Selecto Doypack 454g,CAFETAL,S/ 24.00,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,454.0,g,Café Tostado y Molido CAFETAL Selecto Doypack,24.0
