description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Carne Molida Light EL BUEN CORTE x kg,EL BUEN CORTE,S/ 36.50,vivanda,PANCETA (CARNE DE CERDO),2024-12-04 17:22:40.161252,1.0,kg,Carne Molida Light EL BUEN CORTE,36.5
Carne Molida EL BUEN CORTE x kg,EL BUEN CORTE,S/ 25.00,vivanda,PANCETA (CARNE DE CERDO),2024-12-04 17:22:40.161252,1.0,kg,Carne Molida EL BUEN CORTE,25.0
Carne para Lomo Saltado EL BUEN CORTE x kg,EL BUEN CORTE,S/ 45.00,vivanda,PANCETA (CARNE DE CERDO),2024-12-04 17:22:40.161252,1.0,kg,Carne para Lomo Saltado EL BUEN CORTE,45.0
Carne Molida de Pavita x 500g,VIVANDA,S/ 15.90,vivanda,PANCETA (CARNE DE CERDO),2024-12-04 17:22:40.161252,500.0,g,Carne Molida de Pavita x,15.9
Carne Molida de Cerdo SAN FERNANDO Paquete 500g,SAN FERNANDO,S/ 15.50,vivanda,PANCETA (CARNE DE CERDO),2024-12-04 17:22:40.161252,500.0,g,Carne Molida de Cerdo SAN FERNANDO Paquete,15.5
REDONDOS Cerdo Sabor Oriental Bolsa 530g,REDONDOS,S/ 23.30,vivanda,PANCETA (CARNE DE CERDO),2024-12-04 17:22:40.161252,530.0,g,REDONDOS Cerdo Sabor Oriental Bolsa,23.3
REDONDOS Cerdo Sabor Adobo Bolsa 530g,REDONDOS,S/ 22.50,vivanda,PANCETA (CARNE DE CERDO),2024-12-04 17:22:40.161252,530.0,g,REDONDOS Cerdo Sabor Adobo Bolsa,22.5
Pan Árabe Integral EL CEDRO con Salvado de Trigo Bolsa 10un,EL CEDRO,S/ 7.50,vivanda,PANCETA (CARNE DE CERDO),2024-12-04 17:22:40.161252,10.0,un,Pan Árabe Integral EL CEDRO con Salvado de Trigo Bolsa,7.5
Tortilla Artesanal Clásica EL CEDRO Bolsa 12un,EL CEDRO,S/ 9.30,vivanda,PANCETA (CARNE DE CERDO),2024-12-04 17:22:40.161252,12.0,un,Tortilla Artesanal Clásica EL CEDRO Bolsa,9.3
Tortilla Artesanal Integral EL CEDRO Bolsa 12un,EL CEDRO,S/ 11.20,vivanda,PANCETA (CARNE DE CERDO),2024-12-04 17:22:40.161252,12.0,un,Tortilla Artesanal Integral EL CEDRO Bolsa,11.2
