description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Jugo de Fruta NATURALE Maracuyá Botella 500ml,NATURALE,S/ 4.80,vivanda,MARACUYÁ,2024-12-04 17:42:56.984328,500.0,ml,Jugo de Fruta NATURALE Maracuyá Botella,4.8
Agua Gasificada LACROIX Maracuyá Lata 355ml,LACROIX,S/ 4.70,vivanda,MARACUYÁ,2024-12-04 17:42:56.984328,355.0,ml,Agua Gasificada LACROIX Maracuyá Lata,4.7
Helado FRIO RICO Maracuyá Pote 900ml,FRIO RICO,S/ 24.90,vivanda,MARACUYÁ,2024-12-04 17:42:56.984328,900.0,ml,Helado FRIO RICO Maracuyá Pote,24.9
Pulpa de Maracuyá Congelada EL FRUTERO Bolsa 500g,EL FRUTERO,S/ 12.90,vivanda,MARACUYÁ,2024-12-04 17:42:56.984328,500.0,g,Pulpa de Maracuyá Congelada EL FRUTERO Bolsa,12.9
Pisco Sour TABERNERO Maracuyá Botella 700ml,TABERNERO,S/ 19.90,vivanda,MARACUYÁ,2024-12-04 17:42:56.984328,700.0,ml,Pisco Sour TABERNERO Maracuyá Botella,19.9
Chupetín GLOBO POP Maracuyá Bolsa 432g,GLOBO POP,S/ 7.80,vivanda,MARACUYÁ,2024-12-04 17:42:56.984328,432.0,g,Chupetín GLOBO POP Maracuyá Bolsa,7.8
Pisco Sour PISCANO Maracuyá Botella 700ml,PISCANO,S/ 17.90,vivanda,MARACUYÁ,2024-12-04 17:42:56.984328,700.0,ml,Pisco Sour PISCANO Maracuyá Botella,17.9
Chupetes BOM BOM BUM con Chicle sabor Maracuyá Bolsa 456g,BON BON,S/ 8.00,vivanda,MARACUYÁ,2024-12-04 17:42:56.984328,456.0,g,Chupetes BOM BOM BUM con Chicle sabor Maracuyá Bolsa,8.0
Jugo de Fruta KERO Mango y Maracuyá Botella 475ml,KERO,S/ 5.70,vivanda,MARACUYÁ,2024-12-04 17:42:56.984328,475.0,ml,Jugo de Fruta KERO Mango y Maracuyá Botella,5.7
Refresco UMSHA Frutísimos Maracuyá Bolsa 20g,UMSHA,S/ 1.30,vivanda,MARACUYÁ,2024-12-04 17:42:56.984328,20.0,g,Refresco UMSHA Frutísimos Maracuyá Bolsa,1.3
Chilcano TABERNERO Maracuyá Botella 275ml,TABERNERO,S/ 6.50,vivanda,MARACUYÁ,2024-12-04 17:42:56.984328,275.0,ml,Chilcano TABERNERO Maracuyá Botella,6.5
Refresco UMSHA Maracuyá Bolsa 13g,UMSHA,S/ 1.00,vivanda,MARACUYÁ,2024-12-04 17:42:56.984328,13.0,g,Refresco UMSHA Maracuyá Bolsa,1.0
Chilcano de Maracuyá PORTÓN Lata 355ml,PORTON,S/ 8.00,vivanda,MARACUYÁ,2024-12-04 17:42:56.984328,355.0,ml,Chilcano de Maracuyá PORTÓN Lata,8.0
Chilcano PISCANO Maracuyá Botella 275ml,PISCANO,S/ 5.90,vivanda,MARACUYÁ,2024-12-04 17:42:56.984328,275.0,ml,Chilcano PISCANO Maracuyá Botella,5.9
Yogurt Griego Parcialmente Descremado TIGO Sabor Mango - Maracuyá Pote 1Kg,TIGO,S/ 17.80,vivanda,MARACUYÁ,2024-12-04 17:42:56.984328,1.0,kg,Yogurt Griego Parcialmente Descremado TIGO Sabor Mango - Maracuyá Pote,17.8
Yogurt Batido GLORIA Griego Sabor Maracuyá Vaso 120g,GLORIA,S/ 2.20,vivanda,MARACUYÁ,2024-12-04 17:42:56.984328,120.0,g,Yogurt Batido GLORIA Griego Sabor Maracuyá Vaso,2.2
Bebida PULP Maracuyá Caja 1L,PULP,S/ 4.00,vivanda,MARACUYÁ,2024-12-04 17:42:56.984328,1.0,l,Bebida PULP Maracuyá Caja,4.0
Bebida Rehidratante POWERADE Maracuyá Botella 600ml,POWERADE,S/ 2.40,vivanda,MARACUYÁ,2024-12-04 17:42:56.984328,600.0,ml,Bebida Rehidratante POWERADE Maracuyá Botella,2.4
Bebida GLORIA Maracuyá Caja 1L,GLORIA,S/ 4.40,vivanda,MARACUYÁ,2024-12-04 17:42:56.984328,1.0,l,Bebida GLORIA Maracuyá Caja,4.4
Bebida FRU + Piña Maracuyá Botella 400ml,FRU +,S/ 5.70,vivanda,MARACUYÁ,2024-12-04 17:42:56.984328,400.0,ml,Bebida FRU + Piña Maracuyá Botella,5.7
Bebida FRU + Mango Maracuyá Botella 400ml,FRU +,S/ 5.70,vivanda,MARACUYÁ,2024-12-04 17:42:56.984328,400.0,ml,Bebida FRU + Mango Maracuyá Botella,5.7
Yogurt Griego LAIVE Mango y Maracuyá Botella 800g,LAIVE,S/ 10.70,vivanda,MARACUYÁ,2024-12-04 17:42:56.984328,800.0,g,Yogurt Griego LAIVE Mango y Maracuyá Botella,10.7
Sour WASSKA Maracuyá Caja 125g,WASSKA,S/ 8.90,vivanda,MARACUYÁ,2024-12-04 17:42:56.984328,125.0,g,Sour WASSKA Maracuyá Caja,8.9
Yogurt GLORIA Slim Sabor a Maracuyá Vaso 120g,GLORIA,S/ 2.00,vivanda,MARACUYÁ,2024-12-04 17:42:56.984328,120.0,g,Yogurt GLORIA Slim Sabor a Maracuyá Vaso,2.0
Yogurt GLORIA Slim Triple Zero Sabor a Maracuyá Botella 1Kg,GLORIA,S/ 7.00,vivanda,MARACUYÁ,2024-12-04 17:42:56.984328,1.0,kg,Yogurt GLORIA Slim Triple Zero Sabor a Maracuyá Botella,7.0
Yogurt GLORIA Slim Triple Zero Sabor a Maracuyá Botella 1.7Kg,GLORIA,S/ 11.60,vivanda,MARACUYÁ,2024-12-04 17:42:56.984328,1.7,kg,Yogurt GLORIA Slim Triple Zero Sabor a Maracuyá Botella,11.6
Agua con Gas SAN LUIS Sabor a Maracuyá Botella 625ml,SAN LUIS,S/ 2.20,vivanda,MARACUYÁ,2024-12-04 17:42:56.984328,625.0,ml,Agua con Gas SAN LUIS Sabor a Maracuyá Botella,2.2
Frio Rico D'ONOFRIO Paleta Mini Sabor Maracuyá Caja 5un,D'ONOFRIO,S/ 24.50,vivanda,MARACUYÁ,2024-12-04 17:42:56.984328,5.0,un,Frio Rico D'ONOFRIO Paleta Mini Sabor Maracuyá Caja,24.5
Yogurt Batido GLORIA Griego Sabor Maracuyá Bolsa 800g,GLORIA,S/ 7.70,vivanda,MARACUYÁ,2024-12-04 17:42:56.984328,800.0,g,Yogurt Batido GLORIA Griego Sabor Maracuyá Bolsa,7.7
