description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Arroz Extra COSTEÑO Bolsa 750g,COSTENO,S/ 4.90,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,750.0,g,Arroz Extra COSTEÑO Bolsa,4.9
Arroz Extra VALLENORTE Gran Reserva Bolsa 5Kg,VALLENORTE,S/ 27.50,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,5.0,kg,Arroz Extra VALLENORTE Gran Reserva Bolsa,27.5
Arroz Extra COSTEÑO Bolsa 5Kg,COSTENO,S/ 27.70,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,5.0,kg,Arroz Extra COSTEÑO Bolsa,27.7
Arroz Integral BELL'S Bolsa 750g,BELL'S,S/ 4.20,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,750.0,g,Arroz Integral BELL'S Bolsa,4.2
Arroz Extra VALLENORTE Gran Reserva Bolsa 750g,VALLENORTE,S/ 4.80,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,750.0,g,Arroz Extra VALLENORTE Gran Reserva Bolsa,4.8
Arroz Extra FARAON Bolsa 750g,FARAON,S/ 4.60,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,750.0,g,Arroz Extra FARAON Bolsa,4.6
Arroz Extra Añejo FARAON Naranja Bolsa 5kg,FARAON,S/ 27.50,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,5.0,kg,Arroz Extra Añejo FARAON Naranja Bolsa,27.5
Arroz Extra BELL'S Bolsa 5Kg,BELL'S,S/ 20.80,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,5.0,kg,Arroz Extra BELL'S Bolsa,20.8
Arroz Superior PAISANA Bolsa 5Kg,PAISANA,S/ 23.90,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,5.0,kg,Arroz Superior PAISANA Bolsa,23.9
Arroz Integral Riso INCATRAIL Bolsa 500g,INCATRAIL,S/ 5.20,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,500.0,g,Arroz Integral Riso INCATRAIL Bolsa,5.2
Arroz Extra PAISANA Bolsa 5Kg,PAISANA,S/ 22.90,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,5.0,kg,Arroz Extra PAISANA Bolsa,22.9
Arroz Extra BELL'S Bolsa 750g,BELL'S,S/ 3.79,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,750.0,g,Arroz Extra BELL'S Bolsa,3.79
Arroz Integral COSTEÑO Bolsa 750g,COSTENO,S/ 6.00,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,750.0,g,Arroz Integral COSTEÑO Bolsa,6.0
Arroz Integral VALLENORTE Bolsa 750g,VALLENORTE,S/ 5.70,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,750.0,g,Arroz Integral VALLENORTE Bolsa,5.7
Arroz COSTEÑO Arborio Bolsa 750Gr,COSTENO,S/ 12.00,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,750.0,g,Arroz COSTEÑO Arborio Bolsa r,12.0
Arroz Extra GRAN CHALAN Bolsa 5Kg,GRAN CHALAN,S/ 25.10,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,5.0,kg,Arroz Extra GRAN CHALAN Bolsa,25.1
Arroz Extra BELL'S Selección Bolsa 750g,BELL'S SELECCIÓN,S/ 4.30,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,750.0,g,Arroz Extra BELL'S Selección Bolsa,4.3
Arroz Superior COSTEÑO Bolsa 5Kg,COSTENO,S/ 22.80,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,5.0,kg,Arroz Superior COSTEÑO Bolsa,22.8
Arroz Arborio SCOTTI Caja 1Kg,SCOTT,S/ 32.50,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,1.0,kg,Arroz Arborio SCOTTI Caja,32.5
Arroz Parbolizado COSTEÑO Bolsa 750g,COSTENO,S/ 5.80,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,750.0,g,Arroz Parbolizado COSTEÑO Bolsa,5.8
Arroz Superior VALLENORTE Bolsa 5Kg,VALLENORTE,S/ 22.90,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,5.0,kg,Arroz Superior VALLENORTE Bolsa,22.9
Arroz Añejo Amarillo FARAÓN G3 Bolsa 1Kg,FARAON,S/ 4.69,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,1.0,kg,Arroz Añejo Amarillo FARAÓN G3 Bolsa,4.69
Arroz con Pollo BELL'S FRESCOS Bandeja 200g,BELL'S FRESCOS,S/ 7.70,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,200.0,g,Arroz con Pollo BELL'S FRESCOS Bandeja,7.7
Arroz DELGA-C Konjac Bajo en Calorías Doypack 270g,DELGA-C,S/ 11.50,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,270.0,g,Arroz DELGA-C Konjac Bajo en Calorías Doypack,11.5
Arroz Carnaroli SCOTTI con Trufas Bolsa 210g,SCOTT,S/ 12.69,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,210.0,g,Arroz Carnaroli SCOTTI con Trufas Bolsa,12.69
Arroz Carnaroli SCOTTI Funghi Porcin Bolsa 210g,SCOTT,S/ 6.90,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,210.0,g,Arroz Carnaroli SCOTTI Funghi Porcin Bolsa,6.9
Arroz FARAON Añejo Amarillo G3 Bolsa 5kg,FARAON,S/ 22.70,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,5.0,kg,Arroz FARAON Añejo Amarillo G3 Bolsa,22.7
Arroz con Leche LA FLORENCIA Envase 140g,LA FLORENCIA,S/ 4.00,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,140.0,g,Arroz con Leche LA FLORENCIA Envase,4.0
Arroz Añejo Extra COSTEÑO Bolsa 5kg,COSTENO,S/ 26.90,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,5.0,kg,Arroz Añejo Extra COSTEÑO Bolsa,26.9
Arroz Superior BELL'S Bolsa 750g,BELL'S,S/ 3.60,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,750.0,g,Arroz Superior BELL'S Bolsa,3.6
Arroz Superior Añejo VALLENORTE Bolsa 5Kg,VALLENORTE,S/ 24.90,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,5.0,kg,Arroz Superior Añejo VALLENORTE Bolsa,24.9
Arroz con Leche LA FLORENCIA Bandeja 350g,LA FLORENCIA,S/ 6.90,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,350.0,g,Arroz con Leche LA FLORENCIA Bandeja,6.9
Arroz Añejo Extra COSTEÑO Bolsa 750g,COSTENO,S/ 4.50,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,750.0,g,Arroz Añejo Extra COSTEÑO Bolsa,4.5
Arroz Superior VALLENORTE Bolsa 750g,VALLENORTE,S/ 3.99,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,750.0,g,Arroz Superior VALLENORTE Bolsa,3.99
Arroz con Pollo NADU Bandeja 320g,NADU,S/ 15.40,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,320.0,g,Arroz con Pollo NADU Bandeja,15.4
Arroz con Pollo Seco o Aguadito PROVENZAL Sachet 58g,PROVENZAL,S/ 8.90,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,58.0,g,Arroz con Pollo Seco o Aguadito PROVENZAL Sachet,8.9
Arroz Superior BELL'S Bolsa 5Kg,BELL'S,S/ 19.90,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,5.0,kg,Arroz Superior BELL'S Bolsa,19.9
Arroz Superior Añejo VALLENORTE Bolsa 750g,VALLENORTE,S/ 4.70,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,750.0,g,Arroz Superior Añejo VALLENORTE Bolsa,4.7
Lunch Seco con Frejoles y Arroz LA FLORENCIA 450g,LA FLORENCIA,S/ 12.90,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,450.0,g,Lunch Seco con Frejoles y Arroz LA FLORENCIA,12.9
Lunch Picante de Carne con Arroz LA FLORENCIA 450g,LA FLORENCIA,S/ 10.90,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,450.0,g,Lunch Picante de Carne con Arroz LA FLORENCIA,10.9
