description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Harina de Trigo NICOLINI Sin Preparar Bolsa 1Kg,NICOLINI,S/ 6.10,vivanda,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 17:13:54.888669,1.0,kg,Harina de Trigo NICOLINI Sin Preparar Bolsa,6.1
Barra Nibs de Cacao y Cañihua SIETE DRAGONES Caja 5un,SIETE DRAGONES,S/ 18.80,vivanda,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 17:13:54.888669,5.0,un,Barra Nibs de Cacao y Cañihua SIETE DRAGONES Caja,18.8
Harina de Trigo Preparada BLANCA FLOR Bolsa 1Kg,BLANCA FLOR,S/ 8.70,vivanda,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 17:13:54.888669,1.0,kg,Harina de Trigo Preparada BLANCA FLOR Bolsa,8.7
Harina sin Preparar BLANCA FLOR Bolsa 1kg,BLANCA FLOR,S/ 7.50,vivanda,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 17:13:54.888669,1.0,kg,Harina sin Preparar BLANCA FLOR Bolsa,7.5
Harina de Trigo Preparada BELL'S Bolsa 1Kg,BELL'S,S/ 6.90,vivanda,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 17:13:54.888669,1.0,kg,Harina de Trigo Preparada BELL'S Bolsa,6.9
Harina sin Preparar MOLITALIA Bolsa 180g,MOLITALIA,S/ 1.20,vivanda,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 17:13:54.888669,180.0,g,Harina sin Preparar MOLITALIA Bolsa,1.2
Harina de Coco GATTI Bolsa 250g,GATTI,S/ 8.40,vivanda,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 17:13:54.888669,250.0,g,Harina de Coco GATTI Bolsa,8.4
Harina MORIXE de Maiz Blanco Bolsa 1Kg,MORIXE,S/ 6.90,vivanda,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 17:13:54.888669,1.0,kg,Harina MORIXE de Maiz Blanco Bolsa,6.9
Harina de Maíz Blanco P.A.N. Precocida Bolsa 1Kg,PAN,S/ 11.30,vivanda,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 17:13:54.888669,1.0,kg,Harina de Maíz Blanco P.A.N. Precocida Bolsa,11.3
Harina de Maca SUITI Gelatinizada Bolsa 220g,SUITI,S/ 25.20,vivanda,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 17:13:54.888669,220.0,g,Harina de Maca SUITI Gelatinizada Bolsa,25.2
Harina de Trigo NICOLINI Preparada Bolsa 1Kg,NICOLINI,S/ 6.99,vivanda,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 17:13:54.888669,1.0,kg,Harina de Trigo NICOLINI Preparada Bolsa,6.99
Harina de Trigo sin Preparar BELL'S Bolsa 1Kg,BELL'S,S/ 4.29,vivanda,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 17:13:54.888669,1.0,kg,Harina de Trigo sin Preparar BELL'S Bolsa,4.29
Harina Mix Fibra NATURANDES Doypack 200g,NATURANDES,S/ 20.90,vivanda,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 17:13:54.888669,200.0,g,Harina Mix Fibra NATURANDES Doypack,20.9
Harina de Avena Integral LA CASA MARIMIEL Doypack 300g,LA CASA MARIMIEL,S/ 13.90,vivanda,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 17:13:54.888669,300.0,g,Harina de Avena Integral LA CASA MARIMIEL Doypack,13.9
Harina Mix Proteína NATURANDES Doypack 216g,NATURANDES,S/ 23.00,vivanda,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 17:13:54.888669,216.0,g,Harina Mix Proteína NATURANDES Doypack,23.0
Harina LA CASA MARIMEL Integral Bolsa 500Gr,LA CASA MARIMIEL,S/ 7.50,vivanda,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 17:13:54.888669,500.0,g,Harina LA CASA MARIMEL Integral Bolsa r,7.5
Harina de Avena MI TIERRA Sin Gluten Bolsa 400g,MI TIERRA,S/ 11.30,vivanda,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 17:13:54.888669,400.0,g,Harina de Avena MI TIERRA Sin Gluten Bolsa,11.3
Harina de Trigo sin Preparar MOLITALIA sin Preparar Bolsa 1kg,MOLITALIA,S/ 6.30,vivanda,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 17:13:54.888669,1.0,kg,Harina de Trigo sin Preparar MOLITALIA sin Preparar Bolsa,6.3
Harina 7 Semillas NATURANDES Chocolate Doypack 460g,NATURANDES,S/ 29.50,vivanda,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 17:13:54.888669,460.0,g,Harina 7 Semillas NATURANDES Chocolate Doypack,29.5
Harina LA CASA MARIMEL Integral Bolsa 1Kg,LA CASA MARIMIEL,S/ 13.30,vivanda,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 17:13:54.888669,1.0,kg,Harina LA CASA MARIMEL Integral Bolsa,13.3
Harina de Arroz COSTEÑO Bolsa 1kg,COSTEÑO,S/ 8.90,vivanda,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 17:13:54.888669,1.0,kg,Harina de Arroz COSTEÑO Bolsa,8.9
Harina Precocida DOÑAREPA Maíz Blanco Paquete 1Kg,DOÑAREPA,S/ 9.90,vivanda,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 17:13:54.888669,1.0,kg,Harina Precocida DOÑAREPA Maíz Blanco Paquete,9.9
Harina 7 Semillas NATURANDES Chocolate Doypack 200g,NATURANDES,S/ 16.50,vivanda,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 17:13:54.888669,200.0,g,Harina 7 Semillas NATURANDES Chocolate Doypack,16.5
Barra Aguaymanto y Maíz Morado SIETE DRAGONES Caja 5un,SIETE DRAGONES,S/ 18.80,vivanda,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 17:13:54.888669,5.0,un,Barra Aguaymanto y Maíz Morado SIETE DRAGONES Caja,18.8
Barra Chía y Coco SIETE DRAGONES Caja 5un,SIETE DRAGONES,S/ 20.40,vivanda,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 17:13:54.888669,5.0,un,Barra Chía y Coco SIETE DRAGONES Caja,20.4
Harina MOLITALIA Preparada Bolsa 1kg,MOLITALIA,S/ 7.60,vivanda,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 17:13:54.888669,1.0,kg,Harina MOLITALIA Preparada Bolsa,7.6
