description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Queso Edam LAIVE Sin Lactosa Paquete 180g,LAIVE,S/ 11.90,vivanda,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 18:15:06.822164,180.0,g,Queso Edam LAIVE Sin Lactosa Paquete,11.9
Queso Gouda BRAEDT Paquete 180g,BRAEDT,S/ 11.50,vivanda,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 18:15:06.822164,180.0,g,Queso Gouda BRAEDT Paquete,11.5
Queso Fresco GLORIA Paquete 250g,GLORIA,S/ 11.52,vivanda,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 18:15:06.822164,250.0,g,Queso Fresco GLORIA Paquete,11.52
Queso Fresco BONLÉ x kg,BONLÉ,S/ 14.16,vivanda,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 18:15:06.822164,1.0,kg,Queso Fresco BONLÉ,14.16
Queso Edam BRAEDT Paquete 180g,BRAEDT,S/ 11.50,vivanda,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 18:15:06.822164,180.0,g,Queso Edam BRAEDT Paquete,11.5
Queso Mozzarella en Bola BONLÉ Paquete 250g,BONLÉ,S/ 12.20,vivanda,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 18:15:06.822164,250.0,g,Queso Mozzarella en Bola BONLÉ Paquete,12.2
Queso Cottage PLUSA Paquete 225g,PLUSA,S/ 11.50,vivanda,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 18:15:06.822164,225.0,g,Queso Cottage PLUSA Paquete,11.5
Queso Edam BRAEDT Paquete 440g,BRAEDT,S/ 24.50,vivanda,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 18:15:06.822164,440.0,g,Queso Edam BRAEDT Paquete,24.5
Maíz Pop Corn BELL'S Bolsa 500g,BELL'S,S/ 4.30,vivanda,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 18:15:06.822164,500.0,g,Maíz Pop Corn BELL'S Bolsa,4.3
Queso Fresco Pasteurizado Light BELL'S Paquete 300g,BELL'S FRESCOS,S/ 10.50,vivanda,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 18:15:06.822164,300.0,g,Queso Fresco Pasteurizado Light BELL'S Paquete,10.5
Maíz Morado Deshidratado GUVA Bolsa 1kg,GUVA,S/ 15.99,vivanda,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 18:15:06.822164,1.0,kg,Maíz Morado Deshidratado GUVA Bolsa,15.99
Queso sin Lactosa TRES OSCOS Paquete 200g,TRES OSCOS,S/ 16.90,vivanda,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 18:15:06.822164,200.0,g,Queso sin Lactosa TRES OSCOS Paquete,16.9
Queso Mozzarella Light LAIVE Sbelt Paquete 250g,LAIVE,S/ 13.90,vivanda,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 18:15:06.822164,250.0,g,Queso Mozzarella Light LAIVE Sbelt Paquete,13.9
Queso Parmesano Rallado LAIVE Paquete 35g,LAIVE,S/ 4.59,vivanda,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 18:15:06.822164,35.0,g,Queso Parmesano Rallado LAIVE Paquete,4.59
Queso Fresco BELL'S Paquete 300g,BELL'S FRESCOS,S/ 9.90,vivanda,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 18:15:06.822164,300.0,g,Queso Fresco BELL'S Paquete,9.9
Queso Mozzarella Paquete 250g,BELL'S FRESCOS,S/ 12.50,vivanda,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 18:15:06.822164,250.0,g,Queso Mozzarella Paquete,12.5
Queso Edam BONLÉ Paquete 250g,BONLÉ,S/ 14.50,vivanda,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 18:15:06.822164,250.0,g,Queso Edam BONLÉ Paquete,14.5
Maíz Pop Corn COSTEÑO Bolsa 500g,COSTENO,S/ 4.60,vivanda,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 18:15:06.822164,500.0,g,Maíz Pop Corn COSTEÑO Bolsa,4.6
