brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Don Vittorio,Fideos Spaghetti DON VITTORIO Pack 6u Bolsa 450g,S/ 19.20 30%,vega,FIDEOS SECOS DE PASTA LARGA,2024-12-07 15:22:08.287961,450.0,g,Fideos Spaghetti DON VITTORIO Pack 6u Bolsa,19.2
Don Vittorio,Fideos Linguini Grosso DON VITTORIO Pack 6u Bolsa 450g,S/ 19.20 30%,vega,FIDEOS SECOS DE PASTA LARGA,2024-12-07 15:22:08.287961,450.0,g,Fideos Linguini Grosso DON VITTORIO Pack 6u Bolsa,19.2
Kolynos,Pasta Dental KOLYNOS Súper Blanco Tubo 60ml,S/ 3.30 11%,vega,FIDEOS SECOS DE PASTA LARGA,2024-12-07 15:22:08.287961,60.0,ml,Pasta Dental KOLYNOS Súper Blanco Tubo,3.3
Molitalia,Fideos Spaghetti Molitalia Bolsa 450g 6u,S/ 17.40 24%,vega,FIDEOS SECOS DE PASTA LARGA,2024-12-07 15:22:08.287961,450.0,g,Fideos Spaghetti Molitalia Bolsa  6u,17.4
Don Vittorio,Fideos Spaghetti DON VITTORIO Bolsa 500g Paquete 20u,S/ 92.00,vega,FIDEOS SECOS DE PASTA LARGA,2024-12-07 15:22:08.287961,500.0,g,Fideos Spaghetti DON VITTORIO Bolsa  Paquete 20u,92.0
Grano De Oro,Fideos Tornillo GRANO DOE ORO Bolsa 250g,S/ 1.60,vega,FIDEOS SECOS DE PASTA LARGA,2024-12-07 15:22:08.287961,250.0,g,Fideos Tornillo GRANO DOE ORO Bolsa,1.6
Vega,Fideos Tornillo VEGA Bolsa 250gr,S/ 1.50,vega,FIDEOS SECOS DE PASTA LARGA,2024-12-07 15:22:08.287961,250.0,g,Fideos Tornillo VEGA Bolsa r,1.5
Don Vittorio,Fideos DON VITTORIO Tornillo Bolsa 225ml,S/ 2.00,vega,FIDEOS SECOS DE PASTA LARGA,2024-12-07 15:22:08.287961,225.0,ml,Fideos DON VITTORIO Tornillo Bolsa,2.0
Molitalia,Fideo MOLITALIA Tornillo Tricolor Bolsa 235gr,S/ 2.80,vega,FIDEOS SECOS DE PASTA LARGA,2024-12-07 15:22:08.287961,235.0,g,Fideo MOLITALIA Tornillo Tricolor Bolsa r,2.8
Molitalia,Fideos Spaghetti MOLITALIA Bolsa 450g Paquete 20u,S/ 78.00,vega,FIDEOS SECOS DE PASTA LARGA,2024-12-07 15:22:08.287961,450.0,g,Fideos Spaghetti MOLITALIA Bolsa  Paquete 20u,78.0
Vega,Fideos Spaguetti VEGA Bolsa 500gr,S/ 2.60,vega,FIDEOS SECOS DE PASTA LARGA,2024-12-07 15:22:08.287961,500.0,g,Fideos Spaguetti VEGA Bolsa r,2.6
Don Vittorio,Fideos DON VITTORIO Spaghetti Bolsa 950g,S/ 6.80,vega,FIDEOS SECOS DE PASTA LARGA,2024-12-07 15:22:08.287961,950.0,g,Fideos DON VITTORIO Spaghetti Bolsa,6.8
Vega,Fideos Tallarin VEGA Bolsa 500gr,S/ 2.60,vega,FIDEOS SECOS DE PASTA LARGA,2024-12-07 15:22:08.287961,500.0,g,Fideos Tallarin VEGA Bolsa r,2.6
Don Vittorio,Fideos Cabello de Ángel DON VITTORIO Bolsa 250g,S/ 2.00,vega,FIDEOS SECOS DE PASTA LARGA,2024-12-07 15:22:08.287961,250.0,g,Fideos Cabello de Ángel DON VITTORIO Bolsa,2.0
Benoti,Fideos Macarron BENOTI Bolsa 250g,S/ 1.60,vega,FIDEOS SECOS DE PASTA LARGA,2024-12-07 15:22:08.287961,250.0,g,Fideos Macarron BENOTI Bolsa,1.6
Grano De Oro,Fideos Spaguetti GRANO DE ORO Bolsa 500g,S/ 2.70,vega,FIDEOS SECOS DE PASTA LARGA,2024-12-07 15:22:08.287961,500.0,g,Fideos Spaguetti GRANO DE ORO Bolsa,2.7
Don Vittorio,Fideos DON VITTORIO Canuto Chico Bolsa 235ml,S/ 2.00,vega,FIDEOS SECOS DE PASTA LARGA,2024-12-07 15:22:08.287961,235.0,ml,Fideos DON VITTORIO Canuto Chico Bolsa,2.0
Molitalia,Fideos Spaghetti Molitalia Bolsa 450g,S/ 3.40,vega,FIDEOS SECOS DE PASTA LARGA,2024-12-07 15:22:08.287961,450.0,g,Fideos Spaghetti Molitalia Bolsa,3.4
Vega,Fideos Tubo Rayado VEGA Bolsa 250gr,S/ 1.50,vega,FIDEOS SECOS DE PASTA LARGA,2024-12-07 15:22:08.287961,250.0,g,Fideos Tubo Rayado VEGA Bolsa r,1.5
Vega,Fideos Tornillo VEGA Bolsa 250g x6u,S/ 9.00,vega,FIDEOS SECOS DE PASTA LARGA,2024-12-07 15:22:08.287961,250.0,g,Fideos Tornillo VEGA Bolsa  x6u,9.0
