brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Vega,Quinua VEGA Bolsa 400g,S/ 6.00,vega,QUINUA ENTERA,2024-12-07 15:11:15.417124,400.0,g,Quinua VEGA Bolsa,6.0
3 Ositos,Quinua Avena 3 Ositos Bolsa 270g,S/ 3.60,vega,QUINUA ENTERA,2024-12-07 15:11:15.417124,270.0,g,Quinua Avena 3 Ositos Bolsa,3.6
Timonel,Quinua TIMONEL Bolsa 400gr,S/ 6.30,vega,QUINUA ENTERA,2024-12-07 15:11:15.417124,400.0,g,Quinua TIMONEL Bolsa r,6.3
3 Ositos,Quinua Avena 3 OSITOS Bolsa 150gr,S/ 2.20,vega,QUINUA ENTERA,2024-12-07 15:11:15.417124,150.0,g,Quinua Avena 3 OSITOS Bolsa r,2.2
3 Ositos,Avena con Quinua 3 OSITOS Premium 900g,S/ 10.69 14%,vega,QUINUA ENTERA,2024-12-07 15:11:15.417124,900.0,g,Avena con Quinua 3 OSITOS Premium,10.69
Gloria,Pack 3 Leche Fresca GLORIA UHT Entera Bolsa 900ml,S/ 12.90 14%,vega,QUINUA ENTERA,2024-12-07 15:11:15.417124,3.0,l,Pack eche Fresca GLORIA UHT Entera Bolsa,12.9
Gloria,Pack 3 Leches GLORIA UHT Entera Caja 1L,S/ 16.29 6%,vega,QUINUA ENTERA,2024-12-07 15:11:15.417124,3.0,l,Pack eches GLORIA UHT Entera Caja,16.29
Gloria,Leche Reconstituida GLORIA Entera Lata 390g x 6u,S/ 22.90 5%,vega,QUINUA ENTERA,2024-12-07 15:11:15.417124,390.0,g,Leche Reconstituida GLORIA Entera Lata  x 6u,22.9
Gloria,Leche Reconstituida GLORIA Entera Lata 390g Paquete 6u,S/ 22.90 3%,vega,QUINUA ENTERA,2024-12-07 15:11:15.417124,390.0,g,Leche Reconstituida GLORIA Entera Lata  Paquete 6u,22.9
Gloria,Leche Reconstituida GLORIA Entera Lata 390g x 12u,S/ 48.00,vega,QUINUA ENTERA,2024-12-07 15:11:15.417124,390.0,g,Leche Reconstituida GLORIA Entera Lata  x 12u,48.0
Gloria,Leche Reconstituida GLORIA Entera Pack 12u Lata 390g,S/ 45.50,vega,QUINUA ENTERA,2024-12-07 15:11:15.417124,390.0,g,Leche Reconstituida GLORIA Entera Pack 12u Lata,45.5
Gloria,Leche Fresca GLORIA UHT Entera Bolsa 900ml Caja 12u,S/ 56.40,vega,QUINUA ENTERA,2024-12-07 15:11:15.417124,900.0,ml,Leche Fresca GLORIA UHT Entera Bolsa  Caja 12u,56.4
Gloria,Leche Reconstituida GLORIA Entera Lata 390g,S/ 4.20,vega,QUINUA ENTERA,2024-12-07 15:11:15.417124,390.0,g,Leche Reconstituida GLORIA Entera Lata,4.2
Laive,Leche LAIVE Entera UTH Bolsa 900ml,S/ 4.40,vega,QUINUA ENTERA,2024-12-07 15:11:15.417124,900.0,ml,Leche LAIVE Entera UTH Bolsa,4.4
Kariño,Canela Entera KARIÑO Sobre 3g,S/ 0.90,vega,QUINUA ENTERA,2024-12-07 15:11:15.417124,3.0,g,Canela Entera KARIÑO Sobre,0.9
Grano De Oro,Avena GRANO DE ORO con Quinua en Bolsa 170gr,S/ 2.90,vega,QUINUA ENTERA,2024-12-07 15:11:15.417124,170.0,g,Avena GRANO DE ORO con Quinua en Bolsa r,2.9
Gloria,Leche GLORIA UHT Entera Caja 1L,S/ 5.90,vega,QUINUA ENTERA,2024-12-07 15:11:15.417124,1.0,l,Leche GLORIA UHT Entera Caja,5.9
Gloria,Pack 6 Leches GLORIA UHT Entera Caja 1L,S/ 31.20,vega,QUINUA ENTERA,2024-12-07 15:11:15.417124,6.0,l,Pack eches GLORIA UHT Entera Caja,31.2
Gloria,Leche Fresca GLORIA UHT Entera Pack 6 Bolsa 900ml,S/ 28.20,vega,QUINUA ENTERA,2024-12-07 15:11:15.417124,900.0,ml,Leche Fresca GLORIA UHT Entera Pack 6 Bolsa,28.2
