brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Universal,Gelatina UNIVERSAL Sabor a Fresa Bolsa 130g,S/ 3.50 8%,vega,TORTA (ENTERA),2024-12-07 15:21:05.943517,130.0,g,Gelatina UNIVERSAL Sabor a Fresa Bolsa,3.5
Universal,Gelatina UNIVERSAL Sabor a Naranja Bolsa 130g,S/ 3.50 8%,vega,TORTA (ENTERA),2024-12-07 15:21:05.943517,130.0,g,Gelatina UNIVERSAL Sabor a Naranja Bolsa,3.5
Universal,Gelatina UNIVERSAL Sabor a Piña Bolsa 130g,S/ 3.50 8%,vega,TORTA (ENTERA),2024-12-07 15:21:05.943517,130.0,g,Gelatina UNIVERSAL Sabor a Piña Bolsa,3.5
Universal,Gelatina UNIVERSAL Sabor a Cereza Bolsa 130g,S/ 3.50 8%,vega,TORTA (ENTERA),2024-12-07 15:21:05.943517,130.0,g,Gelatina UNIVERSAL Sabor a Cereza Bolsa,3.5
Universal,Gelatina UNIVERSAL Sabor a Limón Bolsa 130g,S/ 3.50 8%,vega,TORTA (ENTERA),2024-12-07 15:21:05.943517,130.0,g,Gelatina UNIVERSAL Sabor a Limón Bolsa,3.5
Universal,Flan UNIVERSAL Sabor a Vainilla Bolsa 150gr,S/ 3.30,vega,TORTA (ENTERA),2024-12-07 15:21:05.943517,150.0,g,Flan UNIVERSAL Sabor a Vainilla Bolsa r,3.3
Gloria,Pack 3 Leche Fresca GLORIA UHT Entera Bolsa 900ml,S/ 12.90 14%,vega,TORTA (ENTERA),2024-12-07 15:21:05.943517,3.0,l,Pack eche Fresca GLORIA UHT Entera Bolsa,12.9
Gloria,Pack 3 Leches GLORIA UHT Entera Caja 1L,S/ 16.29 6%,vega,TORTA (ENTERA),2024-12-07 15:21:05.943517,3.0,l,Pack eches GLORIA UHT Entera Caja,16.29
Gloria,Leche Reconstituida GLORIA Entera Lata 390g x 6u,S/ 22.90 5%,vega,TORTA (ENTERA),2024-12-07 15:21:05.943517,390.0,g,Leche Reconstituida GLORIA Entera Lata  x 6u,22.9
Gloria,Leche Reconstituida GLORIA Entera Lata 390g Paquete 6u,S/ 22.90 3%,vega,TORTA (ENTERA),2024-12-07 15:21:05.943517,390.0,g,Leche Reconstituida GLORIA Entera Lata  Paquete 6u,22.9
Gloria,Leche Reconstituida GLORIA Entera Lata 390g x 12u,S/ 48.00,vega,TORTA (ENTERA),2024-12-07 15:21:05.943517,390.0,g,Leche Reconstituida GLORIA Entera Lata  x 12u,48.0
Gloria,Leche Reconstituida GLORIA Entera Pack 12u Lata 390g,S/ 45.50,vega,TORTA (ENTERA),2024-12-07 15:21:05.943517,390.0,g,Leche Reconstituida GLORIA Entera Pack 12u Lata,45.5
Gloria,Leche Fresca GLORIA UHT Entera Bolsa 900ml Caja 12u,S/ 56.40,vega,TORTA (ENTERA),2024-12-07 15:21:05.943517,900.0,ml,Leche Fresca GLORIA UHT Entera Bolsa  Caja 12u,56.4
Vega,Fideos Tornillo VEGA Bolsa 250gr,S/ 1.50,vega,TORTA (ENTERA),2024-12-07 15:21:05.943517,250.0,g,Fideos Tornillo VEGA Bolsa r,1.5
Gloria,Leche Reconstituida GLORIA Entera Lata 390g,S/ 4.20,vega,TORTA (ENTERA),2024-12-07 15:21:05.943517,390.0,g,Leche Reconstituida GLORIA Entera Lata,4.2
Vega,Fideos Spaguetti VEGA Bolsa 500gr,S/ 2.60,vega,TORTA (ENTERA),2024-12-07 15:21:05.943517,500.0,g,Fideos Spaguetti VEGA Bolsa r,2.6
Vega,Fideos Tallarin VEGA Bolsa 500gr,S/ 2.60,vega,TORTA (ENTERA),2024-12-07 15:21:05.943517,500.0,g,Fideos Tallarin VEGA Bolsa r,2.6
Vega,Fideos Tubo Rayado VEGA Bolsa 250gr,S/ 1.50,vega,TORTA (ENTERA),2024-12-07 15:21:05.943517,250.0,g,Fideos Tubo Rayado VEGA Bolsa r,1.5
Laive,Leche LAIVE Entera UTH Bolsa 900ml,S/ 4.40,vega,TORTA (ENTERA),2024-12-07 15:21:05.943517,900.0,ml,Leche LAIVE Entera UTH Bolsa,4.4
Kariño,Canela Entera KARIÑO Sobre 3g,S/ 0.90,vega,TORTA (ENTERA),2024-12-07 15:21:05.943517,3.0,g,Canela Entera KARIÑO Sobre,0.9
