brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Costeño,Arroz Extra COSTEÑO Bolsa 5Kg,S/ 24.90 9%,vega,ARROZ ENVASADO,2024-12-07 15:07:57.356012,5.0,kg,Arroz Extra COSTEÑO Bolsa,24.9
Faraon,Arroz Extra FARAON Bolsa 5Kg,S/ 26.20 6%,vega,ARROZ ENVASADO,2024-12-07 15:07:57.356012,5.0,kg,Arroz Extra FARAON Bolsa,26.2
Gran Chalan,Arroz Extra GRAN CHALAN Bolsa 5 kg,S/ 24.90 4%,vega,ARROZ ENVASADO,2024-12-07 15:07:57.356012,5.0,kg,Arroz Extra GRAN CHALAN Bolsa,24.9
Costeño,Arroz Extra COSTEÑO Bolsa 750g,S/ 4.70,vega,ARROZ ENVASADO,2024-12-07 15:07:57.356012,750.0,g,Arroz Extra COSTEÑO Bolsa,4.7
Faraon,Arroz Extra FARAON Bolsa 750g,S/ 5.00,vega,ARROZ ENVASADO,2024-12-07 15:07:57.356012,750.0,g,Arroz Extra FARAON Bolsa,5.0
Costeño,Arroz Superior COSTEÑO Bolsa 750g,S/ 4.20,vega,ARROZ ENVASADO,2024-12-07 15:07:57.356012,750.0,g,Arroz Superior COSTEÑO Bolsa,4.2
Vega,Arroz Superior VEGA Bolsa 750g,S/ 3.70,vega,ARROZ ENVASADO,2024-12-07 15:07:57.356012,750.0,g,Arroz Superior VEGA Bolsa,3.7
Costeño,Arroz Superior COSTEÑO Bolsa 5Kg,S/ 24.50,vega,ARROZ ENVASADO,2024-12-07 15:07:57.356012,5.0,kg,Arroz Superior COSTEÑO Bolsa,24.5
Veguita,Arroz Extra VEGA Pacasmayo Saco 10Kg,S/ 45.00,vega,ARROZ ENVASADO,2024-12-07 15:07:57.356012,10.0,kg,Arroz Extra VEGA Pacasmayo Saco,45.0
Timonel,Arroz Superior TIMONEL Bolsa 1Kg,S/ 4.80,vega,ARROZ ENVASADO,2024-12-07 15:07:57.356012,1.0,kg,Arroz Superior TIMONEL Bolsa,4.8
Vega,Arroz Economico VEGA Bolsa 5Kg,S/ 19.50,vega,ARROZ ENVASADO,2024-12-07 15:07:57.356012,5.0,kg,Arroz Economico VEGA Bolsa,19.5
Vega,Arroz Superior VEGA Bolsa 5Kg,S/ 22.50,vega,ARROZ ENVASADO,2024-12-07 15:07:57.356012,5.0,kg,Arroz Superior VEGA Bolsa,22.5
Vega,Arroz VEGA Familiar 10 Kg,S/ 36.00,vega,ARROZ ENVASADO,2024-12-07 15:07:57.356012,10.0,kg,Arroz VEGA Familiar,36.0
Paisana,Arroz Superior PAISANA Bolsa 5Kg,S/ 24.20,vega,ARROZ ENVASADO,2024-12-07 15:07:57.356012,5.0,kg,Arroz Superior PAISANA Bolsa,24.2
Vega,Arroz Extra VEGA Bolsa 5Kg,S/ 23.50,vega,ARROZ ENVASADO,2024-12-07 15:07:57.356012,5.0,kg,Arroz Extra VEGA Bolsa,23.5
Vega,Arroz Extra VEGA Bolsa 750g,S/ 3.90,vega,ARROZ ENVASADO,2024-12-07 15:07:57.356012,750.0,g,Arroz Extra VEGA Bolsa,3.9
Timonel,Arroz Extra TIMONEL Importado Bolsa 750g,S/ 4.60,vega,ARROZ ENVASADO,2024-12-07 15:07:57.356012,750.0,g,Arroz Extra TIMONEL Importado Bolsa,4.6
Paisana,Arroz Extra PAISANA Bolsa 5Kg,S/ 25.60,vega,ARROZ ENVASADO,2024-12-07 15:07:57.356012,5.0,kg,Arroz Extra PAISANA Bolsa,25.6
Timonel,Arroz Superior TIMONEL Bolsa 5Kg,S/ 24.00,vega,ARROZ ENVASADO,2024-12-07 15:07:57.356012,5.0,kg,Arroz Superior TIMONEL Bolsa,24.0
Gran Chalan,Arroz Superior GRAN CHALAN Bolsa 5 kg,S/ 24.90,vega,ARROZ ENVASADO,2024-12-07 15:07:57.356012,5.0,kg,Arroz Superior GRAN CHALAN Bolsa,24.9
