description,price,website,search_term,scrape_timestamp
Helado Peziduri Tricolor 2.2L,S/ 21.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado de Crema Peziduri Chocochips 900ml,S/ 9.50,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado de Crema Peziduri Tricolor 900ml,S/ 9.50,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado de Crema Peziduri Chocolate 900ml,S/ 9.50,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Peziduri Chocochips 2.2L,S/ 21.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Peziduri Chocovainila Lúcuma 2.2L,S/ 21.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Sandwich Mini Sabor Vainilla 10un,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado de Crema Princesa 900ml,S/ 19.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado de Crema Sublime 900ml,S/ 16.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado en Cono Frio Rico Vainilla Choco Chips 4un,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado de Crema Peziduri Vainilla 900ml,S/ 9.50,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Frio Rico Crocante Café de Chanchamayo 900ml,S/ 24.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado de Crema Peziduri Lúcuma 900ml,S/ 9.50,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado de Crema Peziduri Fresa 900ml,S/ 9.50,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado de Crema Sandwich Vainilla 900ml,S/ 16.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Frio Rico Crocante Fresa de Huaura 900ml,S/ 24.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado de Crema Morochas 900ml,S/ 16.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Breyers Strawberry 1.4L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado D'onofrio Tornado 660g,S/ 35.70,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Kit Kat Triple Layers 900ml,S/ 24.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado de Crema Turkey Hill Black Raspberry 1.36L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Frio Rico Crocante Caramelo con Sal de Maras 900ml,S/ 24.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado de Crema Turkey Hill Cookies and Cream 1.36L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado de Crema Peziduri Cheesecake Frutos Rojos 900ml,S/ 15.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Cuisine & Co Bombones 195g,S/ 12.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado de Crema Turkey Hill Tin Roof Sundae 1.36L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado de Crema Turkey Hill Butter Pecan 1.36L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Ben & Jerry's Cookie Dough 473ml,S/ 19.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Trisabor Máxima Pote 2.5 Lt,S/ 19.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado de Crema Turkey Hill Chocolate Peanut Butter 1.36L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Alaska Maracumango 900ml,S/ 18.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Breyers Mint Chocolate 1.4L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado de Crema Turkey Hill Choco Mint Chip 473ml,S/ 13.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Breyers Black Raspberry 1.4L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado de Crema Turkey Hill Dutch Chocolate 1.36L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado de Crema Turkey Hill Black Cherry 1.36L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado de Crema Turkey Hill Vainilla Bean Sin Azúcar 1.36L,S/ 31.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Ben & Jerry's Half Baked 473ml,S/ 19.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Zub Zero Lúcuma 200g,S/ 16.50,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Breyers Natural Vanilla 1.4L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado de Crema Turkey Hill Origina Vanilla 1.36L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Frio Rico Crocante Maracuyá 900ml,S/ 24.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado de Crema Peziduri Alfajor 900ml,S/ 15.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado de Crema Peziduri Choco Brownie 900ml,S/ 19.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Haagen Dazs Macaron Fresa y Frambuesa 420ml,S/ 38.70,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Haagen Dazs Macaron Doble Chocolate Ganache 420ml,S/ 38.70,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Häagen Dazs Mango y Frambuesa 460ml,S/ 38.70,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Cuisine & Co Sabor Vainilla Chocolate 900ml,S/ 9.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado de Crema Turkey Hill Strawberries and Cream 1.36L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Haagen Dazs Chocolate Belga 473ml,S/ 38.70,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado de Crema Turkey Hill Neapolitan 1.36L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Cuisine & Co Sabor Chocolate 900ml,S/ 9.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado D'Onofrio Vialetto Deleite de Lúcuma 576 g,S/ 26.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado de Crema Turkey Hill Cookies & Cream 473ml,S/ 13.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Sin Lactosa Breyers Chocolate 1.4L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Haagen Dazs Chocolate Belga Pote 100 ml,S/ 12.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Breyers Chocolate 1.4L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Ben & Jerry's Peanut Butter Cup 473ml,S/ 19.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Cuisine & Co Sabor Vainilla Chips 900ml,S/ 9.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Ben & Jerry's Cherry Garcia 473ml,S/ 19.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Menta Chips Dulce Pasión 5L,S/ 99.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Haagen Dazs Dulce de Leche 473ml,S/ 38.70,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Sin Lactosa Breyers Free Vanilla 1.4L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
Helado Cuisine & Co Sabor Vainilla 900ml,S/ 9.90,metro,HELADO FAMILIAR,2024-12-04 01:03:23.195576
