description,price,website,search_term,scrape_timestamp
Pan de Molde Blanco Bimbo Bolsa 750 g,S/ 14.80,metro,PAN CARACOL,2024-12-03 20:39:31.071432
Pan de Molde Integral Bimbo Bolsa 750 g,S/ 14.80,metro,PAN CARACOL,2024-12-03 20:39:31.071432
Pan de Molde Don Mamino Blanco Sin Corteza Bolsa 560 g,S/ 13.70,metro,PAN CARACOL,2024-12-03 20:39:31.071432
Pan Baguette Clásico x un,S/ 1.90,metro,PAN CARACOL,2024-12-03 20:39:31.071432
Pan de Molde Blanco Sin Corteza Bimbo 650g,S/ 15.90,metro,PAN CARACOL,2024-12-03 20:39:31.071432
Pan de Molde de Semillas Bimbo Vital Bolsa 600 g,S/ 14.80,metro,PAN CARACOL,2024-12-03 20:39:31.071432
Pan de Molde Unión Multisemillas con Avena 540g,S/ 11.80,metro,PAN CARACOL,2024-12-03 20:39:31.071432
Pan de Molde Multicereal Bimbo Vital Bolsa 600 g,S/ 14.80,metro,PAN CARACOL,2024-12-03 20:39:31.071432
Pan Pita Bimbo Cero Cero 240g,S/ 7.70,metro,PAN CARACOL,2024-12-03 20:39:31.071432
Pan de Molde Tipo Artesanal Bimbo Artesano Original 560g,S/ 11.90,metro,PAN CARACOL,2024-12-03 20:39:31.071432
Pan Francés Precocido Cuisine & Co 6un,S/ 5.52,metro,PAN CARACOL,2024-12-03 20:39:31.071432
Pan Ciabatta Precocido Cuisine & Co 6un,S/ 5.52,metro,PAN CARACOL,2024-12-03 20:39:31.071432
Pan de la Casa 5 un,S/ 1.90,metro,PAN CARACOL,2024-12-03 20:39:31.071432
Pan Árabe Integral El Cedro 10un,S/ 7.70,metro,PAN CARACOL,2024-12-03 20:39:31.071432
Pan Dulce Metro Chancay 12un,S/ 7.90,metro,PAN CARACOL,2024-12-03 20:39:31.071432
Pan de Molde Integral Don Mamino Bolsa 560 g,S/ 13.70,metro,PAN CARACOL,2024-12-03 20:39:31.071432
Pan Pita Integral Bimbo Bolsa 10 unid,S/ 7.70,metro,PAN CARACOL,2024-12-03 20:39:31.071432
Pan Árabe Blanco 5un,S/ 2.20,metro,PAN CARACOL,2024-12-03 20:39:31.071432
Pan de Molde Unión Granos Integrales Bolsa 540 g,S/ 12.10,metro,PAN CARACOL,2024-12-03 20:39:31.071432
Pan de Molde Unión Multisemilla & Chips Miel bolsa 540 g,S/ 12.20,metro,PAN CARACOL,2024-12-03 20:39:31.071432
Pan de Molde Blanco PYC 480g,S/ 9.90,metro,PAN CARACOL,2024-12-03 20:39:31.071432
Pan de Molde Integral Unión Mediano Bolsa 360 g,S/ 8.50,metro,PAN CARACOL,2024-12-03 20:39:31.071432
Pan Molido Bimbo Bolsa 250 g,S/ 6.50,metro,PAN CARACOL,2024-12-03 20:39:31.071432
Pan Francés Especial 5un,S/ 3.90,metro,PAN CARACOL,2024-12-03 20:39:31.071432
Pan para Hamburguesa Cuisine & Co 400g,S/ 6.90,metro,PAN CARACOL,2024-12-03 20:39:31.071432
Pan Baguette Metro Delivery,S/ 1.39,metro,PAN CARACOL,2024-12-03 20:39:31.071432
Pan de Molde Blanco Cuisine & Co 600g,S/ 8.90,metro,PAN CARACOL,2024-12-03 20:39:31.071432
Pan de Molde Tipo Artesanal Bimbo Artesano Integral 560g,S/ 11.90,metro,PAN CARACOL,2024-12-03 20:39:31.071432
Pan de Molde Multicereal Vital Bimbo Bolsa 360 g,S/ 10.80,metro,PAN CARACOL,2024-12-03 20:39:31.071432
