description,price,website,search_term,scrape_timestamp
Panceta de Cerdo en Tiras con Piel y con Hueso San Fernando x kg,S/ 38.90 x kg,metro,PANCETA (CARNE DE CERDO),2024-12-03 21:09:24.386739
Panceta de Cerdo con Piel y con Hueso x kg,S/ 33.90 x kg,metro,PANCETA (CARNE DE CERDO),2024-12-03 21:09:24.386739
Panceta de Cerdo en Tiras con Piel y con Hueso x kg,S/ 30.60 x kg,metro,PANCETA (CARNE DE CERDO),2024-12-03 21:09:24.386739
Panceta de Cerdo con Piel y con Hueso en Tiras x kg,S/ 33.90 x kg,metro,PANCETA (CARNE DE CERDO),2024-12-03 21:09:24.386739
Panceta de Cerdo Con Piel y Con Hueso Congelado x kg,S/ 33.90 x kg,metro,PANCETA (CARNE DE CERDO),2024-12-03 21:09:24.386739
Panceta de Cerdo en Tiras Sin Piel y con Hueso San Fernando x kg,S/ 41.90 x kg,metro,PANCETA (CARNE DE CERDO),2024-12-03 21:09:24.386739
Panceta de Cerdo en Tiras Sin Piel y con Hueso x kg,S/ 33.90 x kg,metro,PANCETA (CARNE DE CERDO),2024-12-03 21:09:24.386739
Panceta Sin Piel con Hueso en Tiras x kg,S/ 33.90 x kg,metro,PANCETA (CARNE DE CERDO),2024-12-03 21:09:24.386739
Panceta de Cerdo Sin Piel y con Hueso x kg,S/ 30.60 x kg,metro,PANCETA (CARNE DE CERDO),2024-12-03 21:09:24.386739
Panceta de Cerdo Sin Piel y Con Hueso Congelado x kg,S/ 33.90 x kg,metro,PANCETA (CARNE DE CERDO),2024-12-03 21:09:24.386739
Panceta de Cerdo en Tiras con Piel y Sin Hueso San Fernando x kg,S/ 43.90 x kg,metro,PANCETA (CARNE DE CERDO),2024-12-03 21:09:24.386739
Panceta de Cerdo Sin Piel y con Hueso Otto Kunz x kg,S/ 45.90 x kg,metro,PANCETA (CARNE DE CERDO),2024-12-03 21:09:24.386739
Tira de Panceta Con Piel de Cerdo Duroc Redondos x kg,S/ 38.90 x kg,metro,PANCETA (CARNE DE CERDO),2024-12-03 21:09:24.386739
Tira de Panceta Sin Piel de Cerdo Duroc Redondos x kg,S/ 39.90 x kg,metro,PANCETA (CARNE DE CERDO),2024-12-03 21:09:24.386739
