description,price,website,search_term,scrape_timestamp
Maíz Gigante Original Inka Corn Doypack 500 g,S/ 24.50,metro,MAÍZ REVENTÓN (POP CORN),2024-12-03 19:59:07.848142
Maíz Gigante Inka Corn Original 100g,S/ 5.99,metro,MAÍZ REVENTÓN (POP CORN),2024-12-03 19:59:07.848142
Maiz Gigante con Chocolate Inka Corn 100g,S/ 11.90,metro,MAÍZ REVENTÓN (POP CORN),2024-12-03 19:59:07.848142
Maíz Pop Corn Costeño 500g,S/ 4.00,metro,MAÍZ REVENTÓN (POP CORN),2024-12-03 19:59:07.848142
Maíz Morado Metro x kg,S/ 9.79 x kg,metro,MAÍZ REVENTÓN (POP CORN),2024-12-03 19:59:07.848142
Maíz Pop Corn Cuisine & Co 500g,S/ 3.50,metro,MAÍZ REVENTÓN (POP CORN),2024-12-03 19:59:07.848142
Maíz Pop Corn Bolsa 350 g,S/ 3.80,metro,MAÍZ REVENTÓN (POP CORN),2024-12-03 19:59:07.848142
Maíz Pop Corn Máxima 500g,S/ 4.30,metro,MAÍZ REVENTÓN (POP CORN),2024-12-03 19:59:07.848142
Maíz Dulce en Granos Fruto de Oro 425g,S/ 6.90,metro,MAÍZ REVENTÓN (POP CORN),2024-12-03 19:59:07.848142
Maíz con Miel Vita Pluss Bolsa 140 g,S/ 3.90,metro,MAÍZ REVENTÓN (POP CORN),2024-12-03 19:59:07.848142
Maíz Pop Corn Valle Norte Bolsa 500 g,S/ 5.80,metro,MAÍZ REVENTÓN (POP CORN),2024-12-03 19:59:07.848142
Maíz Pop Corn Tesoro Del Campo Bolsa 500 g,S/ 4.95,metro,MAÍZ REVENTÓN (POP CORN),2024-12-03 19:59:07.848142
Maíz Atómico Andino con Maca Forte Golpe 125g,S/ 3.28,metro,MAÍZ REVENTÓN (POP CORN),2024-12-03 19:59:07.848142
Maíz Chulpi Desgranado Kuski Bolsa 425 g,S/ 14.90,metro,MAÍZ REVENTÓN (POP CORN),2024-12-03 19:59:07.848142
Pop Corn Granos Del Sur,S/ 4.30,metro,MAÍZ REVENTÓN (POP CORN),2024-12-03 19:59:07.848142
Maiz Pop Corn Paisana Bolsa 500 g,S/ 4.40,metro,MAÍZ REVENTÓN (POP CORN),2024-12-03 19:59:07.848142
Pop Corn Chicken Avinka 350g,S/ 15.30,metro,MAÍZ REVENTÓN (POP CORN),2024-12-03 19:59:07.848142
Pop Corn para Microondas Act II Sabor Mantequilla 91g,S/ 4.60,metro,MAÍZ REVENTÓN (POP CORN),2024-12-03 19:59:07.848142
Pop Corn Natural Act II Bolsa 80 g,S/ 4.60,metro,MAÍZ REVENTÓN (POP CORN),2024-12-03 19:59:07.848142
Chupete Globo Pop LED Surtido,S/ 1.20,metro,MAÍZ REVENTÓN (POP CORN),2024-12-03 19:59:07.848142
