description,price,website,search_term,scrape_timestamp
Bife Ancho Americano Black & Red x Kg,S/ 242.60 x kg,metro,BOFE DE RES,2024-12-03 21:49:38.635002
Bife Angosto Metro x kg,S/ 46.00 x kg,metro,BOFE DE RES,2024-12-03 21:49:38.635002
Bife Ancho Metro x kg,S/ 52.90 x kg,metro,BOFE DE RES,2024-12-03 21:49:38.635002
Bife Ancho Pasturas de Oxapampa x kg,S/ 61.90 x kg,metro,BOFE DE RES,2024-12-03 21:49:38.635002
Bife de Chorizo Nacional Metro x kg,S/ 59.90 x kg,metro,BOFE DE RES,2024-12-03 21:49:38.635002
Bife Angosto Pasturas de Oxapampa x kg,S/ 61.90 x kg,metro,BOFE DE RES,2024-12-03 21:49:38.635002
Bife de Vacío de Res Metro x kg,S/ 47.80 x kg,metro,BOFE DE RES,2024-12-03 21:49:38.635002
Bife Ancho Uruguayo Dos Caminos x kg,S/ 121.50 x kg,metro,BOFE DE RES,2024-12-03 21:49:38.635002
Bife Angosto Don Goyo x kg,S/ 60.50 x kg,metro,BOFE DE RES,2024-12-03 21:49:38.635002
Bife Ancho Argentino Cuisine & Co x kg,S/ 125.90 x kg,metro,BOFE DE RES,2024-12-03 21:49:38.635002
Bife Angosto Uruguayo Dos Caminos x kg,S/ 109.50 x kg,metro,BOFE DE RES,2024-12-03 21:49:38.635002
Bife Ancho Don Goyo x kg,S/ 62.90 x kg,metro,BOFE DE RES,2024-12-03 21:49:38.635002
Bife Angosto Argentino Cuisine & Co x kg,S/ 114.90 x kg,metro,BOFE DE RES,2024-12-03 21:49:38.635002
Baby Beef Nacional Metro x kg,S/ 59.90 x kg,metro,BOFE DE RES,2024-12-03 21:49:38.635002
Entraña Nacional Metro x kg,S/ 57.90 x kg,metro,BOFE DE RES,2024-12-03 21:49:38.635002
Ojo de Bife de Res Metro x kg,S/ 64.90 x kg,metro,BOFE DE RES,2024-12-03 21:49:38.635002
