description,price,website,search_term,scrape_timestamp
Manzana Verde x kg,S/ 8.16 x kg,metro,MANZANA CORRIENTE,2024-12-03 23:22:45.798749
Manzana Roja x kg,S/ 8.19 x kg,metro,MANZANA CORRIENTE,2024-12-03 23:22:45.798749
Manzana Delicia Kinder x kg,S/ 6.29 x kg,metro,MANZANA CORRIENTE,2024-12-03 23:22:45.798749
Manzana Pink Lady x kg,S/ 8.99 x kg,metro,MANZANA CORRIENTE,2024-12-03 23:22:45.798749
Manzana Royal Gala x kg,S/ 7.99 x kg,metro,MANZANA CORRIENTE,2024-12-03 23:22:45.798749
Manzana Israel Añawi Metro x kg,S/ 2.79 x kg,metro,MANZANA CORRIENTE,2024-12-03 23:22:45.798749
Manzana Rayada Metro x kg,S/ 3.59 x kg,metro,MANZANA CORRIENTE,2024-12-03 23:22:45.798749
Manzana Fuji x kg,S/ 8.99 x kg,metro,MANZANA CORRIENTE,2024-12-03 23:22:45.798749
Manzana Americana Royal Gala x kg,S/ 8.99 x kg,metro,MANZANA CORRIENTE,2024-12-03 23:22:45.798749
Party Box Manzana,S/ 29.90,metro,MANZANA CORRIENTE,2024-12-03 23:22:45.798749
Manzanas Deshidratadas Wel-B 12g,S/ 8.70,metro,MANZANA CORRIENTE,2024-12-03 23:22:45.798749
Pera Packhams x kg,S/ 6.39 x kg,metro,MANZANA CORRIENTE,2024-12-03 23:22:45.798749
Lavavajilla en Pasta Sapolio Manzana 800g,S/ 6.00,metro,MANZANA CORRIENTE,2024-12-03 23:22:45.798749
Sixpack Bebida con Gas San Luis Manzana Botella 625ml,S/ 13.20,metro,MANZANA CORRIENTE,2024-12-03 23:22:45.798749
Suavizante de Telas Suavitel Cuidado Superior Frescura de Manzana 2.3L,S/ 18.90,metro,MANZANA CORRIENTE,2024-12-03 23:22:45.798749
Lavavajilla Líquida Sapolio Manzana 1.25 L,S/ 13.90,metro,MANZANA CORRIENTE,2024-12-03 23:22:45.798749
Membrillo x kg,S/ 12.14 x kg,metro,MANZANA CORRIENTE,2024-12-03 23:22:45.798749
Vinagre de Sidra de Manzana Orgánico Bragg Botella 946 ml,S/ 38.90,metro,MANZANA CORRIENTE,2024-12-03 23:22:45.798749
Sixpack Bebida con Gas San Luis Manzana Botella 625ml,S/ 13.20,metro,MANZANA CORRIENTE,2024-12-03 23:22:45.798749
Pera Canela Importada x kg,S/ 7.99 x kg,metro,MANZANA CORRIENTE,2024-12-03 23:22:45.798749
Vinagre de Manzana Frasco 500 ml,S/ 11.80,metro,MANZANA CORRIENTE,2024-12-03 23:22:45.798749
Vinagre de Sidra de Manzana Orgánico Bragg Botella 473 ml,S/ 22.90,metro,MANZANA CORRIENTE,2024-12-03 23:22:45.798749
Sixpack Bebida de Manzana Frugos del Valle Caja 235ml,S/ 7.90,metro,MANZANA CORRIENTE,2024-12-03 23:22:45.798749
Bebida de Manzana Frugos del Valle Caja 1.5L,S/ 5.50,metro,MANZANA CORRIENTE,2024-12-03 23:22:45.798749
Ambientador Glade Aerosol Manzana Canela 400ml,S/ 10.90,metro,MANZANA CORRIENTE,2024-12-03 23:22:45.798749
Bebida Con Gas San Luis Manzana Botella 625ml,S/ 2.20,metro,MANZANA CORRIENTE,2024-12-03 23:22:45.798749
