description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Caramelos AMBROSOLI Blando de leche Bolsa 620Gr,AMBROSOLI,S/ 16.90,vivanda,CARAMELOS,2024-12-05 22:22:22.864197,620.0,g,Caramelos AMBROSOLI Blando de leche Bolsa r,16.9
Caramelos MENTOS Menta Bolsa 29.04g,MENTOS,S/ 2.00,vivanda,CARAMELOS,2024-12-05 22:22:22.864197,29.04,g,Caramelos MENTOS Menta Bolsa,2.0
Caramelos ARCOR Chicha morada Bolsa 360Gr,ARCOR,S/ 9.90,vivanda,CARAMELOS,2024-12-05 22:22:22.864197,360.0,g,Caramelos ARCOR Chicha morada Bolsa r,9.9
Caramelos TIC TAC Menta Intensa Envase 16g,TIC TAC,S/ 2.60,vivanda,CARAMELOS,2024-12-05 22:22:22.864197,16.0,g,Caramelos TIC TAC Menta Intensa Envase,2.6
Caramelos Masticables MENTOS Limón Paquete 29.04g,MENTOS,S/ 2.00,vivanda,CARAMELOS,2024-12-05 22:22:22.864197,29.04,g,Caramelos Masticables MENTOS Limón Paquete,2.0
Caramelos HALLS Fruit Mix Caja 12un,HALLS,S/ 24.00,vivanda,CARAMELOS,2024-12-05 22:22:22.864197,12.0,un,Caramelos HALLS Fruit Mix Caja,24.0
Caramelos AMBROSOLI Gajo frutas Bolsa 100Un,AMBROSOLI,S/ 8.00,vivanda,CARAMELOS,2024-12-05 22:22:22.864197,100.0,un,Caramelos AMBROSOLI Gajo frutas Bolsa,8.0
Caramelos MENTOS Kiss menta Lata 35Gr,MENTOS,S/ 11.20,vivanda,CARAMELOS,2024-12-05 22:22:22.864197,35.0,g,Caramelos MENTOS Kiss menta Lata r,11.2
Caramelos de Chicha Morada BELL'S Bolsa 250g,BELL'S,S/ 4.50,vivanda,CARAMELOS,2024-12-05 22:22:22.864197,250.0,g,Caramelos de Chicha Morada BELL'S Bolsa,4.5
Caramelos Masticables AMBROSOLI Trifruna Manzana Fresa y Durazno Bolsa 420g,AMBROSOLI,S/ 9.90,vivanda,CARAMELOS,2024-12-05 22:22:22.864197,420.0,g,Caramelos Masticables AMBROSOLI Trifruna Manzana Fresa y Durazno Bolsa,9.9
Caramelos HALLS Cereaza Lyptus Caja 12un,HALLS,S/ 24.00,vivanda,CARAMELOS,2024-12-05 22:22:22.864197,12.0,un,Caramelos HALLS Cereaza Lyptus Caja,24.0
Caramelos MENTOS Air Action Bolsa 29.04g,MENTOS,S/ 2.00,vivanda,CARAMELOS,2024-12-05 22:22:22.864197,29.04,g,Caramelos MENTOS Air Action Bolsa,2.0
Caramelos de Limón BELL'S Bolsa 250g,BELL'S,S/ 4.50,vivanda,CARAMELOS,2024-12-05 22:22:22.864197,250.0,g,Caramelos de Limón BELL'S Bolsa,4.5
Caramelos Banderitas AMBROSOLI Bolsa 280g,AMBROSOLI,S/ 5.50,vivanda,CARAMELOS,2024-12-05 22:22:22.864197,280.0,g,Caramelos Banderitas AMBROSOLI Bolsa,5.5
Caramelo PUSH POP Surtido Barra 15g,TOPS,S/ 4.70,vivanda,CARAMELOS,2024-12-05 22:22:22.864197,15.0,g,Caramelo PUSH POP Surtido Barra,4.7
Caramelos Ring Pop TOPPS Surtidos Unidad 14g,TOPPS,S/ 2.40,vivanda,CARAMELOS,2024-12-05 22:22:22.864197,14.0,g,Caramelos Ring Pop TOPPS Surtidos Unidad,2.4
Caramelos MENTOS Kiss Fresa Lata 35g,MENTOS,S/ 11.20,vivanda,CARAMELOS,2024-12-05 22:22:22.864197,35.0,g,Caramelos MENTOS Kiss Fresa Lata,11.2
Caramelos HALLS Mora Azul Lyptus Caja 12un,HALLS,S/ 24.00,vivanda,CARAMELOS,2024-12-05 22:22:22.864197,12.0,un,Caramelos HALLS Mora Azul Lyptus Caja,24.0
Caramelos TIC TAC Naranja Envase 16g,TIC TAC,S/ 3.10,vivanda,CARAMELOS,2024-12-05 22:22:22.864197,16.0,g,Caramelos TIC TAC Naranja Envase,3.1
Caramelos TIC TAC Menta Envase 16g,TIC TAC,S/ 3.10,vivanda,CARAMELOS,2024-12-05 22:22:22.864197,16.0,g,Caramelos TIC TAC Menta Envase,3.1
Caramelos MENTOS Fruta Bolsa 29.04g,MENTOS,S/ 2.00,vivanda,CARAMELOS,2024-12-05 22:22:22.864197,29.04,g,Caramelos MENTOS Fruta Bolsa,2.0
Café COLCAFÉ Capuccino Caramelo Caja 6un,COLCAFE,S/ 15.00,vivanda,CARAMELOS,2024-12-05 22:22:22.864197,6.0,un,Café COLCAFÉ Capuccino Caramelo Caja,15.0
Chocolate CHOCOFUN Caramelo Bolsa 216g,CHOCOFUN,S/ 7.90,vivanda,CARAMELOS,2024-12-05 22:22:22.864197,216.0,g,Chocolate CHOCOFUN Caramelo Bolsa,7.9
Helado HÄAGEN DAZS de Vainilla Caramelo y Brownie Pote 473ml,HÄAGEN DAZS,S/ 29.90,vivanda,CARAMELOS,2024-12-05 22:22:22.864197,473.0,ml,Helado HÄAGEN DAZS de Vainilla Caramelo y Brownie Pote,29.9
