description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Durazno en Mitades BELL'S Lata 820g,BELL'S,S/ 7.50,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,820.0,g,Durazno en Mitades BELL'S Lata,7.5
Duraznos en Almíbar ARICA Lata 820g,ARICA,S/ 8.80,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,820.0,g,Duraznos en Almíbar ARICA Lata,8.8
Duraznos en Mitades COMPASS en Almíbar Lata 820g,COMPASS,S/ 8.50,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,820.0,g,Duraznos en Mitades COMPASS en Almíbar Lata,8.5
Yogurt GLORIA Frutado Durazno Vaso 120g,GLORIA,S/ 1.80,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,120.0,g,Yogurt GLORIA Frutado Durazno Vaso,1.8
Yogurt Bebible GLORIA Sabor a Durazno Botella 180g,GLORIA,S/ 2.10,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,180.0,g,Yogurt Bebible GLORIA Sabor a Durazno Botella,2.1
Yogurt Zero Lactosa GLORIA Sabor a Durazno Botella 1Kg,GLORIA,S/ 5.99,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,1.0,kg,Yogurt Zero Lactosa GLORIA Sabor a Durazno Botella,5.99
Yogurt Descremado GLORIA Slim Durazno Botella 1Kg,GLORIA,S/ 6.90,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,1.0,kg,Yogurt Descremado GLORIA Slim Durazno Botella,6.9
Néctar FRUGOS DEL VALLE Sabor a Durazno Caja 1.5L,FRUGOS,S/ 5.70,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,1.5,l,Néctar FRUGOS DEL VALLE Sabor a Durazno Caja,5.7
Conserva de Durazno en Mitades ACONCAGUA en Almibar Lata 822g,ACONCAGUA,S/ 10.90,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,822.0,g,Conserva de Durazno en Mitades ACONCAGUA en Almibar Lata,10.9
Yogurt Slim GLORIA Sabor a Durazno Galonera 1.7Kg,GLORIA,S/ 11.60,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,1.7,kg,Yogurt Slim GLORIA Sabor a Durazno Galonera,11.6
Yogurt LAIVE Sabor a Durazno sin Lactosa Botella 946g,LAIVE,S/ 7.90,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,946.0,g,Yogurt LAIVE Sabor a Durazno sin Lactosa Botella,7.9
Yogurt Bebible GLORIA Sabor a Durazno Botella 1Kg,GLORIA,S/ 6.70,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,1.0,kg,Yogurt Bebible GLORIA Sabor a Durazno Botella,6.7
Yogurt SBELT Sabor a Durazno Botella 946g,SBELT,S/ 6.80,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,946.0,g,Yogurt SBELT Sabor a Durazno Botella,6.8
Pack Néctar FRUGOS DEL VALLE Sabor a Durazno Caja 1.5L + Keke Redondo Marmoleado 1un,FRUGOS,S/ 22.90,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,1.5,l,Pack Néctar FRUGOS DEL VALLE Sabor a Durazno Caja  + Keke Redondo Marmoleado,22.9
Jugo FRUGOS Sabor Durazno Botella 300ml,FRUGOS,S/ 2.30,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,300.0,ml,Jugo FRUGOS Sabor Durazno Botella,2.3
Pack Néctar FRUGOS DEL VALLE Sabor a Durazno Caja 1.5L + Keke Redondo Naranja 1un,FRUGOS,S/ 22.90,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,1.5,l,Pack Néctar FRUGOS DEL VALLE Sabor a Durazno Caja  + Keke Redondo Naranja,22.9
Pack Bebida PULP Durazno Caja 1L + Petit Pan Embolsado 550g,PULP,S/ 12.10,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,1.0,l,Pack Bebida PULP Durazno Caja  + Petit Pan Embolsado,12.1
Bebida de Durazno FRUGOS Caja 970ml,FRUGOS,S/ 3.90,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,970.0,ml,Bebida de Durazno FRUGOS Caja,3.9
Néctar FRUGOS DEL VALLE Sabor a Durazno Caja 235ml Six Pack,FRUGOS,S/ 7.90,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,235.0,ml,Néctar FRUGOS DEL VALLE Sabor a Durazno Caja  Six Pack,7.9
Té Negro FREE TEA Durazno Botella 500ml,FREE TEA,S/ 2.60,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,500.0,ml,Té Negro FREE TEA Durazno Botella,2.6
Yogurt Bebible LAIVE Bio Sabor a Durazno Galonera 1.7Kg,LAIVE,S/ 10.60,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,1.7,kg,Yogurt Bebible LAIVE Bio Sabor a Durazno Galonera,10.6
Yogurt LAIVE Sbelt Sabor a Durazno Galonera 1.7Kg,LAIVE,S/ 12.50,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,1.7,kg,Yogurt LAIVE Sbelt Sabor a Durazno Galonera,12.5
Caramelos Masticables AMBROSOLI Trifruna Manzana Fresa y Durazno Bolsa 420g,AMBROSOLI,S/ 9.90,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,420.0,g,Caramelos Masticables AMBROSOLI Trifruna Manzana Fresa y Durazno Bolsa,9.9
Yogurt Parcialmente Descremado GLORIA Sabor a Durazno Galonera 1.7Kg,GLORIA,S/ 10.60,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,1.7,kg,Yogurt Parcialmente Descremado GLORIA Sabor a Durazno Galonera,10.6
Triple de Pollo Jamón y Durazno LA FLORENCIA 1un,LA FLORENCIA,S/ 6.50,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,1.0,un,Triple de Pollo Jamón y Durazno LA FLORENCIA,6.5
Mazamorra UMSHA de Durazno Bolsa 125g,UMSHA,S/ 3.40,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,125.0,g,Mazamorra UMSHA de Durazno Bolsa,3.4
Infusión BIGELOW Kion y Durazno Caja 18un,BIGELOW,S/ 26.10,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,18.0,un,Infusión BIGELOW Kion y Durazno Caja,26.1
Bebida FRU+ Sabor a Mango y Durazno Botella 400ml,FRU +,S/ 5.70,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,400.0,ml,Bebida FRU+ Sabor a Mango y Durazno Botella,5.7
Bebida PULP Durazno Caja 315ml Paquete 6un,PULP,S/ 8.70,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,315.0,ml,Bebida PULP Durazno Caja  Paquete,8.7
Pack Néctar FRUGOS DEL VALLE Sabor a Durazno Caja 1.5L + Keke Redondo de Vainilla 1un,FRUGOS,S/ 22.90,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,1.5,l,Pack Néctar FRUGOS DEL VALLE Sabor a Durazno Caja  + Keke Redondo de Vainilla,22.9
Pack Néctar FRUGOS DEL VALLE Sabor a Durazno Caja 1.5L + Keke Redondo de Chocolate 1un,FRUGOS,S/ 22.90,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,1.5,l,Pack Néctar FRUGOS DEL VALLE Sabor a Durazno Caja  + Keke Redondo de Chocolate,22.9
