description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Melón Coquito x kg,VIVANDA,S/ 3.70,vivanda,MELÓN,2024-12-05 22:05:35.909904,1.0,kg,Melón Coquito,3.7
Ensal Fruta Melon Mango Uva SOLEI Bandeja 300g,SOLEI,S/ 8.79,vivanda,MELÓN,2024-12-05 22:05:35.909904,300.0,g,Ensal Fruta Melon Mango Uva SOLEI Bandeja,8.79
