description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Mayonesa ALACENA Doypack 475g,ALACENA,S/ 13.99,vivanda,MAYONESA,2024-12-05 22:28:30.104938,475.0,g,Mayonesa ALACENA Doypack,13.99
Mayonesa Liviana HELLMANN'S Doypack 475g,HELLMANN S,S/ 16.00,vivanda,MAYONESA,2024-12-05 22:28:30.104938,475.0,g,Mayonesa Liviana HELLMANN'S Doypack,16.0
Mayonesa ALACENA Doypack 190g,ALACENA,S/ 8.60,vivanda,MAYONESA,2024-12-05 22:28:30.104938,190.0,g,Mayonesa ALACENA Doypack,8.6
Mayonesa Clásica HELLMANN'S Doypack 475g,HELLMANN S,S/ 16.50,vivanda,MAYONESA,2024-12-05 22:28:30.104938,475.0,g,Mayonesa Clásica HELLMANN'S Doypack,16.5
Mayonesa LIBBY´S Doypack 380g,LIBBY S,S/ 12.90,vivanda,MAYONESA,2024-12-05 22:28:30.104938,380.0,g,Mayonesa LIBBY´S Doypack,12.9
Mayonesa LIBBY'S Doypack 100g,LIBBY S,S/ 3.99,vivanda,MAYONESA,2024-12-05 22:28:30.104938,100.0,g,Mayonesa LIBBY'S Doypack,3.99
Mayonesa KRAFT Real Mayo Frasco 443ml,KRAFT,S/ 14.50,vivanda,MAYONESA,2024-12-05 22:28:30.104938,443.0,ml,Mayonesa KRAFT Real Mayo Frasco,14.5
Mayonesa LEGOVIC Gourmet Frasco 340g,LEGOVIC,S/ 17.00,vivanda,MAYONESA,2024-12-05 22:28:30.104938,340.0,g,Mayonesa LEGOVIC Gourmet Frasco,17.0
Mayonesa Light BELL'S Doypack 475g,BELL'S,S/ 5.90,vivanda,MAYONESA,2024-12-05 22:28:30.104938,475.0,g,Mayonesa Light BELL'S Doypack,5.9
Mayonesa ALACENA Doypack 850g,ALACENA,S/ 19.60,vivanda,MAYONESA,2024-12-05 22:28:30.104938,850.0,g,Mayonesa ALACENA Doypack,19.6
