description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Conserva de Maíz BELL'S Lata 340g,BELL'S,S/ 7.00,vivanda,GRATED DE PESCADO EN CONSERVA,2024-12-05 21:51:23.035179,340.0,g,Conserva de Maíz BELL'S Lata,7.0
Conserva de Zanahoria Rallada BELL'S Lata 360g,BELL'S,S/ 6.50,vivanda,GRATED DE PESCADO EN CONSERVA,2024-12-05 21:51:23.035179,360.0,g,Conserva de Zanahoria Rallada BELL'S Lata,6.5
"Alimento para Gatos PURINA ONE Adultos Salmón, Atún y Pescado Blanco Doypack 85g",PURINA ONE,S/ 7.80,vivanda,GRATED DE PESCADO EN CONSERVA,2024-12-05 21:51:23.035179,85.0,g,"Alimento para Gatos PURINA ONE Adultos Salmón, Atún y Pescado Blanco Doypack",7.8
Comida para Gatos CAT CHOW para Esterilizados Pescado Pouch 85g,CAT CHOW,S/ 5.60,vivanda,GRATED DE PESCADO EN CONSERVA,2024-12-05 21:51:23.035179,85.0,g,Comida para Gatos CAT CHOW para Esterilizados Pescado Pouch,5.6
Aceitunas Verdes Deshuesadas en Conserva OLIVOS DEL SUR Doypack 300g,OLIVOS DEL SUR,S/ 15.40,vivanda,GRATED DE PESCADO EN CONSERVA,2024-12-05 21:51:23.035179,300.0,g,Aceitunas Verdes Deshuesadas en Conserva OLIVOS DEL SUR Doypack,15.4
Comida para Gatos CAT CHOW Adultos Pescado y Mariscos Pouch 85g,CAT CHOW,S/ 5.60,vivanda,GRATED DE PESCADO EN CONSERVA,2024-12-05 21:51:23.035179,85.0,g,Comida para Gatos CAT CHOW Adultos Pescado y Mariscos Pouch,5.6
Aceitunas en Conserva OLIVOS DEL SUR De botija deshuesada Doypack 500g,OLIVOS DEL SUR,S/ 29.10,vivanda,GRATED DE PESCADO EN CONSERVA,2024-12-05 21:51:23.035179,500.0,g,Aceitunas en Conserva OLIVOS DEL SUR De botija deshuesada Doypack,29.1
Aceitunas Verdes en Conserva VALDEPORRES Rellenas de Anchoas Frasco 370g,VALDEPORRES,S/ 13.49,vivanda,GRATED DE PESCADO EN CONSERVA,2024-12-05 21:51:23.035179,370.0,g,Aceitunas Verdes en Conserva VALDEPORRES Rellenas de Anchoas Frasco,13.49
Aceitunas Verdes en Conserva VALDEPORRES Manzanilla con Hueso Frasco 370g,VALDEPORRES,S/ 8.90,vivanda,GRATED DE PESCADO EN CONSERVA,2024-12-05 21:51:23.035179,370.0,g,Aceitunas Verdes en Conserva VALDEPORRES Manzanilla con Hueso Frasco,8.9
Aceitunas Verdes en Conserva OLIVALLE Deshuesadas Doypack 160g,OLIVALLE,S/ 4.20,vivanda,GRATED DE PESCADO EN CONSERVA,2024-12-05 21:51:23.035179,160.0,g,Aceitunas Verdes en Conserva OLIVALLE Deshuesadas Doypack,4.2
Frutas en Conserva FRUTO DE ORO Pera en Mitades Lata 820g,FRUTO DE ORO,S/ 11.30,vivanda,GRATED DE PESCADO EN CONSERVA,2024-12-05 21:51:23.035179,820.0,g,Frutas en Conserva FRUTO DE ORO Pera en Mitades Lata,11.3
"Comida para Perros DOG CHOW Adultos todos los tamaños Carne, Pollo y Pescado Bolsa 8kg",DOG CHOW,S/ 124.80,vivanda,GRATED DE PESCADO EN CONSERVA,2024-12-05 21:51:23.035179,8.0,kg,"Comida para Perros DOG CHOW Adultos todos los tamaños Carne, Pollo y Pescado Bolsa",124.8
Aceitunas en Conserva BELL'S Botija Deshuesada Bolsa 250g,BELL'S,S/ 9.40,vivanda,GRATED DE PESCADO EN CONSERVA,2024-12-05 21:51:23.035179,250.0,g,Aceitunas en Conserva BELL'S Botija Deshuesada Bolsa,9.4
Rodajas de Pepinillo en Conserva HENGSTENBERG Para Hamburguesas Frasco 330g,HENGSTENBERG,S/ 33.80,vivanda,GRATED DE PESCADO EN CONSERVA,2024-12-05 21:51:23.035179,330.0,g,Rodajas de Pepinillo en Conserva HENGSTENBERG Para Hamburguesas Frasco,33.8
Comida para gatos RICOCAT Gatitos carne pescado y leche Bolsa 1Kg,RICOCAT,S/ 14.50,vivanda,GRATED DE PESCADO EN CONSERVA,2024-12-05 21:51:23.035179,1.0,kg,Comida para gatos RICOCAT Gatitos carne pescado y leche Bolsa,14.5
Aceitunas en Conserva VALDEPORRES Verdes con Hueso Frasco 370g,VALDEPORRES,S/ 9.20,vivanda,GRATED DE PESCADO EN CONSERVA,2024-12-05 21:51:23.035179,370.0,g,Aceitunas en Conserva VALDEPORRES Verdes con Hueso Frasco,9.2
Comida para Gatos FELIX Paté de Pescado y Atún Lata 156g,FELIX,S/ 7.50,vivanda,GRATED DE PESCADO EN CONSERVA,2024-12-05 21:51:23.035179,156.0,g,Comida para Gatos FELIX Paté de Pescado y Atún Lata,7.5
Nuggets de Pescado SEAFROST Caja 500g,SEAFROST,S/ 19.90,vivanda,GRATED DE PESCADO EN CONSERVA,2024-12-05 21:51:23.035179,500.0,g,Nuggets de Pescado SEAFROST Caja,19.9
Nísperos en Conserva FRUTO DE ORO Lata 567g,FRUTO DE ORO,S/ 14.20,vivanda,GRATED DE PESCADO EN CONSERVA,2024-12-05 21:51:23.035179,567.0,g,Nísperos en Conserva FRUTO DE ORO Lata,14.2
Hamburguesa de Pescado BELL'S Caja 500g,BELL'S,S/ 17.40,vivanda,GRATED DE PESCADO EN CONSERVA,2024-12-05 21:51:23.035179,500.0,g,Hamburguesa de Pescado BELL'S Caja,17.4
Aceitunas en Conserva OLIVOS DEL SUR De aceituna botija entera Doypack 500g,OLIVOS DEL SUR,S/ 22.70,vivanda,GRATED DE PESCADO EN CONSERVA,2024-12-05 21:51:23.035179,500.0,g,Aceitunas en Conserva OLIVOS DEL SUR De aceituna botija entera Doypack,22.7
