description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Cebolla Roja x kg,VIVANDA,S/ 2.69,vivanda,CEBOLLA DE CABEZA (ROJA),2024-12-05 22:13:18.677349,1.0,kg,Cebolla Roja,2.69
Cebolla Blanca x kg,VIVANDA,S/ 3.79,vivanda,CEBOLLA DE CABEZA (ROJA),2024-12-05 22:13:18.677349,1.0,kg,Cebolla Blanca,3.79
Cebolla China BELL'S FRESCOS Bolsa 320g,BELL'S FRESCOS,S/ 3.49,vivanda,CEBOLLA DE CABEZA (ROJA),2024-12-05 22:13:18.677349,320.0,g,Cebolla China BELL'S FRESCOS Bolsa,3.49
Cebolla China VIVA Bolsa 250g,VIVA,S/ 6.00,vivanda,CEBOLLA DE CABEZA (ROJA),2024-12-05 22:13:18.677349,250.0,g,Cebolla China VIVA Bolsa,6.0
Cebolla Picada BELL'S FRESCOS Bandeja 200g,BELL'S FRESCOS,S/ 8.99,vivanda,CEBOLLA DE CABEZA (ROJA),2024-12-05 22:13:18.677349,200.0,g,Cebolla Picada BELL'S FRESCOS Bandeja,8.99
Cebolla en polvo BADIA Frasco 78Gr,BADIA,S/ 9.40,vivanda,CEBOLLA DE CABEZA (ROJA),2024-12-05 22:13:18.677349,78.0,g,Cebolla en polvo BADIA Frasco r,9.4
Papas INKA CHIPS BBQ & Cebolla Bolsa 135g,INKA CHIPS,S/ 7.80,vivanda,CEBOLLA DE CABEZA (ROJA),2024-12-05 22:13:18.677349,135.0,g,Papas INKA CHIPS BBQ & Cebolla Bolsa,7.8
Papas Fritas BELL'S Sabor Crema y Cebolla Lata 150g,BELL'S,S/ 6.10,vivanda,CEBOLLA DE CABEZA (ROJA),2024-12-05 22:13:18.677349,150.0,g,Papas Fritas BELL'S Sabor Crema y Cebolla Lata,6.1
Papas PRINGLES Crema y Cebolla Lata 109g,PRINGLES,S/ 8.50,vivanda,CEBOLLA DE CABEZA (ROJA),2024-12-05 22:13:18.677349,109.0,g,Papas PRINGLES Crema y Cebolla Lata,8.5
Sazonador Total con Cebolla GOYA Frasco 312g,GOYA,S/ 28.90,vivanda,CEBOLLA DE CABEZA (ROJA),2024-12-05 22:13:18.677349,312.0,g,Sazonador Total con Cebolla GOYA Frasco,28.9
