description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Alimento Lácteo ENFAGROW Premium Promental Sabor a Vainilla Caja 2.2Kg,ENFAGROW,S/ 214.90,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,2.2,kg,Alimento Lácteo ENFAGROW Premium Promental Sabor a Vainilla Caja,214.9
Alimento Lácteo ENFAGROW Premium Promental Sabor Natural Caja 2.2Kg,ENFAGROW,S/ 214.90,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,2.2,kg,Alimento Lácteo ENFAGROW Premium Promental Sabor Natural Caja,214.9
Alimento Lácteo LAIVE Biodefensa Sabor a Vainilla Francesa Botella 100ml Paquete 4un,LAIVE,S/ 6.30,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,100.0,ml,Alimento Lácteo LAIVE Biodefensa Sabor a Vainilla Francesa Botella  Paquete,6.3
Alimento Lácteo LAIVE Bio Defensa Light Vainilla Francesa Paquete 4un Botella 100ml,LAIVE,S/ 6.30,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,4.0,un,Alimento Lácteo LAIVE Bio Defensa Light Vainilla Francesa Paquete  Botella,6.3
Alimento Lácteo LAIVE Bio Defensa Niños Tutti Frutti Paquete 4un Botella 100ml,LAIVE,S/ 6.40,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,4.0,un,Alimento Lácteo LAIVE Bio Defensa Niños Tutti Frutti Paquete  Botella,6.4
Alimento Lácteo LAIVE Biodefensa Sabor a Fresa Botella 100ml Paquete 4un,LAIVE,S/ 6.30,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,100.0,ml,Alimento Lácteo LAIVE Biodefensa Sabor a Fresa Botella  Paquete,6.3
Alimento Lácteo LAIVE Yopi Mix Bolitas de Color Vaso 100g,LAIVE,S/ 2.80,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,100.0,g,Alimento Lácteo LAIVE Yopi Mix Bolitas de Color Vaso,2.8
Alimento Lácteo Probiótico GLORIA Yoguito Sabor a Vainilla Paquete 6un,GLORIA,S/ 5.90,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,6.0,un,Alimento Lácteo Probiótico GLORIA Yoguito Sabor a Vainilla Paquete,5.9
Alimento Lácteo Probiótico GLORIA Yoguito Sabor a Fresa Paquete 6un,GLORIA,S/ 4.90,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,6.0,un,Alimento Lácteo Probiótico GLORIA Yoguito Sabor a Fresa Paquete,4.9
Alimento Lácteo LAIVE Yopi Sabor a Fresa Botella 180g,LAIVE,S/ 1.99,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,180.0,g,Alimento Lácteo LAIVE Yopi Sabor a Fresa Botella,1.99
Alimento Lácteo ENFAGROW Premium Promental Confort Lata 800g,ENFAGROW,S/ 99.00,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,800.0,g,Alimento Lácteo ENFAGROW Premium Promental Confort Lata,99.0
Alimento para Gatos PURINA ONE Adultos Salmón Doypack 85g,PURINA ONE,S/ 7.80,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,85.0,g,Alimento para Gatos PURINA ONE Adultos Salmón Doypack,7.8
"Alimento para Gatos PURINA ONE Adultos Salmón, Atún y Pescado Blanco Doypack 85g",PURINA ONE,S/ 7.80,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,85.0,g,"Alimento para Gatos PURINA ONE Adultos Salmón, Atún y Pescado Blanco Doypack",7.8
Polvo de Hornear BELL'S Bolsa 25g,BELL'S,S/ 1.00,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,25.0,g,Polvo de Hornear BELL'S Bolsa,1.0
Alimento Nutricional PEDIASURE Vainilla clásica Lata 900g,PEDIASURE,S/ 114.50,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,900.0,g,Alimento Nutricional PEDIASURE Vainilla clásica Lata,114.5
Alimento para Perro Razas Pequeñas PEDIGREE Pouch de Pollo Paquete 18un 100gr,PEDIGREE,S/ 4.20,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,18.0,un,Alimento para Perro Razas Pequeñas PEDIGREE Pouch de Pollo Paquete  r,4.2
Polvo de Hornear UNIVERSAL Caja 100g,UNIVERSAL,S/ 6.40,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,100.0,g,Polvo de Hornear UNIVERSAL Caja,6.4
Polvo Instantáneo de Tarwi TARWI FOODS Doypack 250g,TARWI FOODS,S/ 19.50,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,250.0,g,Polvo Instantáneo de Tarwi TARWI FOODS Doypack,19.5
Polvo Instantáneo de Tarwi TAURI con Maca Negra Doypack 250g,TAURI,S/ 21.90,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,250.0,g,Polvo Instantáneo de Tarwi TAURI con Maca Negra Doypack,21.9
Alimento Húmedo para Perros DOG CHOW Cachorros Todos Los Tamaños con Pollo 100gr,DOG CHOW,S/ 9.50,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,100.0,g,Alimento Húmedo para Perros DOG CHOW Cachorros Todos Los Tamaños con Pollo r,9.5
Alimento Instántaneo en Polvo COLA CAO Original Pote 400g,COLA CAO,S/ 17.80,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,400.0,g,Alimento Instántaneo en Polvo COLA CAO Original Pote,17.8
Alimento Instántaneo en Polvo COLA CAO Pote 350g,COLA CAO,S/ 18.50,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,350.0,g,Alimento Instántaneo en Polvo COLA CAO Pote,18.5
"Alimento para Perros PURINA ONE Adultos Carne, Pollo y Cordero Doypack 85g",PURINA ONE,S/ 7.80,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,85.0,g,"Alimento para Perros PURINA ONE Adultos Carne, Pollo y Cordero Doypack",7.8
Alimento para Perros PURINA ONE Adultos Pollo Doypack 85g,PURINA ONE,S/ 7.80,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,85.0,g,Alimento para Perros PURINA ONE Adultos Pollo Doypack,7.8
Alimento Nutricional PEDIASURE Chocolate Lata 1.6Kg,PEDIASURE,S/ 171.90,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,1.6,kg,Alimento Nutricional PEDIASURE Chocolate Lata,171.9
Alimento Húmedo para Perro DOG CHOW High Protein Pollo 368gr,DOG CHOW,S/ 9.50,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,368.0,g,Alimento Húmedo para Perro DOG CHOW High Protein Pollo r,9.5
Alimento para Gatos CAT CHOW Adulto Hogareños en Bolsa 1kg,DOG CHOW,S/ 49.50,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,1.0,kg,Alimento para Gatos CAT CHOW Adulto Hogareños en Bolsa,49.5
Alimento para Gatos CAT CHOW Adulto Hogareños en Bolsa de 1kg,DOG CHOW,S/ 120.60,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,1.0,kg,Alimento para Gatos CAT CHOW Adulto Hogareños en Bolsa de,120.6
Alimento Húmero para Gatos FANCY FEAST Casserole Sabor Atún y Salmón en Lata de 85gr,ONE,S/ 187.50,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,85.0,g,Alimento Húmero para Gatos FANCY FEAST Casserole Sabor Atún y Salmón en Lata de r,187.5
Polvo Instantáneo de Tarwi TAURI Doypack 250g,TAURI,S/ 21.90,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,250.0,g,Polvo Instantáneo de Tarwi TAURI Doypack,21.9
Polvo Instantáneo de Tarwi TAURI con Cacao en Polvo Doypack 250g,TAURI,S/ 21.90,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,250.0,g,Polvo Instantáneo de Tarwi TAURI con Cacao en Polvo Doypack,21.9
Alimento Húmedo para Perros DOG CHOW Adultos Minis y Pequeños con Carne 100gr,DOG CHOW,S/ 4.90,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,100.0,g,Alimento Húmedo para Perros DOG CHOW Adultos Minis y Pequeños con Carne r,4.9
Alimento para Perros WOOF CITY Mollejas de Pollo Bolsa 75g,WOOF CITY,S/ 16.99,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,75.0,g,Alimento para Perros WOOF CITY Mollejas de Pollo Bolsa,16.99
Alimento Nutricional PEDIASURE Chocolate Lata 900g,PEDIASURE,S/ 114.50,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,900.0,g,Alimento Nutricional PEDIASURE Chocolate Lata,114.5
Alimento Azucarado BONLÉ Lata 397g,BONLÉ,S/ 5.50,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,397.0,g,Alimento Azucarado BONLÉ Lata,5.5
Alimento para Gatitos WHISKAS Pouch Pollo Bolsa 85g,WHISKAS,S/ 4.50,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,85.0,g,Alimento para Gatitos WHISKAS Pouch Pollo Bolsa,4.5
Alimento para Gato Adulto WHISKAS Pouch de Carne Paquete 85gr,WHISKAS,S/ 4.50,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,85.0,g,Alimento para Gato Adulto WHISKAS Pouch de Carne Paquete r,4.5
Alimento en Polvo ENFAGROW Promental Preescolar Sabor a Vainilla Caja 1.1Kg,ENFAGROW,S/ 108.50,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,1.1,kg,Alimento en Polvo ENFAGROW Promental Preescolar Sabor a Vainilla Caja,108.5
Alimento Azucarado NESTLÉ Toppings Lata 397g,NESTLÉ,S/ 5.50,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,397.0,g,Alimento Azucarado NESTLÉ Toppings Lata,5.5
Alimento Nutricional SUSTAGEN Pro Sabor a Vainilla Lata 900g,SUSTAGEN,S/ 96.30,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,900.0,g,Alimento Nutricional SUSTAGEN Pro Sabor a Vainilla Lata,96.3
Alimento Nutricional PEDIASURE Sabor a Vainilla Botella 220ml,PEDIASURE,S/ 9.70,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,220.0,ml,Alimento Nutricional PEDIASURE Sabor a Vainilla Botella,9.7
Alimento para Gatos PURINA ONE Adultos Carne Doypack 85g,PURINA ONE,S/ 7.80,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,85.0,g,Alimento para Gatos PURINA ONE Adultos Carne Doypack,7.8
Alimento para Perros PURINA ONE Adultos Salmón Doypack 85g,PURINA ONE,S/ 7.80,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,85.0,g,Alimento para Perros PURINA ONE Adultos Salmón Doypack,7.8
Alimento Nutricional PEDIASURE Vainilla Lata 1.6Kg,PEDIASURE,S/ 171.90,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,1.6,kg,Alimento Nutricional PEDIASURE Vainilla Lata,171.9
Detergente en Polvo BOLIVAR Cuidado Total Floral Bolsa 730g,BOLÍVAR,S/ 10.50,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,730.0,g,Detergente en Polvo BOLIVAR Cuidado Total Floral Bolsa,10.5
Detergente en Polvo ARIEL Toque de Downy Bolsa 700g,ARIEL,S/ 13.90,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,700.0,g,Detergente en Polvo ARIEL Toque de Downy Bolsa,13.9
Detergente en Polvo ACE Limón Bolsa 4Kg,ACE,S/ 54.90,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,4.0,kg,Detergente en Polvo ACE Limón Bolsa,54.9
Caldo de Gallina DOÑA GUSTA Concentrado en Polvo Caja 42g,DOÑA GUSTA,S/ 2.20,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,42.0,g,Caldo de Gallina DOÑA GUSTA Concentrado en Polvo Caja,2.2
Detergente en Polvo ARIEL Revitacolor Bolsa 2kg,ARIEL,S/ 39.90,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,2.0,kg,Detergente en Polvo ARIEL Revitacolor Bolsa,39.9
Detergente en Polvo BOLIVAR Cuidado Total Floral Bolsa 2.4kg,BOLÍVAR,S/ 32.70,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-05 21:53:25.745214,2.4,kg,Detergente en Polvo BOLIVAR Cuidado Total Floral Bolsa,32.7
