description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Sazonador AJI-NO-MOTO Umami Glutamato de Sodio Bolsa 250Gr,AJINOMOTO,S/ 6.60,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,250.0,g,Sazonador AJI-NO-MOTO Umami Glutamato de Sodio Bolsa r,6.6
Concentrado de Tomate POMAROLA Doypack 110g,POMAROLA,S/ 1.80,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,110.0,g,Concentrado de Tomate POMAROLA Doypack,1.8
Sazonador BADIA Completo Frasco 99.20Gr,BADIA,S/ 9.70,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,99.2,g,Sazonador BADIA Completo Frasco r,9.7
Sazonador Ají Panca BELL'S Paquete 6un,BELL'S,S/ 2.09,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,6.0,un,Sazonador Ají Panca BELL'S Paquete,2.09
Sazonador AJI-NO-MOTO Umami Glutamato de Sodio Bolsa 100Gr,AJINOMOTO,S/ 3.20,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,100.0,g,Sazonador AJI-NO-MOTO Umami Glutamato de Sodio Bolsa r,3.2
Sazonador AJINOMIX Deli Arroz Paquete 6un,AJINOMIX,S/ 1.70,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,6.0,un,Sazonador AJINOMIX Deli Arroz Paquete,1.7
Sazonador BADIA Italiano Frasco 35.4g,BADIA,S/ 20.30,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,35.4,g,Sazonador BADIA Italiano Frasco,20.3
Sazonador BADIA Sazón Completa Frasco 340.2g,BADIA,S/ 26.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,340.2,g,Sazonador BADIA Sazón Completa Frasco,26.9
Sazonador Pops COSTEÑO de Pop Corn Sabor Mantequilla Frasco 81g,COSTEÑO,S/ 10.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,81.0,g,Sazonador Pops COSTEÑO de Pop Corn Sabor Mantequilla Frasco,10.9
Sazonador Total con Cebolla GOYA Frasco 312g,GOYA,S/ 28.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,312.0,g,Sazonador Total con Cebolla GOYA Frasco,28.9
Sazonador Total con Pimienta GOYA Frasco 312g,GOYA,S/ 28.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,312.0,g,Sazonador Total con Pimienta GOYA Frasco,28.9
Concentrado de Bebida de Almendras LA PURITA 100% Vegetal 66g,LA PURITA,S/ 12.00,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,66.0,g,Concentrado de Bebida de Almendras LA PURITA 100% Vegetal,12.0
Concentrado en polvo DOÑA GUSTA Caldo sabor a costilla de res Caja 6Un,DOÑA GUSTA,S/ 2.20,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,6.0,un,Concentrado en polvo DOÑA GUSTA Caldo sabor a costilla de res Caja,2.2
Sazonador de Pop Corn COSTEÑO Sabor a Queso Frasco 64g,COSTEÑO,S/ 11.20,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,64.0,g,Sazonador de Pop Corn COSTEÑO Sabor a Queso Frasco,11.2
Sazonador Pop Corn BELL'S Sabor a Caramelo Frasco 65g,BELL'S,S/ 10.30,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,65.0,g,Sazonador Pop Corn BELL'S Sabor a Caramelo Frasco,10.3
Sazonador AJI-NO-MOTO Umami Glutamato de Sodio Bolsa 500Gr,AJINOMOTO,S/ 11.10,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,500.0,g,Sazonador AJI-NO-MOTO Umami Glutamato de Sodio Bolsa r,11.1
Concentrado de Bebida de Almendras LA PURITA 100% Vegetal 198g,LA PURITA,S/ 29.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,198.0,g,Concentrado de Bebida de Almendras LA PURITA 100% Vegetal,29.9
Sazonador Glutamato Monosódico NAKAMITO Bolsa 100g,NAKAMITO,S/ 1.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,100.0,g,Sazonador Glutamato Monosódico NAKAMITO Bolsa,1.9
Sazonador Glutamato Monosódico NAKAMITO Bolsa 250g,NAKAMITO,S/ 4.10,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,250.0,g,Sazonador Glutamato Monosódico NAKAMITO Bolsa,4.1
Sazonador Pop Corn BELL'S Sabor a Mantequilla Frasco 80g,BELL'S,S/ 10.20,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,80.0,g,Sazonador Pop Corn BELL'S Sabor a Mantequilla Frasco,10.2
Detergente Líquido ARIEL Doble Poder Concentrado Doypack 1.2L,ARIEL,S/ 28.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,1.2,l,Detergente Líquido ARIEL Doble Poder Concentrado Doypack,28.9
Caldo de Gallina DOÑA GUSTA Concentrado en Polvo Caja 42g,DOÑA GUSTA,S/ 2.20,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,42.0,g,Caldo de Gallina DOÑA GUSTA Concentrado en Polvo Caja,2.2
Detergente Líquido Concentrado PIGEON para Ropa de Bebé Botella 500ml,PIGEON,S/ 39.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,500.0,ml,Detergente Líquido Concentrado PIGEON para Ropa de Bebé Botella,39.9
Caldo de Carne DOÑA GUSTA Concentrado en Polvo Caja 42g,DOÑA GUSTA,S/ 2.20,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,42.0,g,Caldo de Carne DOÑA GUSTA Concentrado en Polvo Caja,2.2
Salsa de Soya KIKKO Siyau Sazonador Oriental Botella 500ml,KIKKO,S/ 4.70,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,500.0,ml,Salsa de Soya KIKKO Siyau Sazonador Oriental Botella,4.7
Caldo de Tocino DOÑA GUSTA concentrado en Polvo Sobre 7g Caja 6un,DOÑA GUSTA,S/ 2.20,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,7.0,g,Caldo de Tocino DOÑA GUSTA concentrado en Polvo Sobre  Caja,2.2
Salsa de Soya KIKKO Siyau Sazonador Oriental Botella 160ml,KIKKO,S/ 1.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,160.0,ml,Salsa de Soya KIKKO Siyau Sazonador Oriental Botella,1.9
Champú SONAX Brillo Concentrado Botella 1L,SONAX,S/ 25.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,1.0,l,Champú SONAX Brillo Concentrado Botella,25.9
Sellador de Puntas Pantene Pro-V Colágeno Nutre & Revitaliza Serum Concentrado Tubo 90ml,PANTENE,S/ 20.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,90.0,ml,Sellador de Puntas Pantene Pro-V Colágeno Nutre & Revitaliza Serum Concentrado Tubo,20.9
Papa Sazonada en Gajos AVIKO Bolsa 500g,AVIKO,S/ 9.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,500.0,g,Papa Sazonada en Gajos AVIKO Bolsa,9.9
Alitas Sazonadas Buffalo Wings REDONDOS Caja 400g,REDONDOS,S/ 14.40,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,400.0,g,Alitas Sazonadas Buffalo Wings REDONDOS Caja,14.4
Bebida de Almendras Concentrada LAIVE Botella 390g,LAIVE,S/ 6.50,vivanda,SAZONADORES CONCENTRADOS,2024-12-05 22:27:05.385737,390.0,g,Bebida de Almendras Concentrada LAIVE Botella,6.5
