description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Alimento Húmero para Gatos FANCY FEAST Casserole Sabor Atún y Salmón en Lata de 85gr,ONE,S/ 187.50,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,85.0,g,Alimento Húmero para Gatos FANCY FEAST Casserole Sabor Atún y Salmón en Lata de r,187.5
Alimento Húmedo para Perros DOG CHOW Adultos Minis y Pequeños con Carne 100gr,DOG CHOW,S/ 4.90,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,100.0,g,Alimento Húmedo para Perros DOG CHOW Adultos Minis y Pequeños con Carne r,4.9
Alimento para Perros WOOF CITY Mollejas de Pollo Bolsa 75g,WOOF CITY,S/ 16.99,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,75.0,g,Alimento para Perros WOOF CITY Mollejas de Pollo Bolsa,16.99
Alimento Nutricional PEDIASURE Chocolate Lata 900g,PEDIASURE,S/ 114.50,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,900.0,g,Alimento Nutricional PEDIASURE Chocolate Lata,114.5
Alimento Azucarado BONLÉ Lata 397g,BONLÉ,S/ 5.50,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,397.0,g,Alimento Azucarado BONLÉ Lata,5.5
Alimento Lácteo LAIVE Biodefensa Sabor a Vainilla Francesa Botella 100ml Paquete 4un,LAIVE,S/ 6.30,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,100.0,ml,Alimento Lácteo LAIVE Biodefensa Sabor a Vainilla Francesa Botella  Paquete,6.3
Alimento Lácteo LAIVE Bio Defensa Light Vainilla Francesa Paquete 4un Botella 100ml,LAIVE,S/ 6.30,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,4.0,un,Alimento Lácteo LAIVE Bio Defensa Light Vainilla Francesa Paquete  Botella,6.3
Alimento Lácteo LAIVE Bio Defensa Niños Tutti Frutti Paquete 4un Botella 100ml,LAIVE,S/ 6.40,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,4.0,un,Alimento Lácteo LAIVE Bio Defensa Niños Tutti Frutti Paquete  Botella,6.4
Alimento para Gatitos WHISKAS Pouch Pollo Bolsa 85g,WHISKAS,S/ 4.50,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,85.0,g,Alimento para Gatitos WHISKAS Pouch Pollo Bolsa,4.5
Alimento para Gato Adulto WHISKAS Pouch de Carne Paquete 85gr,WHISKAS,S/ 4.50,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,85.0,g,Alimento para Gato Adulto WHISKAS Pouch de Carne Paquete r,4.5
Alimento en Polvo ENFAGROW Promental Preescolar Sabor a Vainilla Caja 1.1Kg,ENFAGROW,S/ 108.50,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,1.1,kg,Alimento en Polvo ENFAGROW Promental Preescolar Sabor a Vainilla Caja,108.5
Alimento Lácteo LAIVE Biodefensa Sabor a Fresa Botella 100ml Paquete 4un,LAIVE,S/ 6.30,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,100.0,ml,Alimento Lácteo LAIVE Biodefensa Sabor a Fresa Botella  Paquete,6.3
Alimento Azucarado NESTLÉ Toppings Lata 397g,NESTLÉ,S/ 5.50,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,397.0,g,Alimento Azucarado NESTLÉ Toppings Lata,5.5
Alimento Nutricional SUSTAGEN Pro Sabor a Vainilla Lata 900g,SUSTAGEN,S/ 96.30,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,900.0,g,Alimento Nutricional SUSTAGEN Pro Sabor a Vainilla Lata,96.3
Alimento Lácteo LAIVE Yopi Mix Bolitas de Color Vaso 100g,LAIVE,S/ 2.80,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,100.0,g,Alimento Lácteo LAIVE Yopi Mix Bolitas de Color Vaso,2.8
Alimento Lácteo Probiótico GLORIA Yoguito Sabor a Vainilla Paquete 6un,GLORIA,S/ 5.90,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,6.0,un,Alimento Lácteo Probiótico GLORIA Yoguito Sabor a Vainilla Paquete,5.9
Alimento Lácteo Probiótico GLORIA Yoguito Sabor a Fresa Paquete 6un,GLORIA,S/ 4.90,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,6.0,un,Alimento Lácteo Probiótico GLORIA Yoguito Sabor a Fresa Paquete,4.9
Alimento Lácteo LAIVE Yopi Sabor a Fresa Botella 180g,LAIVE,S/ 1.99,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,180.0,g,Alimento Lácteo LAIVE Yopi Sabor a Fresa Botella,1.99
Alimento Nutricional PEDIASURE Sabor a Vainilla Botella 220ml,PEDIASURE,S/ 9.70,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,220.0,ml,Alimento Nutricional PEDIASURE Sabor a Vainilla Botella,9.7
Alimento Lácteo ENFAGROW Premium Promental Confort Lata 800g,ENFAGROW,S/ 99.00,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,800.0,g,Alimento Lácteo ENFAGROW Premium Promental Confort Lata,99.0
Alimento para Gatos PURINA ONE Adultos Carne Doypack 85g,PURINA ONE,S/ 7.80,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,85.0,g,Alimento para Gatos PURINA ONE Adultos Carne Doypack,7.8
Alimento para Perros PURINA ONE Adultos Salmón Doypack 85g,PURINA ONE,S/ 7.80,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,85.0,g,Alimento para Perros PURINA ONE Adultos Salmón Doypack,7.8
Alimento Nutricional PEDIASURE Vainilla Lata 1.6Kg,PEDIASURE,S/ 171.90,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,1.6,kg,Alimento Nutricional PEDIASURE Vainilla Lata,171.9
Contenedor de Alimentos VIVA HOME 1.1L,VIVA HOME,S/ 18.90,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,1.1,l,Contenedor de Alimentos VIVA HOME,18.9
Contenedor de Alimentos VIVA HOME 1.6L,VIVA HOME,S/ 15.90,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,1.6,l,Contenedor de Alimentos VIVA HOME,15.9
Contenedor de Alimentos VIVA HOME 2.2L,VIVA HOME,S/ 24.90,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,2.2,l,Contenedor de Alimentos VIVA HOME,24.9
Caldo MAGGI Cubito Sabor Gallina 100g Paquete 25un,MAGGI,S/ 5.50,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,100.0,g,Caldo MAGGI Cubito Sabor Gallina  Paquete,5.5
Caldo en cubitos MAGGI Sabor carne Caja 75.2Gr,MAGGI,S/ 4.50,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,75.2,g,Caldo en cubitos MAGGI Sabor carne Caja r,4.5
Caldo MAGGI Cubito Sabor Carne 100g Paquete 25un,MAGGI,S/ 5.50,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,100.0,g,Caldo MAGGI Cubito Sabor Carne  Paquete,5.5
BALANZÉ Curitas Caja 100un,BALANZÉ,S/ 4.90,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,100.0,un,BALANZÉ Curitas Caja,4.9
Cubos de Hielo ARTISAN 50mm Caja 6un,ARTISAN,S/ 24.90,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,6.0,un,Cubos de Hielo ARTISAN 50mm Caja,24.9
Caja Curitas Transpiel Surtidas 20un,CURITAS,S/ 8.90,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,20.0,un,Caja Curitas Transpiel Surtidas,8.9
Curitas Diseño Mariposa BALANZÉ Caja 20un,BALANZÉ,S/ 6.90,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,20.0,un,Curitas Diseño Mariposa BALANZÉ Caja,6.9
