description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Helado Bombones D'ONOFRIO Pote 18 un,D'ONOFRIO,S/ 13.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-05 22:23:34.329649,18.0,un,Helado Bombones D'ONOFRIO Pote,13.9
Helado D'ONOFRIO Peziduri Chocolate Cremoso Pote 900ml,D'ONOFRIO,S/ 11.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-05 22:23:34.329649,900.0,ml,Helado D'ONOFRIO Peziduri Chocolate Cremoso Pote,11.9
Helado SIVERIO MARIA Ciock Menta 1L,SIVIERO MARIA,S/ 19.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-05 22:23:34.329649,1.0,l,Helado SIVERIO MARIA Ciock Menta,19.9
Helados D'ONOFRIO Mini Sandiwch Caja 10un,D'ONOFRIO,S/ 20.30,vivanda,HELADO DE HIELO PERSONAL,2024-12-05 22:23:34.329649,10.0,un,Helados D'ONOFRIO Mini Sandiwch Caja,20.3
Hielo BELL'S Bolsa 3Kg,BELL'S,S/ 5.20,vivanda,HELADO DE HIELO PERSONAL,2024-12-05 22:23:34.329649,3.0,kg,Hielo BELL'S Bolsa,5.2
Helado D'ONOFRIO FRÍO RICO Multipack Vainilla Caja 4un,D'ONOFRIO,S/ 20.30,vivanda,HELADO DE HIELO PERSONAL,2024-12-05 22:23:34.329649,4.0,un,Helado D'ONOFRIO FRÍO RICO Multipack Vainilla Caja,20.3
Helado MY MOCHI Double Chocolate Caja 280g,MY MOCHIS,S/ 19.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-05 22:23:34.329649,280.0,g,Helado MY MOCHI Double Chocolate Caja,19.9
Helado BELL'S Trisabor Pote 511g,BELL'S,S/ 7.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-05 22:23:34.329649,511.0,g,Helado BELL'S Trisabor Pote,7.9
Helado MY MOCHI Vanilla Bean Caja 280g,MY MOCHIS,S/ 19.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-05 22:23:34.329649,280.0,g,Helado MY MOCHI Vanilla Bean Caja,19.9
Helado SIVIERO MARIA de Pistacchio Pote 500g,SIVIERO MARIA,S/ 19.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-05 22:23:34.329649,500.0,g,Helado SIVIERO MARIA de Pistacchio Pote,19.9
Helado SIVIERO MARIA Cioccolatissimo 1L,SIVIERO MARIA,S/ 19.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-05 22:23:34.329649,1.0,l,Helado SIVIERO MARIA Cioccolatissimo,19.9
Helado HÄAGEN DAZS Chocolate Belga Pote 100ml,HÄAGEN DAZS,S/ 12.50,vivanda,HELADO DE HIELO PERSONAL,2024-12-05 22:23:34.329649,100.0,ml,Helado HÄAGEN DAZS Chocolate Belga Pote,12.5
Helado SIVIERO MARIA Affogato al Cioccolato Pote 500g,SIVIERO MARIA,S/ 19.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-05 22:23:34.329649,500.0,g,Helado SIVIERO MARIA Affogato al Cioccolato Pote,19.9
Helado SIVIERO MARIA Caramello Salato Pote 1L,SIVIERO MARIA,S/ 19.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-05 22:23:34.329649,1.0,l,Helado SIVIERO MARIA Caramello Salato Pote,19.9
Helado D'ONOFRIO Peziduri Tricolor Cremoso Pote 900ml,D'ONOFRIO,S/ 11.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-05 22:23:34.329649,900.0,ml,Helado D'ONOFRIO Peziduri Tricolor Cremoso Pote,11.9
Helado Multipack KITKAT Caja 5un,D'ONOFRIO,S/ 25.10,vivanda,HELADO DE HIELO PERSONAL,2024-12-05 22:23:34.329649,5.0,un,Helado Multipack KITKAT Caja,25.1
Helado D'ONOFRIO Peziduri Chocochips Cremoso Pote 900ml,D'ONOFRIO,S/ 11.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-05 22:23:34.329649,900.0,ml,Helado D'ONOFRIO Peziduri Chocochips Cremoso Pote,11.9
Helado D'ONOFRIO con Trozos de Maní SUBLIME Pote 900ml,D'ONOFRIO,S/ 19.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-05 22:23:34.329649,900.0,ml,Helado D'ONOFRIO con Trozos de Maní SUBLIME Pote,19.9
Helado SIVIERO MARIA Croccantino al Cioc Pote 500g,SIVIERO MARIA,S/ 19.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-05 22:23:34.329649,500.0,g,Helado SIVIERO MARIA Croccantino al Cioc Pote,19.9
