description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Pan de Molde Integral 6 Semillas LA FLORENCIA Bolsa 500g,LA FLORENCIA,S/ 12.90,vivanda,PAN INTEGRAL,2024-12-05 21:33:09.417285,500.0,g,Pan de Molde Integral 6 Semillas LA FLORENCIA Bolsa,12.9
Pan de Molde Integral LA FLORENCIA Bolsa 500g,LA FLORENCIA,S/ 7.90,vivanda,PAN INTEGRAL,2024-12-05 21:33:09.417285,500.0,g,Pan de Molde Integral LA FLORENCIA Bolsa,7.9
Pan de Molde BIMBO Integral Bolsa 750g,BIMBO,S/ 14.40,vivanda,PAN INTEGRAL,2024-12-05 21:33:09.417285,750.0,g,Pan de Molde BIMBO Integral Bolsa,14.4
Pan Artesano Integral BIMBO Bolsa 560g,BIMBO,S/ 13.80,vivanda,PAN INTEGRAL,2024-12-05 21:33:09.417285,560.0,g,Pan Artesano Integral BIMBO Bolsa,13.8
Pan de Molde Integral UNIÓN Mediano Bolsa 360g,UNIÓN,S/ 9.40,vivanda,PAN INTEGRAL,2024-12-05 21:33:09.417285,360.0,g,Pan de Molde Integral UNIÓN Mediano Bolsa,9.4
Pan Integral BIMBO Mediano Bolsa 480g,BIMBO,S/ 11.50,vivanda,PAN INTEGRAL,2024-12-05 21:33:09.417285,480.0,g,Pan Integral BIMBO Mediano Bolsa,11.5
Pan Pita Integral BIMBO Bolsa 300g,BIMBO,S/ 7.50,vivanda,PAN INTEGRAL,2024-12-05 21:33:09.417285,300.0,g,Pan Pita Integral BIMBO Bolsa,7.5
Pan Pita Integral BELL'S Bolsa 300g,BELL'S,S/ 5.70,vivanda,PAN INTEGRAL,2024-12-05 21:33:09.417285,300.0,g,Pan Pita Integral BELL'S Bolsa,5.7
Pan Árabe Integral EL CEDRO con Salvado de Trigo Bolsa 10un,EL CEDRO,S/ 7.50,vivanda,PAN INTEGRAL,2024-12-05 21:33:09.417285,10.0,un,Pan Árabe Integral EL CEDRO con Salvado de Trigo Bolsa,7.5
Pan Integral LA FLORENCIA Bolsa 397g,LA FLORENCIA,S/ 5.00,vivanda,PAN INTEGRAL,2024-12-05 21:33:09.417285,397.0,g,Pan Integral LA FLORENCIA Bolsa,5.0
Pan de Molde Integral BIMBO sin Bordes Bolsa 650g,BIMBO,S/ 16.40,vivanda,PAN INTEGRAL,2024-12-05 21:33:09.417285,650.0,g,Pan de Molde Integral BIMBO sin Bordes Bolsa,16.4
Pan de Molde Integral BELL'S Mediano Bolsa 500g,BELL'S,S/ 8.60,vivanda,PAN INTEGRAL,2024-12-05 21:33:09.417285,500.0,g,Pan de Molde Integral BELL'S Mediano Bolsa,8.6
Pan Semi Hogaza Integral ORNO Bolsa 400g,ORNO,S/ 10.90,vivanda,PAN INTEGRAL,2024-12-05 21:33:09.417285,400.0,g,Pan Semi Hogaza Integral ORNO Bolsa,10.9
Pan de Molde Integral BIMBO Vital Multicereal Bolsa 600g,BIMBO,S/ 14.80,vivanda,PAN INTEGRAL,2024-12-05 21:33:09.417285,600.0,g,Pan de Molde Integral BIMBO Vital Multicereal Bolsa,14.8
Pan Integral BIMBO Cero Cero Bolsa 560g,BIMBO,S/ 12.10,vivanda,PAN INTEGRAL,2024-12-05 21:33:09.417285,560.0,g,Pan Integral BIMBO Cero Cero Bolsa,12.1
Pan de Molde UNIÓN Granos Integrales Bolsa 540g,UNIÓN,S/ 13.20,vivanda,PAN INTEGRAL,2024-12-05 21:33:09.417285,540.0,g,Pan de Molde UNIÓN Granos Integrales Bolsa,13.2
Pan de Molde Integral Multicereal LA FLORENCIA Bolsa 500g,LA FLORENCIA,S/ 12.90,vivanda,PAN INTEGRAL,2024-12-05 21:33:09.417285,500.0,g,Pan de Molde Integral Multicereal LA FLORENCIA Bolsa,12.9
Pan Árabe Integral LA FLORENCIA Bolsa 380g,LA FLORENCIA,S/ 5.00,vivanda,PAN INTEGRAL,2024-12-05 21:33:09.417285,380.0,g,Pan Árabe Integral LA FLORENCIA Bolsa,5.0
Pan de Molde Integral UNIÓN Bolsa 495g,UNIÓN,S/ 14.20,vivanda,PAN INTEGRAL,2024-12-05 21:33:09.417285,495.0,g,Pan de Molde Integral UNIÓN Bolsa,14.2
Pan Artesanal Multigrano Integral Masa Madre 1un,VICTOR DOU,S/ 10.90,vivanda,PAN INTEGRAL,2024-12-05 21:33:09.417285,1.0,un,Pan Artesanal Multigrano Integral Masa Madre,10.9
Pan de Molde Integral BIMBO Vital Multicereal Bolsa 360g,BIMBO,S/ 11.20,vivanda,PAN INTEGRAL,2024-12-05 21:33:09.417285,360.0,g,Pan de Molde Integral BIMBO Vital Multicereal Bolsa,11.2
