description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Carne Molida Light EL BUEN CORTE x kg,EL BUEN CORTE,S/ 36.50,vivanda,CARNE PARA GUISO DE VACUNO,2024-12-05 21:40:20.776598,1.0,kg,Carne Molida Light EL BUEN CORTE,36.5
Carne Molida EL BUEN CORTE x kg,EL BUEN CORTE,S/ 25.00,vivanda,CARNE PARA GUISO DE VACUNO,2024-12-05 21:40:20.776598,1.0,kg,Carne Molida EL BUEN CORTE,25.0
Carne para Lomo Saltado EL BUEN CORTE x kg,EL BUEN CORTE,S/ 45.00,vivanda,CARNE PARA GUISO DE VACUNO,2024-12-05 21:40:20.776598,1.0,kg,Carne para Lomo Saltado EL BUEN CORTE,45.0
Carne Molida de Pavita x 500g,VIVANDA,S/ 15.90,vivanda,CARNE PARA GUISO DE VACUNO,2024-12-05 21:40:20.776598,500.0,g,Carne Molida de Pavita x,15.9
Guiso EL BUEN CORTE x kg,EL BUEN CORTE,S/ 34.50,vivanda,CARNE PARA GUISO DE VACUNO,2024-12-05 21:40:20.776598,1.0,kg,Guiso EL BUEN CORTE,34.5
Carne Molida de Cerdo SAN FERNANDO Paquete 500g,SAN FERNANDO,S/ 15.50,vivanda,CARNE PARA GUISO DE VACUNO,2024-12-05 21:40:20.776598,500.0,g,Carne Molida de Cerdo SAN FERNANDO Paquete,15.5
Guiso EL BUEN CORTE x kg,EL BUEN CORTE,S/ 41.90,vivanda,CARNE PARA GUISO DE VACUNO,2024-12-05 21:40:20.776598,1.0,kg,Guiso EL BUEN CORTE,41.9
Guiso Especial FRIGON x Kg,FRIGON,S/ 36.60,vivanda,CARNE PARA GUISO DE VACUNO,2024-12-05 21:40:20.776598,1.0,kg,Guiso Especial FRIGON,36.6
Lunch Picante de Carne con Arroz LA FLORENCIA 450g,LA FLORENCIA,S/ 10.90,vivanda,CARNE PARA GUISO DE VACUNO,2024-12-05 21:40:20.776598,450.0,g,Lunch Picante de Carne con Arroz LA FLORENCIA,10.9
Empanada de Carne LA FLORENCIA Paquete 4un,LA FLORENCIA,S/ 13.20,vivanda,CARNE PARA GUISO DE VACUNO,2024-12-05 21:40:20.776598,4.0,un,Empanada de Carne LA FLORENCIA Paquete,13.2
Hamburguesa de Carne La Casera SAN FERNANDO Bolsa 910g,SAN FERNANDO,S/ 12.60,vivanda,CARNE PARA GUISO DE VACUNO,2024-12-05 21:40:20.776598,910.0,g,Hamburguesa de Carne La Casera SAN FERNANDO Bolsa,12.6
Salsa de Carne DON ITALO Pote 250g,DON ITALO,S/ 19.70,vivanda,CARNE PARA GUISO DE VACUNO,2024-12-05 21:40:20.776598,250.0,g,Salsa de Carne DON ITALO Pote,19.7
Ravioles de Carne y Verdura BELL'S Paquete 500g,BELL'S,S/ 10.90,vivanda,CARNE PARA GUISO DE VACUNO,2024-12-05 21:40:20.776598,500.0,g,Ravioles de Carne y Verdura BELL'S Paquete,10.9
Caldo en cubitos MAGGI Sabor carne Caja 75.2Gr,MAGGI,S/ 4.50,vivanda,CARNE PARA GUISO DE VACUNO,2024-12-05 21:40:20.776598,75.2,g,Caldo en cubitos MAGGI Sabor carne Caja r,4.5
Caldo de Carne DOÑA GUSTA Concentrado en Polvo Caja 42g,DOÑA GUSTA,S/ 2.20,vivanda,CARNE PARA GUISO DE VACUNO,2024-12-05 21:40:20.776598,42.0,g,Caldo de Carne DOÑA GUSTA Concentrado en Polvo Caja,2.2
Empanada de Carne LA FLORENCIA 1un,LA FLORENCIA,S/ 3.70,vivanda,CARNE PARA GUISO DE VACUNO,2024-12-05 21:40:20.776598,1.0,un,Empanada de Carne LA FLORENCIA,3.7
Sopa Instántanea AJINOMEN Sabor a Carne Bolsa 80g,AJINOMEN,S/ 1.60,vivanda,CARNE PARA GUISO DE VACUNO,2024-12-05 21:40:20.776598,80.0,g,Sopa Instántanea AJINOMEN Sabor a Carne Bolsa,1.6
Caldo MAGGI Cubito Sabor Carne 100g Paquete 25un,MAGGI,S/ 5.50,vivanda,CARNE PARA GUISO DE VACUNO,2024-12-05 21:40:20.776598,100.0,g,Caldo MAGGI Cubito Sabor Carne  Paquete,5.5
Comida para Perros DOG CHOW Adultos razas Pequeñas Carne y Pollo Bolsa 8kg,DOG CHOW,S/ 120.10,vivanda,CARNE PARA GUISO DE VACUNO,2024-12-05 21:40:20.776598,8.0,kg,Comida para Perros DOG CHOW Adultos razas Pequeñas Carne y Pollo Bolsa,120.1
Hamburguesa BEST MEATS Carne Angus Caja 4un,BEST MEATS,S/ 60.00,vivanda,CARNE PARA GUISO DE VACUNO,2024-12-05 21:40:20.776598,4.0,un,Hamburguesa BEST MEATS Carne Angus Caja,60.0
Ravioles de Carne LA FLORENCIA 24un,LA FLORENCIA,S/ 14.20,vivanda,CARNE PARA GUISO DE VACUNO,2024-12-05 21:40:20.776598,24.0,un,Ravioles de Carne LA FLORENCIA,14.2
