unit,description,price,website,search_term,scrape_timestamp
Bolsa 180g,Queso Paria GLORIA en Tajadas Paquete 180g,S/ 10.90 un,plaza_vea,QUESO PARIA,2024-12-04 13:42:20.106611
Bolsa 200g,Queso Paria LA MATILDE Paquete 200g,S/ 13.20 un,plaza_vea,QUESO PARIA,2024-12-04 13:42:20.106611
Presentación 0.2 kg aprox.,Queso Paria BONLÉ,S/ 11.58,plaza_vea,QUESO PARIA,2024-12-04 13:42:20.106611
Presentación 0.5 kg aprox.,Queso Paria Madurado LA MATILDE x kg,S/ 32.95,plaza_vea,QUESO PARIA,2024-12-04 13:42:20.106611
Presentación 0.55 kg aprox.,Queso Paria COSTUMBRES PERUANAS,S/ 38.06,plaza_vea,QUESO PARIA,2024-12-04 13:42:20.106611
Presentación 0.55 kg aprox.,Queso Paria CHUGUR,S/ 32.95,plaza_vea,QUESO PARIA,2024-12-04 13:42:20.106611
Presentación 0.55 kg aprox.,Queso Paria con Orégano EL ARTESANO,S/ 38.45,plaza_vea,QUESO PARIA,2024-12-04 13:42:20.106611
Presentación 0.55 kg aprox.,Queso Paria EL ARTESANO,S/ 38.45,plaza_vea,QUESO PARIA,2024-12-04 13:42:20.106611
