unit,description,price,website,search_term,scrape_timestamp
Bandeja 500g,Blueberries BELL'S FRESCOS Bandeja 500g,S/ 14.40 un,plaza_vea,ARÁNDANOS,2024-12-04 13:54:17.808840
Bandeja 1un,Blueberries BELL'S FRESCOS Bandeja 300g,S/ 8.99 un,plaza_vea,ARÁNDANOS,2024-12-04 13:54:17.808840
Bandeja 100g,Blueberries BELL'S FRESCOS Bandeja 100g,S/ 3.29 un,plaza_vea,ARÁNDANOS,2024-12-04 13:54:17.808840
Pote 1Kg,Yogurt Griego de Arándanos VAKIMU YOG Pote 1Kg,S/ 15.90 un,plaza_vea,ARÁNDANOS,2024-12-04 13:54:17.808840
Pote 900g,Yogurt Griego Descremado DANLAC Sabor a Aránda...,S/ 17.50 un,plaza_vea,ARÁNDANOS,2024-12-04 13:54:17.808840
Bandeja 100g,Mix Blueberries Frambuesa BELL'S Bandeja 100g,S/ 8.60 un,plaza_vea,ARÁNDANOS,2024-12-04 13:54:17.808840
Bandeja 300g,Mix Blueberries Aguaymanto BELL'S Bandeja 300g,S/ 8.90 un,plaza_vea,ARÁNDANOS,2024-12-04 13:54:17.808840
Bolsa 1Kg,"Mix Arándano, Fresa y Frambuesa Congelado EL F...",S/ 20.90 un,plaza_vea,ARÁNDANOS,2024-12-04 13:54:17.808840
Pote 500g,Yogurt VAKIMU +Pro Sabor Arándanos Pote 500g,S/ 14.90 un,plaza_vea,ARÁNDANOS,2024-12-04 13:54:17.808840
Bandeja 1un,Blueberries BELL'S FRESCOS Paquete 900g,S/ 24.99 un,plaza_vea,ARÁNDANOS,2024-12-04 13:54:17.808840
Pote 160g,Yogurt VAKIMU +Pro Sabor Arándanos Pote 160g,S/ 6.10 un,plaza_vea,ARÁNDANOS,2024-12-04 13:54:17.808840
Bolsa 180g,"Mix Maní, Almendras y Arándanos GRANUTS Bolsa ...",S/ 10.49 un,plaza_vea,ARÁNDANOS,2024-12-04 13:54:17.808840
Pote 1Kg,Yogurt Griego TIGO de Arándano & Chía Pote 1Kg,S/ 15.49 un,plaza_vea,ARÁNDANOS,2024-12-04 13:54:17.808840
Paquete 6un,Galletas con Quinua y Arándanos +NUTRI Co Caja...,S/ 15.30 un,plaza_vea,ARÁNDANOS,2024-12-04 13:54:17.808840
Frasco 180g,Mermelada Light de Arándanos CASA VERDE Frasco...,S/ 12.90 un,plaza_vea,ARÁNDANOS,2024-12-04 13:54:17.808840
Frasco 420g,Yogurt Griego Descremado DANLAC con Arándanos ...,S/ 10.99 un,plaza_vea,ARÁNDANOS,2024-12-04 13:54:17.808840
Galonera 1.6Kg,Yogurt Griego Bebible TIGO Sabor Arándano y Ch...,S/ 17.90 un,plaza_vea,ARÁNDANOS,2024-12-04 13:54:17.808840
Frasco 210g,Mermelada CASA VERDE Arándano y Mango Frasco 2...,S/ 9 un,plaza_vea,ARÁNDANOS,2024-12-04 13:54:17.808840
Bolsa 1Kg,Arándanos Entero Congelado EL FRUTERO Bolsa 1K...,S/ 21.50 un,plaza_vea,ARÁNDANOS,2024-12-04 13:54:17.808840
