unit,description,price,website,search_term,scrape_timestamp
Frasco 400ml,Leche Corporal NIVEA Aceite de Oliva - Frasco ...,S/ 21.90 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 200ml,Aceite de Oliva EL OLIVAR Extra Virgen Botella...,S/ 16.90 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 500ml,Aceite de Oliva BELL'S SELECCIÓN Extra Virgen ...,S/ 26.50 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 500ml,Aceite de Oliva EL OLIVAR Extra Virgen Botella...,S/ 37.50 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 1L,Aceite de Oliva EL CORTE INGLÉS Extra Virgen B...,S/ 54.90 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 200ml,Aceite de Oliva BELL'S Puro Botella 200ml,S/ 15.90 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 1L,Aceite de Oliva CARBONELL Extra Virgen Botella...,S/ 89.50 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 500ml,Aceite de Oliva Extra Virgen BELL'S Botella 50...,S/ 36.90 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 1L,Aceite de Oliva EL OLIVAR Extra Virgen Botella...,S/ 66.90 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 2L,Aceite de Oliva BELL'S Extra Virgen Botella 2L,S/ 102.90 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
,Aceite De Oliva Extra Virgen Oli21 5L,S/ 194 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 1L,Aceite de Oliva BELL'S Extra Virgen Botella 1L,S/ 65.90 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 500ml,Aceite de Oliva CARBONELL Sabor Afrutado Inten...,S/ 44.90 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Spray 200ml,Aceite de Oliva CARBONELL Extra Virgen Spray 2...,S/ 21.50 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 900ml,Aceite de Oliva BELL'S Puro Botella 900ml,S/ 56.19 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 1L,Aceite de Oliva VALDEPORRES Extra Virgen Botel...,S/ 66.40 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 250ml,Aceite de Oliva CARBONELL Sabor Afrutado Inten...,S/ 29.50 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 250ml,Aceite de Oliva VALDEPORRES Extra Virgen Botel...,S/ 24.60 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 2L,Aceite de Oliva VALDEPORRES Gran Selección Bot...,S/ 119.90 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 900ml,Aceite de Oliva BELL'S Virgen Botella 900ml,S/ 49.30 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 500ml,Aceite de Oliva VALDEPORRES Extra Virgen Botel...,S/ 42.50 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 1L,Aceite de Oliva VALDEPORRES Virgen Botella 1L,S/ 59.90 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 250ml,Aceite de Oliva EL OLIVAR Extra Virgen Botella...,S/ 24.50 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 200ml,Aceite de Oliva OLIVOS DEL SUR Extra Virgen Bo...,S/ 20.90 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 500ml,Aceite de Oliva OLIVOS DEL SUR Extra Virgen Bo...,S/ 46.90 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 500ml,Aceite de Oliva BELL'S Puro Botella 500ml,S/ 39.80 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 1L,Aceite de Oliva OLIVOS DEL SUR Extra Virgen Bo...,S/ 69.90 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 1L,Aceite de Oliva EL OLIVAR Puro Botella 1L,S/ 61.90 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 250ml,Aceite de Oliva ACAVILLE Extra Virgen Gourmet ...,S/ 25.70 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
,Aceite De Oliva Extra Virgen Oli21 Pet 1L,S/ 63.90 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 500ml,Aceite de Oliva EL OLIVAR Puro Botella 500ml,S/ 34.90 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 2L,Aceite de Oliva HUERTO ALAMEIN Extra Virgen Bo...,S/ 140.99 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 1L,Aceite de Oliva VALDEPORRES Suave Botella 1L,S/ 59.90 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 1L,Aceite de Oliva CREMONINI Extra Virgen Botella...,S/ 79.90 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 500ml,Aceite de Oliva ACAVILLE Extra Virgen Gourmet ...,S/ 48.99 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 500ml,Aceite de Oliva BELL'S Virgen Botella 500ml,S/ 35.80 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 250ml,Aceite de Oliva CREMONINI Extra Virgen Botella...,S/ 28.90 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 750ml,Aceite de Oliva Extra Virgen OLIVO DEL SUR Pre...,S/ 53.80 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 200ml,Aceite de Oliva ACAVILLE Extra Virgen Botella ...,S/ 21.49 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Frasco 200ml,Aceite de Oliva CARBONELL Puro Frasco 200ml,S/ 21.50 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Spray 275ml,Aceite de Oliva HUERTO ALAMEIN Extra Virgen Sp...,S/ 30.99 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Frasco 250ml,Aceite de Oliva OLIVOS DEL SUR Extra Virgen Fr...,S/ 30.90 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 500ml,Aceite de Oliva ACAVILLE Extra Virgen Botella ...,S/ 47.90 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
Botella 1L,Aceite de Oliva VALDEPORRES Intenso Botella 1L,S/ 59.90 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245
