unit,description,price,website,search_term,scrape_timestamp
Caja 42g,Caldo de Gallina DOÑA GUSTA Concentrado en Pol...,S/ 2.20 un,plaza_vea,SAZONADORES CONCENTRADOS,2024-12-04 14:30:08.306409
Caja 42g,Caldo de Carne DOÑA GUSTA Concentrado en Polvo...,S/ 2.20 un,plaza_vea,SAZONADORES CONCENTRADOS,2024-12-04 14:30:08.306409
Frasco 500ml,Salsa de Soya KIKKO Siyau Sazonador Oriental B...,S/ 4.20 un,plaza_vea,SAZONADORES CONCENTRADOS,2024-12-04 14:30:08.306409
Paquete 6un,Sazonador AJINOMIX Deli Arroz Paquete 6un,S/ 1.70 un,plaza_vea,SAZONADORES CONCENTRADOS,2024-12-04 14:30:08.306409
Bolsa 250g,Sazonador AJI-NO-MOTO Umami Glutamato de Sodio...,S/ 6.10 un,plaza_vea,SAZONADORES CONCENTRADOS,2024-12-04 14:30:08.306409
Bolsa 100g,Sazonador AJI-NO-MOTO Umami Glutamato de Sodio...,S/ 2.90 un,plaza_vea,SAZONADORES CONCENTRADOS,2024-12-04 14:30:08.306409
Doypack 1.2L,Detergente Líquido ARIEL Doble Poder Concentra...,S/ 24.90 un,plaza_vea,SAZONADORES CONCENTRADOS,2024-12-04 14:30:08.306409
Galonera 3L,Detergente líquido ARIEL Concentrado Galonera ...,S/ 51.90 un,plaza_vea,SAZONADORES CONCENTRADOS,2024-12-04 14:30:08.306409
Doypack 110g,Concentrado de Tomate POMAROLA Doypack 110g,S/ 1.80 un,plaza_vea,SAZONADORES CONCENTRADOS,2024-12-04 14:30:08.306409
Bolsa 6un,Sazonador SIBARITA Sobre 57g Bolsa 6un,S/ 2.60 un,plaza_vea,SAZONADORES CONCENTRADOS,2024-12-04 14:30:08.306409
Doypack 1.2L,Detergente Líquido ARIEL Concentrado con Downy...,S/ 24.90 un,plaza_vea,SAZONADORES CONCENTRADOS,2024-12-04 14:30:08.306409
Bolsa 500g,Sazonador AJI-NO-MOTO Umami Glutamato de Sodio...,S/ 11.10 un,plaza_vea,SAZONADORES CONCENTRADOS,2024-12-04 14:30:08.306409
Botella 4800ml,Suavizante Concentrado Líquido DOWNY Amanecer ...,S/ 39.90 un,plaza_vea,SAZONADORES CONCENTRADOS,2024-12-04 14:30:08.306409
Caja 400g,Alitas Sazonadas Buffalo Wings REDONDOS Caja 4...,S/ 14.40 un,plaza_vea,SAZONADORES CONCENTRADOS,2024-12-04 14:30:08.306409
Botella 1400ml,Suavizante Concentrado Líquido DOWNY Amanecer ...,S/ 13.90 un,plaza_vea,SAZONADORES CONCENTRADOS,2024-12-04 14:30:08.306409
Caja 6un,Caldo de Tocino DOÑA GUSTA concentrado en Polv...,S/ 2.20 un,plaza_vea,SAZONADORES CONCENTRADOS,2024-12-04 14:30:08.306409
Caja 6un,Concentrado en Polvo DOÑA GUSTA caldo sabor a ...,S/ 2.20 un,plaza_vea,SAZONADORES CONCENTRADOS,2024-12-04 14:30:08.306409
Botella 2800ml,Suavizante Concentrado Líquido DOWNY Amanecer ...,S/ 25.90 un,plaza_vea,SAZONADORES CONCENTRADOS,2024-12-04 14:30:08.306409
Sobre 32.4g,Salsa SIBARITA Sazonador sin picante Sobre 32....,S/ 1.10 un,plaza_vea,SAZONADORES CONCENTRADOS,2024-12-04 14:30:08.306409
Pack 2un,Pack Detergente Líquido ARIEL Pro Cuidado 3L +...,S/ 91.80 un,plaza_vea,SAZONADORES CONCENTRADOS,2024-12-04 14:30:08.306409
Frasco 81g,Sazonador Pops COSTEÑO de Pop Corn Sabor Mante...,S/ 10.90 un,plaza_vea,SAZONADORES CONCENTRADOS,2024-12-04 14:30:08.306409
Pack 2un,Pack Suavizante Concentrado Líquido DOWNY Aman...,S/ 44.80 un,plaza_vea,SAZONADORES CONCENTRADOS,2024-12-04 14:30:08.306409
Frasco 350ml,Salsa de Soya KIKKO Siyau Sazonador Oriental B...,S/ 3.20 un,plaza_vea,SAZONADORES CONCENTRADOS,2024-12-04 14:30:08.306409
Frasco 99.2g,Sazonador BADIA Completo Frasco 99.20Gr,S/ 9.70 un,plaza_vea,SAZONADORES CONCENTRADOS,2024-12-04 14:30:08.306409
Sobre 80g,Sazonador Palillo Amarillito SIBARITA Sobre 80...,S/ 6 un,plaza_vea,SAZONADORES CONCENTRADOS,2024-12-04 14:30:08.306409
