unit,description,price,website,search_term,scrape_timestamp
Caja 1un,Quiche de Poro y Queso HOME CHEF Caja 1un,S/ 27.90 un,plaza_vea,PORO,2024-12-04 14:10:26.437365
Paquete 1un,Poro Entero un,S/ 1.29 un,plaza_vea,PORO,2024-12-04 14:10:26.437365
Presentación 0.5 kg aprox.,Cebolla Roja P x kg,S/ 2.09 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365
Presentación 0.5 kg aprox.,Tomate Italiano,S/ 5.60 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365
Presentación 0.5 kg aprox.,Limón Ácido,S/ 3.29 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365
Presentación 0.5 kg aprox.,Zanahoria,S/ 1.68 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365
Presentación 1 kg aprox.,Papa Blanca Yungay,S/ 3.19 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365
Presentación 0.5 kg aprox.,Papa Blanca,S/ 2.79 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365
Presentación 1.5 kg aprox.,Zapallo Macre,S/ 1.99 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365
Presentación 1 kg aprox.,Camote Amarillo Procesado,S/ 2.79 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365
Presentación 0.6 kg aprox.,Brócoli,S/ 4.49 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365
Presentación 0.3 kg aprox.,Pimiento Morrón,S/ 6.29 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365
Bolsa 350g,Espinaca BELL'S Bolsa 350g,S/ 3.99 un,plaza_vea,PORO,2024-12-04 14:10:26.437365
Paquete 1un,Choclo Entero un,S/ 1.89 un,plaza_vea,PORO,2024-12-04 14:10:26.437365
Presentación 1 kg aprox.,Pepinillo,S/ 2.39 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365
Presentación 0.25 kg aprox.,Papa Amarilla Tumbay,S/ 6.79 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365
Bolsa 300g,Lechuga Americana BELL's Bolsa 300g,S/ 1.99 un,plaza_vea,PORO,2024-12-04 14:10:26.437365
Presentación 0.25 kg aprox.,Ajo Entero,S/ 14.99 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365
Presentación 1 kg aprox.,Cebolla Blanca,S/ 1.90 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365
Paquete 1un,Apio Atado,S/ 1.89 un,plaza_vea,PORO,2024-12-04 14:10:26.437365
Presentación 0.25 kg aprox.,Ají Amarillo x kg,S/ 5.49 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365
Paquete 1un,Lechuga Crespa BELL'S,S/ 2.19 un,plaza_vea,PORO,2024-12-04 14:10:26.437365
Presentación 0.5 kg aprox.,Vainita Americana,S/ 6.99 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365
Paquete 1un,Beterraga x Atado,S/ 2.99 un,plaza_vea,PORO,2024-12-04 14:10:26.437365
Presentación 0.25 kg aprox.,Arveja,S/ 6.19 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365
Presentación 0.5 kg aprox.,Papa Amarilla Peruanita,S/ 7.49 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365
Bolsa 60g,Culantro BELL'S Bolsa 60g,S/ 1.99 un,plaza_vea,PORO,2024-12-04 14:10:26.437365
Paquete 1un,Zapallo Italiano x unidad,S/ 1.99 un,plaza_vea,PORO,2024-12-04 14:10:26.437365
Bandeja 200g,Champiñon Entero BELL'S Bandeja 200g,S/ 4.99 un,plaza_vea,PORO,2024-12-04 14:10:26.437365
Bolsa 80g,Albahaca BELL'S Bolsa 80g,S/ 2.49 un,plaza_vea,PORO,2024-12-04 14:10:26.437365
Bolsa 150g,Espinaca Bebé BELL'S Bolsa 150g,S/ 4.39 un,plaza_vea,PORO,2024-12-04 14:10:26.437365
Presentación 0.5 kg aprox.,Olluco,S/ 6.79 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365
Bolsa 320g,Cebolla China BELL'S Bolsa 320g,S/ 3.49 un,plaza_vea,PORO,2024-12-04 14:10:26.437365
Presentación 0.3 kg aprox.,Kion,S/ 9.90 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365
Bolsa 60g,Perejil BELL'S Bolsa 60g,S/ 1.99 un,plaza_vea,PORO,2024-12-04 14:10:26.437365
