unit,description,price,website,search_term,scrape_timestamp
Presentación 0.6 kg aprox.,Pepino Melón,S/ 6.49 x kg,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
,Crema de Limpieza Facial POND'S Extracto de P...,S/ 25.90 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
Lata 355ml,Ready To Drink (RTD) INDIE SPIRIT Gin Tonic Li...,S/ 7.40 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
Paquete 1un,Pepino Holandés BELL'S,S/ 3.39 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
Presentación 0.5 kg aprox.,Tomate Italiano,S/ 5.60 x kg,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
Presentación 0.3 kg aprox.,Pimiento Morrón,S/ 6.29 x kg,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
Presentación 1 kg aprox.,Pepinillo,S/ 2.39 x kg,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
Bolsa 1Kg,Tomate Italiano BELL'S Bolsa 1Kg,S/ 6.99 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
Paquete 1un,Tomate Cherry BELL'S Bandeja,S/ 6.89 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
Presentación 0.3 kg aprox.,Pimiento Verde,S/ 7.99 x kg,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
Presentación 1 kg aprox.,Tomate Redondo x kg,S/ 4.99 x kg,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
,Baby Pepinillo BELL'S FRESCOS x un,S/ 3.99 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
Paquete 1un,Pepinillo Sin Pepas TODO SANO x un,S/ 6.49 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
Paquete 1un,Pepinillo Sin Pepas VIVA x un,S/ 8.90 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
,Limpiador Facial de Pepino Nevada 225ml,S/ 27 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
,Exfoliante Corporal de Pepino Fruit of the Wok...,S/ 25 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
,Mascarilla Hidratante De Pepino 25Gx10Pcs Bioa...,S/ 27.50 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
,Exfoliante corporal de pepino Wokali,S/ 45.55 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
,Mascarilla facial de pepino Wokali,S/ 57.05 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
,Gel exfoliante de pepino para rostro y cuerpo ...,S/ 45.55 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
,Limpiador Facial de Pepino Nevada 225ml 3 Unid...,S/ 71.50 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
,Exfoliante Corporal de Pepino Nevada 400 Gramo...,S/ 39.90 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
,Exfoliante Corporal de Pepino Nevada 400 Gramo...,S/ 74 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
,Exfoliante Corporal de Pepino Nevada 400 Gramo...,S/ 108 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
,Limpiador Facial de Pepino Nevada 225ml 2 Unid...,S/ 49.90 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
,Mascarilla Negra Hidroplástica de Pepino Nevad...,S/ 87 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
,Mascarilla Negra Hidroplástica de Pepino Nevad...,S/ 59.90 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
,Mascarilla Negra Hidroplástica de Pepino Nevad...,S/ 32 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
,MASCARILLA NEGRA DE PEPINO NEVADA,S/ 42.10 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
,MASCARILLA FACIAL DE PEPINO Y YOGURT NEVADA,S/ 43.25 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
,Toallitas Humedas Hidratantes Pepino Nevada Na...,S/ 69.90 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
,Exfoliante Corporal de Pepino Fruit of the Wok...,S/ 69 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
,Exfoliante Corporal de Pepino Fruit of the Wok...,S/ 48 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
,Toallitas Humedas Hidratantes Pepino Nevada Na...,S/ 101.90 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
,Toallitas Humedas Hidratantes Pepino Nevada Na...,S/ 35.90 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
,3 Mascaras Faciales Blanqueadoras de Pepino 30...,S/ 109 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
,2 Mascaras Faciales Blanqueadoras de Pepino 30...,S/ 74.90 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
,Mascara Facial Blanqueadora de Pepino 30mlx10 ...,S/ 39.90 un,plaza_vea,PEPINO,2024-12-04 13:57:06.459434
