description,price,website,search_term,scrape_timestamp
Porciones de Perico Congelado Cuisine & Co 500g,S/ 38.90,wong,PERICO,2024-12-06 13:29:51.377012
Hamburguesa de Perico Umi Foods Caja 500 g,S/ 22.50,wong,PERICO,2024-12-06 13:29:51.377012
Porciones de Perico A1 Bolsa 500 g,S/ 41.50,wong,PERICO,2024-12-06 13:29:51.377012
Trapeador Perico Hude,S/ 16.60,wong,PERICO,2024-12-06 13:29:51.377012
Porciones de Perico Empanizado Seafrost 500g,S/ 22.50,wong,PERICO,2024-12-06 13:29:51.377012
Filete de Perico Fresco x kg,S/ 61.90 x kg,wong,PERICO,2024-12-06 13:29:51.377012
Huevera de Perico,S/ 26.90 x kg,wong,PERICO,2024-12-06 13:29:51.377012
Set de Limpieza Hude Perico,S/ 28.90,wong,PERICO,2024-12-06 13:29:51.377012
