description,price,website,search_term,scrape_timestamp
Panetón Tradicional Wong Bolsa 800g,S/ 10.80,wong,PANETÓN,2024-12-06 13:01:36.979330
Panetón D'Onofrio Caja 880g,S/ 26.32,wong,PANETÓN,2024-12-06 13:01:36.979330
Panetón Donofrio 880g,S/ 23.92,wong,PANETÓN,2024-12-06 13:01:36.979330
Panetón Blanca Flor Doypack 900g,S/ 17.84,wong,PANETÓN,2024-12-06 13:01:36.979330
Panetón con Gotas Sabor Chocolate Chocotón Caja 450g,S/ 19.12,wong,PANETÓN,2024-12-06 13:01:36.979330
Panetón con Chispas Sabor Chocolate Cuisine & Co Doypack 90g,S/ 2.00,wong,PANETÓN,2024-12-06 13:01:36.979330
Panetón Bauducco Caja 750g,S/ 24.72,wong,PANETÓN,2024-12-06 13:01:36.979330
Panetón Gloria Doypack 900g,S/ 19.12,wong,PANETÓN,2024-12-06 13:01:36.979330
Panetón D'onofrio Lata 880g Surtido,S/ 36.72,wong,PANETÓN,2024-12-06 13:01:36.979330
Panetón Wong Frutos Secos Caja 800g,S/ 45.52,wong,PANETÓN,2024-12-06 13:01:36.979330
Panetón D'onofrio Panetoncito Caja 90g,S/ 3.60,wong,PANETÓN,2024-12-06 13:01:36.979330
Panetón Blanca Flor Caja 900g,S/ 19.76,wong,PANETÓN,2024-12-06 13:01:36.979330
Panetón Donofrio Caja 1.3kg,S/ 31.92,wong,PANETÓN,2024-12-06 13:01:36.979330
Panetón Properzi Caja 1kg,S/ 94.90,wong,PANETÓN,2024-12-06 13:01:36.979330
Panetón con Trozos de Chocolate Properzi Caja 1kg,S/ 94.90,wong,PANETÓN,2024-12-06 13:01:36.979330
Panetón Gloria Caja 900g,S/ 21.52,wong,PANETÓN,2024-12-06 13:01:36.979330
Panetón San Jorge Gran Panetón Caja 1.5kg,S/ 27.92,wong,PANETÓN,2024-12-06 13:01:36.979330
Panetón Winter's Sin Pasas Sin Frutas Doypack 500g,S/ 13.52,wong,PANETÓN,2024-12-06 13:01:36.979330
