description,price,website,search_term,scrape_timestamp
Torta de Chocolate 20 Porciones,S/ 45.68,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Tropical Dulce Pasión16 Porciones,S/ 55.92,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta de Chocolate 16 Porciones,S/ 39.68,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Tres Leches 16 Porciones,S/ 50.93,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Delicia de Fresa Dulce Pasión 16 Porciones,S/ 59.92,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta de Chocolate 10 Porciones,S/ 29.93,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Helada de Fresa 20 Porciones,S/ 43.43,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta de Chocolate con Manjar 20 Porciones,S/ 44.93,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Red Velvet Dulce Pasión 10 Porciones,S/ 59.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Helada Tricolor,S/ 51.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta de Chocolate con Manjar 16 Porciones,S/ 40.43,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Helada de Fresa 10 Porciones,S/ 29.93,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Selva Negra 20 Porciones,S/ 55.43,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Milhojas de Fresas Redonda,S/ 59.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Tentación de Lúcuma 16 Porciones,S/ 43.43,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Fiesta de Chocolate 10 Porciones,S/ 29.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Rectangular Chocolate con Manjar 7 Porciones,S/ 14.93,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Tres Leches de Chocolate 16 Porciones,S/ 56.93,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Rectangular Chocolate 7 Porciones,S/ 19.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta de Turrón Duro de Almendra y Miel Sin Gluten Memorable Caja 150 g,S/ 16.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta de Chocolate Dulce Pasión 12 Porciones,S/ 65.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Pink Velvet Dulce Pasión 10 Porciones,S/ 59.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Tres Leches Fresa y Coco 16 Porciones,S/ 56.93,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Tres Leches Selva Negra Cuisine & Co 12 Porciones,S/ 42.68,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Tres Leches Fresa y Coco 10 Porciones,S/ 49.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Tropical Dulce Pasión 6 Porciones,S/ 37.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Chocococo 16 Porciones,S/ 49.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Alemana con Cerezas 16 Porciones,S/ 49.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Selva Negra Cuisine & Co 16 Porciones,S/ 63.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Rectangular Selva Negra 7 Porciones,S/ 14.93,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Tres Leches 10 Porciones,S/ 49.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Alemana con Cerezas 20 Porciones,S/ 75.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta de Pistachos con Arándanos y Castañas Dulce Pasión,S/ 79.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Tres Leches Baileys 16 Porciones,S/ 69.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Trufada Dulce Pasión 10 Porciones,S/ 66.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Naked Red Velvet 10 Porciones,S/ 49.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Red Velvet Dulce Pasión 10 Porciones,S/ 47.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Carrot Cake Dulce Pasión 10 Porciones,S/ 62.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Dulce de Leche 20 Porciones,S/ 63.50,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Rectangular Tres Leches 7 Porciones,S/ 19.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Dulzura de Lúcuma y Pera Dulce Pasión 10 Porciones,S/ 89.00,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Milhojas con Crema Chantilly y Fresa,S/ 37.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Delicia de Fresa Dulce Pasión 10 Porciones,S/ 51.92,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Helada de Duraznos 20 Porciones,S/ 57.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Tres Leches de Lúcuma 16 Porciones,S/ 69.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Tres Leches de Maracuyá 16 Porciones,S/ 69.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Tres Leches Frutos del Bosque 10 Porciones,S/ 49.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Candy Cake 10 Porciones,S/ 52.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Delicia de Fresa 6 Porciones,S/ 38.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Tres Leches Café 10 Porciones,S/ 49.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Selva Negra 10 Porciones,S/ 48.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Tres Leches de Canela 10 Porciones,S/ 49.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta de Durazno 20 Porciones,S/ 63.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
Torta Trufada Dulce Pasión 6 Porciones,S/ 33.90,wong,TORTA (ENTERA),2024-12-06 13:07:11.292347
