description,price,website,search_term,scrape_timestamp
Tuna Roja x kg,S/ 5.99 x kg,wong,TUNA,2024-12-06 14:05:57.404569
Tuna en Trozos Natifrut 280g,S/ 12.69,wong,TUNA,2024-12-06 14:05:57.404569
Tuna Andina x kg,S/ 10.49 x kg,wong,TUNA,2024-12-06 14:05:57.404569
Tuna Verde x kg,S/ 11.90 x kg,wong,TUNA,2024-12-06 14:05:57.404569
Néctar de Tuna con Piña Bajo en Calorías Ecofresh Botella 1.8L,S/ 19.90,wong,TUNA,2024-12-06 14:05:57.404569
Cremi Creamy Treats Salmon&Tuna Recipe 5un,S/ 9.30,wong,TUNA,2024-12-06 14:05:57.404569
Cremi Creamy Treats Tuna Recipe 5un,S/ 9.30,wong,TUNA,2024-12-06 14:05:57.404569
Néctar de Tuna con Piña Bajo en Calorías Ecofresh Botella 1L,S/ 14.90,wong,TUNA,2024-12-06 14:05:57.404569
Pulpa de Tuna Agroselva Doypack 250g,S/ 12.99,wong,TUNA,2024-12-06 14:05:57.404569
