description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Pan de Molde Blanco Bimbo Bolsa 750 g,S/ 12.50,metro,PAN CARACOL,2024-12-05 15:10:40.877371,750.0,g,Pan de Molde Blanco Bimbo Bolsa,12.5
Pan de Molde Integral Bimbo Bolsa 750 g,S/ 12.50,metro,PAN CARACOL,2024-12-05 15:10:40.877371,750.0,g,Pan de Molde Integral Bimbo Bolsa,12.5
Pan de Molde Don Mamino Blanco Sin Corteza Bolsa 560 g,S/ 13.70,metro,PAN CARACOL,2024-12-05 15:10:40.877371,560.0,g,Pan de Molde Don Mamino Blanco Sin Corteza Bolsa,13.7
Pan Baguette Clásico x un,S/ 1.90,metro,PAN CARACOL,2024-12-05 15:10:40.877371,1.0,un,Pan Baguette Clásico,1.9
Pan de Molde Blanco Sin Corteza Bimbo 650g,S/ 15.90,metro,PAN CARACOL,2024-12-05 15:10:40.877371,650.0,g,Pan de Molde Blanco Sin Corteza Bimbo,15.9
Pan de Molde de Semillas Bimbo Vital Bolsa 600 g,S/ 14.80,metro,PAN CARACOL,2024-12-05 15:10:40.877371,600.0,g,Pan de Molde de Semillas Bimbo Vital Bolsa,14.8
Pan de Molde Unión Multisemillas con Avena 540g,S/ 12.90,metro,PAN CARACOL,2024-12-05 15:10:40.877371,540.0,g,Pan de Molde Unión Multisemillas con Avena,12.9
Pan de Molde Multicereal Bimbo Vital Bolsa 600 g,S/ 14.80,metro,PAN CARACOL,2024-12-05 15:10:40.877371,600.0,g,Pan de Molde Multicereal Bimbo Vital Bolsa,14.8
Pan de Molde Tipo Artesanal Bimbo Artesano Original 560g,S/ 11.90,metro,PAN CARACOL,2024-12-05 15:10:40.877371,560.0,g,Pan de Molde Tipo Artesanal Bimbo Artesano Original,11.9
Pan Pita Bimbo Cero Cero 240g,S/ 7.70,metro,PAN CARACOL,2024-12-05 15:10:40.877371,240.0,g,Pan Pita Bimbo Cero Cero,7.7
Pan Francés Precocido Cuisine & Co 6un,S/ 5.52,metro,PAN CARACOL,2024-12-05 15:10:40.877371,6.0,un,Pan Francés Precocido Cuisine & Co,5.52
Pan Ciabatta Precocido Cuisine & Co 6un,S/ 5.52,metro,PAN CARACOL,2024-12-05 15:10:40.877371,6.0,un,Pan Ciabatta Precocido Cuisine & Co,5.52
Pan de la Casa 5 un,S/ 1.90,metro,PAN CARACOL,2024-12-05 15:10:40.877371,5.0,un,Pan de la Casa,1.9
Pan Árabe Integral El Cedro 10un,S/ 7.70,metro,PAN CARACOL,2024-12-05 15:10:40.877371,10.0,un,Pan Árabe Integral El Cedro,7.7
Pan Dulce Metro Chancay 12un,S/ 7.90,metro,PAN CARACOL,2024-12-05 15:10:40.877371,12.0,un,Pan Dulce Metro Chancay,7.9
Pan de Molde Integral Don Mamino Bolsa 560 g,S/ 13.70,metro,PAN CARACOL,2024-12-05 15:10:40.877371,560.0,g,Pan de Molde Integral Don Mamino Bolsa,13.7
Pan Pita Integral Bimbo Bolsa 10 unid,S/ 7.70,metro,PAN CARACOL,2024-12-05 15:10:40.877371,10.0,un,Pan Pita Integral Bimbo Bolsa,7.7
Pan Árabe Blanco 5un,S/ 2.20,metro,PAN CARACOL,2024-12-05 15:10:40.877371,5.0,un,Pan Árabe Blanco,2.2
Pan de Molde Unión Granos Integrales Bolsa 540 g,S/ 12.80,metro,PAN CARACOL,2024-12-05 15:10:40.877371,540.0,g,Pan de Molde Unión Granos Integrales Bolsa,12.8
Pan de Molde Unión Multisemilla & Chips Miel bolsa 540 g,S/ 12.90,metro,PAN CARACOL,2024-12-05 15:10:40.877371,540.0,g,Pan de Molde Unión Multisemilla & Chips Miel bolsa,12.9
Pan de Molde Blanco PYC 480g,S/ 9.90,metro,PAN CARACOL,2024-12-05 15:10:40.877371,480.0,g,Pan de Molde Blanco PYC,9.9
Pan Molido Bimbo Bolsa 250 g,S/ 6.50,metro,PAN CARACOL,2024-12-05 15:10:40.877371,250.0,g,Pan Molido Bimbo Bolsa,6.5
Pan de Molde Integral Unión Mediano Bolsa 360 g,S/ 8.99,metro,PAN CARACOL,2024-12-05 15:10:40.877371,360.0,g,Pan de Molde Integral Unión Mediano Bolsa,8.99
Pan Francés Especial 5un,S/ 3.90,metro,PAN CARACOL,2024-12-05 15:10:40.877371,5.0,un,Pan Francés Especial,3.9
Pan para Hamburguesa Cuisine & Co 400g,S/ 6.90,metro,PAN CARACOL,2024-12-05 15:10:40.877371,400.0,g,Pan para Hamburguesa Cuisine & Co,6.9
Pan de Molde Tipo Artesanal Bimbo Artesano Integral 560g,S/ 11.90,metro,PAN CARACOL,2024-12-05 15:10:40.877371,560.0,g,Pan de Molde Tipo Artesanal Bimbo Artesano Integral,11.9
Pan de Molde Blanco Cuisine & Co 600g,S/ 8.90,metro,PAN CARACOL,2024-12-05 15:10:40.877371,600.0,g,Pan de Molde Blanco Cuisine & Co,8.9
Pan de Molde Multicereal Vital Bimbo Bolsa 360 g,S/ 10.80,metro,PAN CARACOL,2024-12-05 15:10:40.877371,360.0,g,Pan de Molde Multicereal Vital Bimbo Bolsa,10.8
Pan Ciabatta Precocido 10un,S/ 5.90,metro,PAN CARACOL,2024-12-05 15:10:40.877371,10.0,un,Pan Ciabatta Precocido,5.9
Pan de Molde Integral Sin Bordes Bimbo Bolsa 650 g,S/ 15.90,metro,PAN CARACOL,2024-12-05 15:10:40.877371,650.0,g,Pan de Molde Integral Sin Bordes Bimbo Bolsa,15.9
Pan de Molde de Semillas Bimbo Vital Bolsa 360 g,S/ 10.90,metro,PAN CARACOL,2024-12-05 15:10:40.877371,360.0,g,Pan de Molde de Semillas Bimbo Vital Bolsa,10.9
Pan de Yema 5un,S/ 3.90,metro,PAN CARACOL,2024-12-05 15:10:40.877371,5.0,un,Pan de Yema,3.9
Pan de Molde Integral Clásico Unión Grande Bolsa 495 g,S/ 13.20,metro,PAN CARACOL,2024-12-05 15:10:40.877371,495.0,g,Pan de Molde Integral Clásico Unión Grande Bolsa,13.2
Pan para Hamburguesa Bimbo Bolsa 8 unid,S/ 11.30,metro,PAN CARACOL,2024-12-05 15:10:40.877371,8.0,un,Pan para Hamburguesa Bimbo Bolsa,11.3
Pan para Hot Dog 5un,S/ 4.59,metro,PAN CARACOL,2024-12-05 15:10:40.877371,5.0,un,Pan para Hot Dog,4.59
Pan de Molde Integral Familiar PYC Bolsa 500 g,S/ 9.90,metro,PAN CARACOL,2024-12-05 15:10:40.877371,500.0,g,Pan de Molde Integral Familiar PYC Bolsa,9.9
Pan Integral Bimbo Cero Cero 560g,S/ 12.20,metro,PAN CARACOL,2024-12-05 15:10:40.877371,560.0,g,Pan Integral Bimbo Cero Cero,12.2
Pan de Molde Bimbo Vital Mix de Quinuas 600g,S/ 14.80,metro,PAN CARACOL,2024-12-05 15:10:40.877371,600.0,g,Pan de Molde Bimbo Vital Mix de Quinuas,14.8
Pan Pita Linaza Bimbo Bolsa 10 unid,S/ 7.70,metro,PAN CARACOL,2024-12-05 15:10:40.877371,10.0,un,Pan Pita Linaza Bimbo Bolsa,7.7
Pan Francés Precocido 10un,S/ 5.90,metro,PAN CARACOL,2024-12-05 15:10:40.877371,10.0,un,Pan Francés Precocido,5.9
Pan Fibra Unión Bolsa 540 g,S/ 12.80,metro,PAN CARACOL,2024-12-05 15:10:40.877371,540.0,g,Pan Fibra Unión Bolsa,12.8
Pan de Molde Blanco Cuisine & Co 800g,S/ 11.90,metro,PAN CARACOL,2024-12-05 15:10:40.877371,800.0,g,Pan de Molde Blanco Cuisine & Co,11.9
Pan de Molde Integral Cuisine & Co Bolsa 500 gr,S/ 7.90,metro,PAN CARACOL,2024-12-05 15:10:40.877371,500.0,g,Pan de Molde Integral Cuisine & Co Bolsa r,7.9
Pan De Yema Don Mamino Bolsa 6 Unidades,S/ 8.50,metro,PAN CARACOL,2024-12-05 15:10:40.877371,6.0,un,Pan De Yema Don Mamino Bolsa ades,8.5
Pan de Molde Blanco Bimbo 480g,S/ 11.20,metro,PAN CARACOL,2024-12-05 15:10:40.877371,480.0,g,Pan de Molde Blanco Bimbo,11.2
Pan de Molde Bimbo Súper Sandwich 800g,S/ 15.50,metro,PAN CARACOL,2024-12-05 15:10:40.877371,800.0,g,Pan de Molde Bimbo Súper Sandwich,15.5
