description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Cocoa en Polvo Winter's La Abuelita 150g,S/ 6.70,metro,COCOA EN POLVO,2024-12-05 16:51:17.464295,150.0,g,Cocoa en Polvo Winter's La Abuelita,6.7
Cocoa en Polvo Winter's 900g,S/ 62.00,metro,COCOA EN POLVO,2024-12-05 16:51:17.464295,900.0,g,Cocoa en Polvo Winter's,62.0
Cocoa en Polvo con Chocolate Swiss Miss Rich Chocolate Caja 8 unid,S/ 24.80,metro,COCOA EN POLVO,2024-12-05 16:51:17.464295,8.0,un,Cocoa en Polvo con Chocolate Swiss Miss Rich Chocolate Caja,24.8
Cacao en Polvo Donofrio 150g,S/ 19.50,metro,COCOA EN POLVO,2024-12-05 16:51:17.464295,150.0,g,Cacao en Polvo Donofrio,19.5
Bebida Instantánea en Polvo Sabor Chocolate Kiwigen Lata 400 gr,S/ 23.10,metro,COCOA EN POLVO,2024-12-05 16:51:17.464295,400.0,g,Bebida Instantánea en Polvo Sabor Chocolate Kiwigen Lata r,23.1
7 Semillas en Polvo Miskísimoo 184g,S/ 10.10,metro,COCOA EN POLVO,2024-12-05 16:51:17.464295,184.0,g,7 Semillas en Polvo Miskísimoo,10.1
Bebida Instantánea en Polvo Kiwigen Sabor Chocolate 180g,S/ 12.10,metro,COCOA EN POLVO,2024-12-05 16:51:17.464295,180.0,g,Bebida Instantánea en Polvo Kiwigen Sabor Chocolate,12.1
Chocolatada en Polvo Miskísimoo Doypack 200 g,S/ 9.70,metro,COCOA EN POLVO,2024-12-05 16:51:17.464295,200.0,g,Chocolatada en Polvo Miskísimoo Doypack,9.7
Bebida Instantánea en Polvo Sabor Fresa Kiwigen Lata 400 gr,S/ 23.10,metro,COCOA EN POLVO,2024-12-05 16:51:17.464295,400.0,g,Bebida Instantánea en Polvo Sabor Fresa Kiwigen Lata r,23.1
Chocolatada en Polvo Miskísimoo 400g,S/ 18.50,metro,COCOA EN POLVO,2024-12-05 16:51:17.464295,400.0,g,Chocolatada en Polvo Miskísimoo,18.5
Bebida Instantánea en Polvo Kiwigen Sabor Vainilla 180g,S/ 12.10,metro,COCOA EN POLVO,2024-12-05 16:51:17.464295,180.0,g,Bebida Instantánea en Polvo Kiwigen Sabor Vainilla,12.1
Bebida Instantánea en Polvo Sin Azúcar Kiwigen Golden Lata 550 g,S/ 42.70,metro,COCOA EN POLVO,2024-12-05 16:51:17.464295,550.0,g,Bebida Instantánea en Polvo Sin Azúcar Kiwigen Golden Lata,42.7
Bebida Nutricional en Polvo Andean Chocolate Nunatura Doypack 350 g,S/ 20.90,metro,COCOA EN POLVO,2024-12-05 16:51:17.464295,350.0,g,Bebida Nutricional en Polvo Andean Chocolate Nunatura Doypack,20.9
Bebida Instantánea en Polvo Kiwigen Sabor a Fresa 180g,S/ 12.10,metro,COCOA EN POLVO,2024-12-05 16:51:17.464295,180.0,g,Bebida Instantánea en Polvo Kiwigen Sabor a Fresa,12.1
Bebida Instantánea en Polvo Sabor Vainilla Kiwigen Lata 400 gr,S/ 23.10,metro,COCOA EN POLVO,2024-12-05 16:51:17.464295,400.0,g,Bebida Instantánea en Polvo Sabor Vainilla Kiwigen Lata r,23.1
