description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Pepinillo x un,S/ 2.80,metro,PEPINILLO,2024-12-05 16:12:30.028794,1.0,un,Pepinillo,2.8
Pepinillo Pickles Hidropónico de Invernadero Ecologic Bandeja 300g,S/ 5.40,metro,PEPINILLO,2024-12-05 16:12:30.028794,300.0,g,Pepinillo Pickles Hidropónico de Invernadero Ecologic Bandeja,5.4
Pepinillo Holandés Frescas x un,S/ 4.70,metro,PEPINILLO,2024-12-05 16:12:30.028794,1.0,un,Pepinillo Holandés Frescas,4.7
Pepinillos Encurtidos Cuisine & Co Pote 510 g,S/ 11.50,metro,PEPINILLO,2024-12-05 16:12:30.028794,510.0,g,Pepinillos Encurtidos Cuisine & Co Pote,11.5
Pepinillo Hidropónico Ecologic x un,S/ 3.70,metro,PEPINILLO,2024-12-05 16:12:30.028794,1.0,un,Pepinillo Hidropónico Ecologic,3.7
Pepinillo Encurtido 220g,S/ 8.32,metro,PEPINILLO,2024-12-05 16:12:30.028794,220.0,g,Pepinillo Encurtido,8.32
Pepinillos Encurtidos Calé 240g,S/ 8.99,metro,PEPINILLO,2024-12-05 16:12:30.028794,240.0,g,Pepinillos Encurtidos Calé,8.99
Pepinillos Encurtidos Baby Valle Fértil 330g,S/ 12.10,metro,PEPINILLO,2024-12-05 16:12:30.028794,330.0,g,Pepinillos Encurtidos Baby Valle Fértil,12.1
Pepinillos Entero Olivos del Sur 550g,S/ 15.90,metro,PEPINILLO,2024-12-05 16:12:30.028794,550.0,g,Pepinillos Entero Olivos del Sur,15.9
Pepinillo Encurtido Receta Europea Valle Fértil Frasco 680 g,S/ 19.40,metro,PEPINILLO,2024-12-05 16:12:30.028794,680.0,g,Pepinillo Encurtido Receta Europea Valle Fértil Frasco,19.4
Pepinillos Encurtidos Huerto Mejía 400g,S/ 11.00,metro,PEPINILLO,2024-12-05 16:12:30.028794,400.0,g,Pepinillos Encurtidos Huerto Mejía,11.0
Pepinillos en Rodajas Olivos del Sur 520g,S/ 20.90,metro,PEPINILLO,2024-12-05 16:12:30.028794,520.0,g,Pepinillos en Rodajas Olivos del Sur,20.9
