description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Garbanzos Cuisine & Co 500g,S/ 5.40,metro,GARBANZO,2024-12-05 16:19:35.480681,500.0,g,Garbanzos Cuisine & Co,5.4
Garbanzo Maixma Bolsa 500 g,S/ 4.99,metro,GARBANZO,2024-12-05 16:19:35.480681,500.0,g,Garbanzo Maixma Bolsa,4.99
Garbanzo Costeño 500g,S/ 6.60,metro,GARBANZO,2024-12-05 16:19:35.480681,500.0,g,Garbanzo Costeño,6.6
Garbanzos Tesoro Del Campo Bolsa 500 g,S/ 7.00,metro,GARBANZO,2024-12-05 16:19:35.480681,500.0,g,Garbanzos Tesoro Del Campo Bolsa,7.0
Garbanzos Bolsa 500 g,S/ 7.70,metro,GARBANZO,2024-12-05 16:19:35.480681,500.0,g,Garbanzos Bolsa,7.7
Garbanzos en Salmuera Cuisine & Co 425g,S/ 8.70,metro,GARBANZO,2024-12-05 16:19:35.480681,425.0,g,Garbanzos en Salmuera Cuisine & Co,8.7
Garbanzo Precocido Guva 500g,S/ 6.49,metro,GARBANZO,2024-12-05 16:19:35.480681,500.0,g,Garbanzo Precocido Guva,6.49
Garbanzo Frito Salado x kg,S/ 48.00 x kg,metro,GARBANZO,2024-12-05 16:19:35.480681,1.0,kg,Garbanzo Frito Salado,48.0
Garbanzos Casa Verde 340g,S/ 7.50,metro,GARBANZO,2024-12-05 16:19:35.480681,340.0,g,Garbanzos Casa Verde,7.5
Garbanzos en Conserva Essential Everyday 425g,S/ 12.00,metro,GARBANZO,2024-12-05 16:19:35.480681,425.0,g,Garbanzos en Conserva Essential Everyday,12.0
Garbanzos con Tocino Olivos del Sur 425g,S/ 13.20,metro,GARBANZO,2024-12-05 16:19:35.480681,425.0,g,Garbanzos con Tocino Olivos del Sur,13.2
Garbanzo Picante x kg,S/ 51.00 x kg,metro,GARBANZO,2024-12-05 16:19:35.480681,1.0,kg,Garbanzo Picante,51.0
Garbanzos Lorenzo 425g,S/ 8.80,metro,GARBANZO,2024-12-05 16:19:35.480681,425.0,g,Garbanzos Lorenzo,8.8
Lenteja Bebé Tesoro Del Campo Bolsa 500 g,S/ 5.50,metro,GARBANZO,2024-12-05 16:19:35.480681,500.0,g,Lenteja Bebé Tesoro Del Campo Bolsa,5.5
Lenteja Bebé Cuisine & Co 500g,S/ 4.90,metro,GARBANZO,2024-12-05 16:19:35.480681,500.0,g,Lenteja Bebé Cuisine & Co,4.9
Lenteja Costeño 500g,S/ 5.40,metro,GARBANZO,2024-12-05 16:19:35.480681,500.0,g,Lenteja Costeño,5.4
Quinua Máxima 500g,S/ 7.00,metro,GARBANZO,2024-12-05 16:19:35.480681,500.0,g,Quinua Máxima,7.0
Quinua Cuisine & Co 500g,S/ 9.30,metro,GARBANZO,2024-12-05 16:19:35.480681,500.0,g,Quinua Cuisine & Co,9.3
Lenteja Máxima 500g,S/ 4.90,metro,GARBANZO,2024-12-05 16:19:35.480681,500.0,g,Lenteja Máxima,4.9
Trigo Mote Tesoro Del Campo Bolsa 500 g,S/ 3.70,metro,GARBANZO,2024-12-05 16:19:35.480681,500.0,g,Trigo Mote Tesoro Del Campo Bolsa,3.7
Quinua Costeño 500g,S/ 9.80,metro,GARBANZO,2024-12-05 16:19:35.480681,500.0,g,Quinua Costeño,9.8
Pallar Cuisine & Co Bolsa 500 gr,S/ 6.90,metro,GARBANZO,2024-12-05 16:19:35.480681,500.0,g,Pallar Cuisine & Co Bolsa r,6.9
Pallar Maxima Bolsa 500 g,S/ 5.90,metro,GARBANZO,2024-12-05 16:19:35.480681,500.0,g,Pallar Maxima Bolsa,5.9
Lenteja Cuisine & Co 500g,S/ 4.90,metro,GARBANZO,2024-12-05 16:19:35.480681,500.0,g,Lenteja Cuisine & Co,4.9
Trigo Mote Tesoro del Campo 350g,S/ 2.90,metro,GARBANZO,2024-12-05 16:19:35.480681,350.0,g,Trigo Mote Tesoro del Campo,2.9
Trigo Mote Costeño 500g,S/ 4.40,metro,GARBANZO,2024-12-05 16:19:35.480681,500.0,g,Trigo Mote Costeño,4.4
Lentejas Bebé Bolsa 500 g,S/ 6.20,metro,GARBANZO,2024-12-05 16:19:35.480681,500.0,g,Lentejas Bebé Bolsa,6.2
Quinua Tesoro Del Campo Bolsa 500 g,S/ 9.85,metro,GARBANZO,2024-12-05 16:19:35.480681,500.0,g,Quinua Tesoro Del Campo Bolsa,9.85
Pallar Costeño 500g,S/ 7.00,metro,GARBANZO,2024-12-05 16:19:35.480681,500.0,g,Pallar Costeño,7.0
Trigo Mote Maxima Bolsa 500 g,S/ 3.70,metro,GARBANZO,2024-12-05 16:19:35.480681,500.0,g,Trigo Mote Maxima Bolsa,3.7
Quinua Perlada Superior Incasur Bolsa 250 gr,S/ 9.10,metro,GARBANZO,2024-12-05 16:19:35.480681,250.0,g,Quinua Perlada Superior Incasur Bolsa r,9.1
Lentejón Máxima 500g,S/ 4.90,metro,GARBANZO,2024-12-05 16:19:35.480681,500.0,g,Lentejón Máxima,4.9
Morón Costeño 500g,S/ 4.80,metro,GARBANZO,2024-12-05 16:19:35.480681,500.0,g,Morón Costeño,4.8
Lentejón Cuisine & Co 500g,S/ 4.90,metro,GARBANZO,2024-12-05 16:19:35.480681,500.0,g,Lentejón Cuisine & Co,4.9
Trigo Mote Cuisine & Co 500g,S/ 3.50,metro,GARBANZO,2024-12-05 16:19:35.480681,500.0,g,Trigo Mote Cuisine & Co,3.5
Quinua Perlada Selecta Incasur Bolsa 250 gr,S/ 10.40,metro,GARBANZO,2024-12-05 16:19:35.480681,250.0,g,Quinua Perlada Selecta Incasur Bolsa r,10.4
Quinua Perlada Nativa Incasur Bolsa 250 gr,S/ 11.20,metro,GARBANZO,2024-12-05 16:19:35.480681,250.0,g,Quinua Perlada Nativa Incasur Bolsa r,11.2
Pallar Tesoro Del Campo Bolsa 500 g,S/ 7.90,metro,GARBANZO,2024-12-05 16:19:35.480681,500.0,g,Pallar Tesoro Del Campo Bolsa,7.9
Cereal de Garbanzo Sabor Chocolate Brownie Dyfferent 210g,S/ 16.10,metro,GARBANZO,2024-12-05 16:19:35.480681,210.0,g,Cereal de Garbanzo Sabor Chocolate Brownie Dyfferent,16.1
