description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Chorizo Parrillero Precocido Zimmermann Paquete 500 g,S/ 15.70,metro,CHORIZO,2024-12-05 15:33:40.991933,500.0,g,Chorizo Parrillero Precocido Zimmermann Paquete,15.7
Chorizo Parrillero Precocido Braedt Paquete 6 unid,S/ 13.51,metro,CHORIZO,2024-12-05 15:33:40.991933,6.0,un,Chorizo Parrillero Precocido Braedt Paquete,13.51
Chorizo Parrillero Otto Kunz 400g,S/ 13.77,metro,CHORIZO,2024-12-05 15:33:40.991933,400.0,g,Chorizo Parrillero Otto Kunz,13.77
Pack Parrillero Casa Europa Paquete 450 g,S/ 19.84,metro,CHORIZO,2024-12-05 15:33:40.991933,450.0,g,Pack Parrillero Casa Europa Paquete,19.84
Chorizo Parrillero Fresco Braedt Paquete 500 g,S/ 15.21,metro,CHORIZO,2024-12-05 15:33:40.991933,500.0,g,Chorizo Parrillero Fresco Braedt Paquete,15.21
Chorizo Parrillero Precocido Coctel Braedt Paquete 250 g,S/ 12.40,metro,CHORIZO,2024-12-05 15:33:40.991933,250.0,g,Chorizo Parrillero Precocido Coctel Braedt Paquete,12.4
Chorizo Precocido La Segoviana Paquete 500 g,S/ 13.50,metro,CHORIZO,2024-12-05 15:33:40.991933,500.0,g,Chorizo Precocido La Segoviana Paquete,13.5
Chorizo Parrillero Precocido Casa Europa Paquete 500 g,S/ 19.84,metro,CHORIZO,2024-12-05 15:33:40.991933,500.0,g,Chorizo Parrillero Precocido Casa Europa Paquete,19.84
Chorizo Cocido Parrillero San Fernando Paquete 480 g,S/ 10.96,metro,CHORIZO,2024-12-05 15:33:40.991933,480.0,g,Chorizo Cocido Parrillero San Fernando Paquete,10.96
Chorizo a las Finas Hierbas Otto Kunz Paquete 400 g,S/ 17.08,metro,CHORIZO,2024-12-05 15:33:40.991933,400.0,g,Chorizo a las Finas Hierbas Otto Kunz Paquete,17.08
Pack Chorizos Cocktail Otto Kunz 370g,S/ 15.76,metro,CHORIZO,2024-12-05 15:33:40.991933,370.0,g,Pack Chorizos Cocktail Otto Kunz,15.76
Chorizo Finas Hierbas Casa Europa Paquete 400 g,S/ 17.92,metro,CHORIZO,2024-12-05 15:33:40.991933,400.0,g,Chorizo Finas Hierbas Casa Europa Paquete,17.92
Chorizo Parrillero Salchichería Alemana 500g,S/ 19.90,metro,CHORIZO,2024-12-05 15:33:40.991933,500.0,g,Chorizo Parrillero Salchichería Alemana,19.9
Chorizo Finas Hierbas Coctel Precocido Casa Europa Paquete 500 g,S/ 23.36,metro,CHORIZO,2024-12-05 15:33:40.991933,500.0,g,Chorizo Finas Hierbas Coctel Precocido Casa Europa Paquete,23.36
Chorizo Parrillero Artesanal Braedt 400g,S/ 17.90,metro,CHORIZO,2024-12-05 15:33:40.991933,400.0,g,Chorizo Parrillero Artesanal Braedt,17.9
Chorizo Precocido Suiza 5un,S/ 13.90,metro,CHORIZO,2024-12-05 15:33:40.991933,5.0,un,Chorizo Precocido Suiza,13.9
Chorizo Alemán Salchichería Alemana 500g,S/ 15.90,metro,CHORIZO,2024-12-05 15:33:40.991933,500.0,g,Chorizo Alemán Salchichería Alemana,15.9
Chorizo Coctel Finas Hierbas Braedt Paquete 250 g,S/ 13.50,metro,CHORIZO,2024-12-05 15:33:40.991933,250.0,g,Chorizo Coctel Finas Hierbas Braedt Paquete,13.5
Chorizo Cóctel Italiano Precocido La Segoviana 300g,S/ 14.10,metro,CHORIZO,2024-12-05 15:33:40.991933,300.0,g,Chorizo Cóctel Italiano Precocido La Segoviana,14.1
Chorizo Campestre Precocido Otto Kunz Paquete 400 g,S/ 18.90,metro,CHORIZO,2024-12-05 15:33:40.991933,400.0,g,Chorizo Campestre Precocido Otto Kunz Paquete,18.9
Chorizo Parrillero Precocido Suiza 1kg,S/ 26.90,metro,CHORIZO,2024-12-05 15:33:40.991933,1.0,kg,Chorizo Parrillero Precocido Suiza,26.9
Chorizo Precocido San Fernando Paquete 500 g,S/ 14.02,metro,CHORIZO,2024-12-05 15:33:40.991933,500.0,g,Chorizo Precocido San Fernando Paquete,14.02
Chorizo Parrillero Crudo Casa Europa Paquete 500 g,S/ 18.48,metro,CHORIZO,2024-12-05 15:33:40.991933,500.0,g,Chorizo Parrillero Crudo Casa Europa Paquete,18.48
Mix Coctel Atrevido Casa Europa Paquete 450 g,S/ 25.20,metro,CHORIZO,2024-12-05 15:33:40.991933,450.0,g,Mix Coctel Atrevido Casa Europa Paquete,25.2
Chorizo Fina Hierbas Salchichería Alemana 400g,S/ 19.40,metro,CHORIZO,2024-12-05 15:33:40.991933,400.0,g,Chorizo Fina Hierbas Salchichería Alemana,19.4
Pack Cóctel Otto Kunz Paquete 320 g,S/ 19.40,metro,CHORIZO,2024-12-05 15:33:40.991933,320.0,g,Pack Cóctel Otto Kunz Paquete,19.4
Chorizo Parrillero Finas Hierbas San Fernando 400g,S/ 14.32,metro,CHORIZO,2024-12-05 15:33:40.991933,400.0,g,Chorizo Parrillero Finas Hierbas San Fernando,14.32
Chorizo Finas Hierbas Braedt 400g,S/ 18.40,metro,CHORIZO,2024-12-05 15:33:40.991933,400.0,g,Chorizo Finas Hierbas Braedt,18.4
Chorizo Especial Precocido Metro Paquete 500 g,S/ 16.90,metro,CHORIZO,2024-12-05 15:33:40.991933,500.0,g,Chorizo Especial Precocido Metro Paquete,16.9
Chorizo Parrillero Argentino Oregon Foods 400g,S/ 23.90,metro,CHORIZO,2024-12-05 15:33:40.991933,400.0,g,Chorizo Parrillero Argentino Oregon Foods,23.9
Chorizo Parrillero Cerdeña 750g,S/ 17.40,metro,CHORIZO,2024-12-05 15:33:40.991933,750.0,g,Chorizo Parrillero Cerdeña,17.4
Chorizo Parrillero Zimmermann 400g,S/ 16.90,metro,CHORIZO,2024-12-05 15:33:40.991933,400.0,g,Chorizo Parrillero Zimmermann,16.9
Mix de Chorizos Cocktail Oregon Foods 450g,S/ 23.50,metro,CHORIZO,2024-12-05 15:33:40.991933,450.0,g,Mix de Chorizos Cocktail Oregon Foods,23.5
Chorizo Parrillero Razzeto 480g,S/ 15.90,metro,CHORIZO,2024-12-05 15:33:40.991933,480.0,g,Chorizo Parrillero Razzeto,15.9
Chorizo Ahumado Braedt 400g,S/ 18.40,metro,CHORIZO,2024-12-05 15:33:40.991933,400.0,g,Chorizo Ahumado Braedt,18.4
Chorizo Finas Hierbas Suiza Gourmet 400g,S/ 13.90,metro,CHORIZO,2024-12-05 15:33:40.991933,400.0,g,Chorizo Finas Hierbas Suiza Gourmet,13.9
Chorizo Parrillero Suiza 400g,S/ 13.90,metro,CHORIZO,2024-12-05 15:33:40.991933,400.0,g,Chorizo Parrillero Suiza,13.9
Chorizo Finas Hierbas Oregon Foods 400g,S/ 21.50,metro,CHORIZO,2024-12-05 15:33:40.991933,400.0,g,Chorizo Finas Hierbas Oregon Foods,21.5
Chorizo Italiano Paquete 220 g,S/ 13.10,metro,CHORIZO,2024-12-05 15:33:40.991933,220.0,g,Chorizo Italiano Paquete,13.1
Chorizo Ahumado Salchichería Alemana 400g,S/ 17.90,metro,CHORIZO,2024-12-05 15:33:40.991933,400.0,g,Chorizo Ahumado Salchichería Alemana,17.9
Choribrasa Cocktail Casa Europa Paquete 250 g,S/ 17.10,metro,CHORIZO,2024-12-05 15:33:40.991933,250.0,g,Choribrasa Cocktail Casa Europa Paquete,17.1
Chorizo Precocido con Queso Cheddar Otto Kunz 400g,S/ 18.50,metro,CHORIZO,2024-12-05 15:33:40.991933,400.0,g,Chorizo Precocido con Queso Cheddar Otto Kunz,18.5
Chorizo Parrillero Fresco Oregon Foods 500g,S/ 21.90,metro,CHORIZO,2024-12-05 15:33:40.991933,500.0,g,Chorizo Parrillero Fresco Oregon Foods,21.9
Chorizo Braedt Picante 400g,S/ 17.90,metro,CHORIZO,2024-12-05 15:33:40.991933,400.0,g,Chorizo Braedt Picante,17.9
Chorizo Precocido Picante Casa Europa Paquete 500 g,S/ 22.96,metro,CHORIZO,2024-12-05 15:33:40.991933,500.0,g,Chorizo Precocido Picante Casa Europa Paquete,22.96
Chorizo Parrillero Especial Rico 500g,S/ 13.90,metro,CHORIZO,2024-12-05 15:33:40.991933,500.0,g,Chorizo Parrillero Especial Rico,13.9
Mix Zimmermann Chorizo: Parrillero 2un + Miel de Maple 2un,S/ 16.50,metro,CHORIZO,2024-12-05 15:33:40.991933,2.0,un,Mix Zimmermann Chorizo: Parrillero  + Miel de Maple,16.5
Salchichas Cocktail Parrilleras Zimmermann 300g,S/ 15.70,metro,CHORIZO,2024-12-05 15:33:40.991933,300.0,g,Salchichas Cocktail Parrilleras Zimmermann,15.7
Chorizo Parrillero Rico Casero 500g,S/ 12.90,metro,CHORIZO,2024-12-05 15:33:40.991933,500.0,g,Chorizo Parrillero Rico Casero,12.9
Chorizo con Queso Braedt 400g,S/ 17.90,metro,CHORIZO,2024-12-05 15:33:40.991933,400.0,g,Chorizo con Queso Braedt,17.9
Mix Zimmermann Chorizo: Parrillero 2un + Finas Hierbas 2un,S/ 16.50,metro,CHORIZO,2024-12-05 15:33:40.991933,2.0,un,Mix Zimmermann Chorizo: Parrillero  + Finas Hierbas,16.5
Chorizo Parrillero Cocktail Zimmermann Paquete 300 g,S/ 16.90,metro,CHORIZO,2024-12-05 15:33:40.991933,300.0,g,Chorizo Parrillero Cocktail Zimmermann Paquete,16.9
Chorizo Parrillero San Fernando 400g,S/ 13.12,metro,CHORIZO,2024-12-05 15:33:40.991933,400.0,g,Chorizo Parrillero San Fernando,13.12
Chorizo Plant Based Della Natura 400g,S/ 22.70,metro,CHORIZO,2024-12-05 15:33:40.991933,400.0,g,Chorizo Plant Based Della Natura,22.7
Chorizo Parrillero Cuisine & Co 400g,S/ 14.90,metro,CHORIZO,2024-12-05 15:33:40.991933,400.0,g,Chorizo Parrillero Cuisine & Co,14.9
Choribrasa Casa Europa Paquete 250 g,S/ 16.60,metro,CHORIZO,2024-12-05 15:33:40.991933,250.0,g,Choribrasa Casa Europa Paquete,16.6
Chorizo Alemán Braedt 400g,S/ 18.40,metro,CHORIZO,2024-12-05 15:33:40.991933,400.0,g,Chorizo Alemán Braedt,18.4
Chorizo Parrillero Brasa San Fernando 400g,S/ 14.32,metro,CHORIZO,2024-12-05 15:33:40.991933,400.0,g,Chorizo Parrillero Brasa San Fernando,14.32
Chorizo Finas Hierbas Zimmermann 400g,S/ 20.20,metro,CHORIZO,2024-12-05 15:33:40.991933,400.0,g,Chorizo Finas Hierbas Zimmermann,20.2
Chorizo Parrillero Artesanal Braedt Paquete 500 g,S/ 24.70,metro,CHORIZO,2024-12-05 15:33:40.991933,500.0,g,Chorizo Parrillero Artesanal Braedt Paquete,24.7
