description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Trozos de Atún en Aceite Primor 140g,S/ 5.50,metro,TROZO DE PESCADO EN CONSERVA,2024-12-05 15:41:02.430373,140.0,g,Trozos de Atún en Aceite Primor,5.5
Trozos de Atún en Aceite Vegetal Metro 140g,S/ 3.90,metro,TROZO DE PESCADO EN CONSERVA,2024-12-05 15:41:02.430373,140.0,g,Trozos de Atún en Aceite Vegetal Metro,3.9
Trozos de Atún en Aceite Vegetal Cuisine & Co 140g,S/ 3.90,metro,TROZO DE PESCADO EN CONSERVA,2024-12-05 15:41:02.430373,140.0,g,Trozos de Atún en Aceite Vegetal Cuisine & Co,3.9
Trozos de Atún en Aceite Vegetal Florida 150g,S/ 5.90,metro,TROZO DE PESCADO EN CONSERVA,2024-12-05 15:41:02.430373,150.0,g,Trozos de Atún en Aceite Vegetal Florida,5.9
Trozos de Atún en Aceite Vegetal Campomar 150g,S/ 5.70,metro,TROZO DE PESCADO EN CONSERVA,2024-12-05 15:41:02.430373,150.0,g,Trozos de Atún en Aceite Vegetal Campomar,5.7
Trozos de Atún en Aceite Vegetal Marinero 140g,S/ 4.90,metro,TROZO DE PESCADO EN CONSERVA,2024-12-05 15:41:02.430373,140.0,g,Trozos de Atún en Aceite Vegetal Marinero,4.9
Trozos de Jurel en Aceite Vegetal Campomar 170g,S/ 4.10,metro,TROZO DE PESCADO EN CONSERVA,2024-12-05 15:41:02.430373,170.0,g,Trozos de Jurel en Aceite Vegetal Campomar,4.1
Trozos de Atún en Aceite Real 140g,S/ 6.50,metro,TROZO DE PESCADO EN CONSERVA,2024-12-05 15:41:02.430373,140.0,g,Trozos de Atún en Aceite Real,6.5
Trozos de Atún en Aceite Vegetal Cuisine & Co 140g,S/ 4.40,metro,TROZO DE PESCADO EN CONSERVA,2024-12-05 15:41:02.430373,140.0,g,Trozos de Atún en Aceite Vegetal Cuisine & Co,4.4
Trozos de Bonito Ahumados Natural Fish 170g,S/ 17.40,metro,TROZO DE PESCADO EN CONSERVA,2024-12-05 15:41:02.430373,170.0,g,Trozos de Bonito Ahumados Natural Fish,17.4
Pack x6 Trozos Atún Aceite Vegetal Campomar 150g,S/ 34.80,metro,TROZO DE PESCADO EN CONSERVA,2024-12-05 15:41:02.430373,150.0,g,Pack x6 Trozos Atún Aceite Vegetal Campomar,34.8
Sixpack Trozos de Atún en Aceite Real 140g,S/ 34.20,metro,TROZO DE PESCADO EN CONSERVA,2024-12-05 15:41:02.430373,140.0,g,Sixpack Trozos de Atún en Aceite Real,34.2
