description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Papa Huayro Metro x kg,S/ 4.49 x kg,metro,PAPA HUAYRO,2024-12-05 16:22:22.190333,1.0,kg,Papa Huayro Metro,4.49
Papa Huayro Comcen x kg,S/ 5.69 x kg,metro,PAPA HUAYRO,2024-12-05 16:22:22.190333,1.0,kg,Papa Huayro Comcen,5.69
Papa Huayro Agro Selecto 1Kg,S/ 6.90,metro,PAPA HUAYRO,2024-12-05 16:22:22.190333,1.0,kg,Papa Huayro Agro Selecto,6.9
