description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Coliflor Serrano 600g,S/ 6.00,metro,COLIFLOR,2024-12-05 16:08:57.563712,600.0,g,Coliflor Serrano,6.0
Coliflor Entera x un,S/ 7.50,metro,COLIFLOR,2024-12-05 16:08:57.563712,1.0,un,Coliflor Entera,7.5
Coliflor Congelada Green Food 400g,S/ 6.00,metro,COLIFLOR,2024-12-05 16:08:57.563712,400.0,g,Coliflor Congelada Green Food,6.0
