description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Panetón Gloria Doypack 900g,S/ 23.90,metro,PANETÓN,2024-12-05 15:15:01.156214,900.0,g,Panetón Gloria Doypack,23.9
Panetón Tradicional Metro Bolsa 800g,S/ 11.50,metro,PANETÓN,2024-12-05 15:15:01.156214,800.0,g,Panetón Tradicional Metro Bolsa,11.5
Panetón Donofrio 880g,S/ 23.50,metro,PANETÓN,2024-12-05 15:15:01.156214,880.0,g,Panetón Donofrio,23.5
Panetón D'Onofrio Caja 880g,S/ 25.90,metro,PANETÓN,2024-12-05 15:15:01.156214,880.0,g,Panetón D'Onofrio Caja,25.9
Panetón Blanca Flor Doypack 900g,S/ 22.30,metro,PANETÓN,2024-12-05 15:15:01.156214,900.0,g,Panetón Blanca Flor Doypack,22.3
Panetón Tradicional Máxima Doypack 800g,S/ 10.50,metro,PANETÓN,2024-12-05 15:15:01.156214,800.0,g,Panetón Tradicional Máxima Doypack,10.5
Panetón Buon Natale Doypack 750g,S/ 18.90,metro,PANETÓN,2024-12-05 15:15:01.156214,750.0,g,Panetón Buon Natale Doypack,18.9
Panetón con Chispas Sabor Chocolate Cuisine & Co Doypack 90g,S/ 2.50,metro,PANETÓN,2024-12-05 15:15:01.156214,90.0,g,Panetón con Chispas Sabor Chocolate Cuisine & Co Doypack,2.5
Panetón con Gotas Sabor Chocolate Chocotón Caja 450g,S/ 18.00,metro,PANETÓN,2024-12-05 15:15:01.156214,450.0,g,Panetón con Gotas Sabor Chocolate Chocotón Caja,18.0
Panetón Gloria Caja 900g,S/ 26.90,metro,PANETÓN,2024-12-05 15:15:01.156214,900.0,g,Panetón Gloria Caja,26.9
Panetón D'onofrio Panetoncito Caja 90g,S/ 4.50,metro,PANETÓN,2024-12-05 15:15:01.156214,90.0,g,Panetón D'onofrio Panetoncito Caja,4.5
Panetón Blanca Flor Caja 900g,S/ 24.70,metro,PANETÓN,2024-12-05 15:15:01.156214,900.0,g,Panetón Blanca Flor Caja,24.7
Panetón Donofrio Caja 1.3kg,S/ 39.90,metro,PANETÓN,2024-12-05 15:15:01.156214,1.3,kg,Panetón Donofrio Caja,39.9
Panetón Clásico Sayón Doypack 750g,S/ 20.50,metro,PANETÓN,2024-12-05 15:15:01.156214,750.0,g,Panetón Clásico Sayón Doypack,20.5
Panetón Todinoo Bolsa 900g + Panetón Todinnito 85g,S/ 25.50,metro,PANETÓN,2024-12-05 15:15:01.156214,900.0,g,Panetón Todinoo Bolsa  + Panetón Todinnito,25.5
Panetón con Gotas Sabor Chocolate Todinno Cioccolato 500g,S/ 16.90,metro,PANETÓN,2024-12-05 15:15:01.156214,500.0,g,Panetón con Gotas Sabor Chocolate Todinno Cioccolato,16.9
Panetón D'onofrio Lata 880g Surtido,S/ 45.90,metro,PANETÓN,2024-12-05 15:15:01.156214,880.0,g,Panetón D'onofrio Lata  Surtido,45.9
Panetón Integral Unión Castañas Doypack 900g,S/ 25.90,metro,PANETÓN,2024-12-05 15:15:01.156214,900.0,g,Panetón Integral Unión Castañas Doypack,25.9
Panetón Gloria Doypack 800g,S/ 17.90,metro,PANETÓN,2024-12-05 15:15:01.156214,800.0,g,Panetón Gloria Doypack,17.9
Panetón Cuisine & Co Tradicional Doypack 800g,S/ 17.90,metro,PANETÓN,2024-12-05 15:15:01.156214,800.0,g,Panetón Cuisine & Co Tradicional Doypack,17.9
Panetón San Jorge Gran Panetón Caja 1.5kg,S/ 34.90,metro,PANETÓN,2024-12-05 15:15:01.156214,1.5,kg,Panetón San Jorge Gran Panetón Caja,34.9
Panetón Winter's Doypack 800g,S/ 27.50,metro,PANETÓN,2024-12-05 15:15:01.156214,800.0,g,Panetón Winter's Doypack,27.5
Panetón con Chispas Bimbo Panetoncito Doypack 90g,S/ 3.80,metro,PANETÓN,2024-12-05 15:15:01.156214,90.0,g,Panetón con Chispas Bimbo Panetoncito Doypack,3.8
Panetón Gloria Pasión Avellanas Caja 500g,S/ 22.90,metro,PANETÓN,2024-12-05 15:15:01.156214,500.0,g,Panetón Gloria Pasión Avellanas Caja,22.9
Panetón de Lúcuma Ricco's Chocolúcuma Caja 500g,S/ 21.00,metro,PANETÓN,2024-12-05 15:15:01.156214,500.0,g,Panetón de Lúcuma Ricco's Chocolúcuma Caja,21.0
Panetón Integral D'onofrio Doypack 500g,S/ 21.90,metro,PANETÓN,2024-12-05 15:15:01.156214,500.0,g,Panetón Integral D'onofrio Doypack,21.9
Panetón Bimbo Doypack 900g,S/ 21.90,metro,PANETÓN,2024-12-05 15:15:01.156214,900.0,g,Panetón Bimbo Doypack,21.9
Panetón Gloria Lata 900g,S/ 39.90,metro,PANETÓN,2024-12-05 15:15:01.156214,900.0,g,Panetón Gloria Lata,39.9
Panetón Relleno Chocotón Manjar Blanco Caja 450g,S/ 20.00,metro,PANETÓN,2024-12-05 15:15:01.156214,450.0,g,Panetón Relleno Chocotón Manjar Blanco Caja,20.0
Panetón Cuisine & Co Especial Caja 800g,S/ 39.90,metro,PANETÓN,2024-12-05 15:15:01.156214,800.0,g,Panetón Cuisine & Co Especial Caja,39.9
Panetón Clásico Sayón Caja 750g,S/ 22.00,metro,PANETÓN,2024-12-05 15:15:01.156214,750.0,g,Panetón Clásico Sayón Caja,22.0
Panetón Relleno Bon o Bon 450g,S/ 22.50,metro,PANETÓN,2024-12-05 15:15:01.156214,450.0,g,Panetón Relleno Bon o Bon,22.5
Panetón con Chispas Sabor Chocolate Cuisine & Co Caja 500g,S/ 17.50,metro,PANETÓN,2024-12-05 15:15:01.156214,500.0,g,Panetón con Chispas Sabor Chocolate Cuisine & Co Caja,17.5
Panetón Bimbo Caja 900g,S/ 22.90,metro,PANETÓN,2024-12-05 15:15:01.156214,900.0,g,Panetón Bimbo Caja,22.9
Panetón Gloria Pasión Sabor Algarrobina Caja 500g,S/ 22.90,metro,PANETÓN,2024-12-05 15:15:01.156214,500.0,g,Panetón Gloria Pasión Sabor Algarrobina Caja,22.9
Panetón D'Gussto Doypack 900g,S/ 20.50,metro,PANETÓN,2024-12-05 15:15:01.156214,900.0,g,Panetón D'Gussto Doypack,20.5
Panetón Chocotón Relleno Doble Sabor a Chocolate Caja 450g,S/ 20.00,metro,PANETÓN,2024-12-05 15:15:01.156214,450.0,g,Panetón Chocotón Relleno Doble Sabor a Chocolate Caja,20.0
Panetón Bauducco Caja 750g,S/ 31.90,metro,PANETÓN,2024-12-05 15:15:01.156214,750.0,g,Panetón Bauducco Caja,31.9
Panetón Properzi Caja 1kg,S/ 94.90,metro,PANETÓN,2024-12-05 15:15:01.156214,1.0,kg,Panetón Properzi Caja,94.9
Panetón San Jorge Doypack 900g,S/ 22.50,metro,PANETÓN,2024-12-05 15:15:01.156214,900.0,g,Panetón San Jorge Doypack,22.5
Panetón Winter's Sin Pasas Sin Frutas Doypack 500g,S/ 20.90,metro,PANETÓN,2024-12-05 15:15:01.156214,500.0,g,Panetón Winter's Sin Pasas Sin Frutas Doypack,20.9
Panetón Gloria Pasión con Chispas Sabor Chocolate Caja 500g,S/ 22.90,metro,PANETÓN,2024-12-05 15:15:01.156214,500.0,g,Panetón Gloria Pasión con Chispas Sabor Chocolate Caja,22.9
