description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Maracuyá Metro x kg,S/ 7.79 x kg,metro,MARACUYÁ,2024-12-05 15:54:43.103743,1.0,kg,Maracuyá Metro,7.79
Yogurt Gloria Griego Sabor Maracuyá 800g,S/ 6.90,metro,MARACUYÁ,2024-12-05 15:54:43.103743,800.0,g,Yogurt Gloria Griego Sabor Maracuyá,6.9
Bebida de Maracuyá Gloria Caja 1L,S/ 3.90,metro,MARACUYÁ,2024-12-05 15:54:43.103743,1.0,l,Bebida de Maracuyá Gloria Caja,3.9
Pulpa de Maracuyá Congelada El Frutero 500g,S/ 14.29,metro,MARACUYÁ,2024-12-05 15:54:43.103743,500.0,g,Pulpa de Maracuyá Congelada El Frutero,14.29
Yogurt Gloria Griego Sabor Maracuyá 120g,S/ 2.20,metro,MARACUYÁ,2024-12-05 15:54:43.103743,120.0,g,Yogurt Gloria Griego Sabor Maracuyá,2.2
Sixpack Bebida con Gas San Luis Maracuyá Botella 625ml,S/ 13.20,metro,MARACUYÁ,2024-12-05 15:54:43.103743,625.0,ml,Sixpack Bebida con Gas San Luis Maracuyá Botella,13.2
Tripack Jabón de Glicerina Family Care Maracuyá 100g,S/ 7.50,metro,MARACUYÁ,2024-12-05 15:54:43.103743,100.0,g,Tripack Jabón de Glicerina Family Care Maracuyá,7.5
Yogurt Batido Laive Griego Sabor Mango Maracuyá 800g,S/ 9.90,metro,MARACUYÁ,2024-12-05 15:54:43.103743,800.0,g,Yogurt Batido Laive Griego Sabor Mango Maracuyá,9.9
Torta Tres Leches de Maracuyá 16 Porciones,S/ 53.93,metro,MARACUYÁ,2024-12-05 15:54:43.103743,16.0,un,Torta Tres Leches de Maracuyá,53.93
Yogurt Bebible Gloria Slim Maracuyá Galonera 1.7kg,S/ 9.20,metro,MARACUYÁ,2024-12-05 15:54:43.103743,1.7,kg,Yogurt Bebible Gloria Slim Maracuyá Galonera,9.2
Refresco Instantáneo Sabor Maracuyá Sobre 15 g,S/ 1.20,metro,MARACUYÁ,2024-12-05 15:54:43.103743,15.0,g,Refresco Instantáneo Sabor Maracuyá Sobre,1.2
Yogurt Gloria Slim Sabor Maracuyá 120g,S/ 1.60,metro,MARACUYÁ,2024-12-05 15:54:43.103743,120.0,g,Yogurt Gloria Slim Sabor Maracuyá,1.6
Bebida Ready to Drink Tabernero Sour Maracuyá Botella 700ml,S/ 19.90,metro,MARACUYÁ,2024-12-05 15:54:43.103743,700.0,ml,Bebida Ready to Drink Tabernero Sour Maracuyá Botella,19.9
Cheesecake Horneado de Maracuyá Dulce Pasión 10 Porciones,S/ 47.90,metro,MARACUYÁ,2024-12-05 15:54:43.103743,10.0,un,Cheesecake Horneado de Maracuyá Dulce Pasión,47.9
Yogurt Bebible Oquendo Sabor Mandarina - Maracuyá Bolsa 946ml,S/ 5.50,metro,MARACUYÁ,2024-12-05 15:54:43.103743,946.0,ml,Yogurt Bebible Oquendo Sabor Mandarina - Maracuyá Bolsa,5.5
Bebida Con Gas San Luis Maracuyá Botella 625ml,S/ 2.20,metro,MARACUYÁ,2024-12-05 15:54:43.103743,625.0,ml,Bebida Con Gas San Luis Maracuyá Botella,2.2
Chupetín Globo Pop Sabor Maracuyá 24un,S/ 8.00,metro,MARACUYÁ,2024-12-05 15:54:43.103743,24.0,un,Chupetín Globo Pop Sabor Maracuyá,8.0
Bebida Chilcano de Pisco Piscano Maracuyá Botella 275ml,S/ 5.90,metro,MARACUYÁ,2024-12-05 15:54:43.103743,275.0,ml,Bebida Chilcano de Pisco Piscano Maracuyá Botella,5.9
Sixpack Bebida Mike's Hard Lemonade Maracuyá Lata 355ml,S/ 33.00,metro,MARACUYÁ,2024-12-05 15:54:43.103743,355.0,ml,Sixpack Bebida Mike's Hard Lemonade Maracuyá Lata,33.0
