description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Sal de Cocina Marina Emsal Bolsa 1 kg,S/ 2.40,metro,SAL,2024-12-05 16:34:07.362255,1.0,kg,Sal de Cocina Marina Emsal Bolsa,2.4
Sal de Mesa Marina Emsal Bolsa 1 kg,S/ 2.40,metro,SAL,2024-12-05 16:34:07.362255,1.0,kg,Sal de Mesa Marina Emsal Bolsa,2.4
Sal Fina 600 g,S/ 8.90,metro,SAL,2024-12-05 16:34:07.362255,600.0,g,Sal Fina,8.9
Sal Gruesa 600 g,S/ 8.90,metro,SAL,2024-12-05 16:34:07.362255,600.0,g,Sal Gruesa,8.9
Sal Rosada de Maras Fina Caja 600 g,S/ 9.90,metro,SAL,2024-12-05 16:34:07.362255,600.0,g,Sal Rosada de Maras Fina Caja,9.9
Sal Rosada de Maras Gruesa Frasco 100 g,S/ 15.90,metro,SAL,2024-12-05 16:34:07.362255,100.0,g,Sal Rosada de Maras Gruesa Frasco,15.9
Sal Especias 600 g,S/ 9.90,metro,SAL,2024-12-05 16:34:07.362255,600.0,g,Sal Especias,9.9
Sal Rosada de Maras Gruesa Caja 600 g,S/ 9.90,metro,SAL,2024-12-05 16:34:07.362255,600.0,g,Sal Rosada de Maras Gruesa Caja,9.9
Sal Ahumada 600 g,S/ 12.90,metro,SAL,2024-12-05 16:34:07.362255,600.0,g,Sal Ahumada,12.9
Pretzel con Sal Maras Gourmet 110g,S/ 9.90,metro,SAL,2024-12-05 16:34:07.362255,110.0,g,Pretzel con Sal Maras Gourmet,9.9
Sal Rosada de Maras Maras Gourmet Parrillas 1kg,S/ 11.90,metro,SAL,2024-12-05 16:34:07.362255,1.0,kg,Sal Rosada de Maras Maras Gourmet Parrillas,11.9
Sal Rosada de Maras Maras Gourmet 1kg,S/ 11.90,metro,SAL,2024-12-05 16:34:07.362255,1.0,kg,Sal Rosada de Maras Maras Gourmet,11.9
Filete de Atún en Agua y Sal Cuisine & Co 140g,S/ 4.20,metro,SAL,2024-12-05 16:34:07.362255,140.0,g,Filete de Atún en Agua y Sal Cuisine & Co,4.2
Sal de Mesa Cuisine & Co 1kg,S/ 2.00,metro,SAL,2024-12-05 16:34:07.362255,1.0,kg,Sal de Mesa Cuisine & Co,2.0
Sal de Cocina Gruesa Cuisine & Co 1kg,S/ 2.00,metro,SAL,2024-12-05 16:34:07.362255,1.0,kg,Sal de Cocina Gruesa Cuisine & Co,2.0
