description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Filete de Pechuga Importado x kg,S/ 16.50 x kg,metro,PECHUGA DE POLLO,2024-12-05 15:28:49.801412,1.0,kg,Filete de Pechuga Importado,16.5
Filete de Pechuga Pollo Redondos x kg,S/ 25.40 x kg,metro,PECHUGA DE POLLO,2024-12-05 15:28:49.801412,1.0,kg,Filete de Pechuga Pollo Redondos,25.4
Pechuga Especial de Pollo Redondos x kg,S/ 17.50 x kg,metro,PECHUGA DE POLLO,2024-12-05 15:28:49.801412,1.0,kg,Pechuga Especial de Pollo Redondos,17.5
Pechuga Entera de Pollo Redondos x kg,S/ 15.50 x kg,metro,PECHUGA DE POLLO,2024-12-05 15:28:49.801412,1.0,kg,Pechuga Entera de Pollo Redondos,15.5
Filete de Pechuga de Pollo Congelada San Fernando x kg,S/ 26.70 x kg,metro,PECHUGA DE POLLO,2024-12-05 15:28:49.801412,1.0,kg,Filete de Pechuga de Pollo Congelada San Fernando,26.7
Filete de Pechuga Artisan x Kg. Libre de Antibióticos,S/ 46.60 x kg,metro,PECHUGA DE POLLO,2024-12-05 15:28:49.801412,1.0,kg,Filete de Pechuga Artisan . Libre de Antibióticos,46.6
Pechuga Light de Pollo Redondos x kg,S/ 19.50 x kg,metro,PECHUGA DE POLLO,2024-12-05 15:28:49.801412,1.0,kg,Pechuga Light de Pollo Redondos,19.5
Pechuga Especial de Pollo x kg,S/ 17.50 x kg,metro,PECHUGA DE POLLO,2024-12-05 15:28:49.801412,1.0,kg,Pechuga Especial de Pollo,17.5
Pechuga de Pollo con Alas Congelada San Fernando x kg,S/ 18.30 x kg,metro,PECHUGA DE POLLO,2024-12-05 15:28:49.801412,1.0,kg,Pechuga de Pollo con Alas Congelada San Fernando,18.3
Pechuga de Pollo Rellena de Jamón y Queso Bandeja 250 g,S/ 12.89,metro,PECHUGA DE POLLO,2024-12-05 15:28:49.801412,250.0,g,Pechuga de Pollo Rellena de Jamón y Queso Bandeja,12.89
Pechuga de Pollo Rellena de Tocino Bandeja 250 g,S/ 13.70,metro,PECHUGA DE POLLO,2024-12-05 15:28:49.801412,250.0,g,Pechuga de Pollo Rellena de Tocino Bandeja,13.7
Pechuga de Pollo Rellena de Verduras Bandeja 250 g,S/ 11.99,metro,PECHUGA DE POLLO,2024-12-05 15:28:49.801412,250.0,g,Pechuga de Pollo Rellena de Verduras Bandeja,11.99
Pechuga de Pollo Rellena con Queso y Tocino Rico 6un.,S/ 25.50,metro,PECHUGA DE POLLO,2024-12-05 15:28:49.801412,6.0,un,Pechuga de Pollo Rellena con Queso y Tocino Rico .,25.5
Nuggets de Pechuga de Pollo Redondos 36un,S/ 16.60,metro,PECHUGA DE POLLO,2024-12-05 15:28:49.801412,36.0,un,Nuggets de Pechuga de Pollo Redondos,16.6
Nuggets de Pechuga de Pollo San Fernando 24un,S/ 15.80,metro,PECHUGA DE POLLO,2024-12-05 15:28:49.801412,24.0,un,Nuggets de Pechuga de Pollo San Fernando,15.8
Tiras de Pechuga de Pollo Redondos 8un,S/ 13.70,metro,PECHUGA DE POLLO,2024-12-05 15:28:49.801412,8.0,un,Tiras de Pechuga de Pollo Redondos,13.7
Nuggets de Pechuga de Pollo Redondos 12un,S/ 6.50,metro,PECHUGA DE POLLO,2024-12-05 15:28:49.801412,12.0,un,Nuggets de Pechuga de Pollo Redondos,6.5
Nuggets de Pechuga de Pollo Redondos 23un 350g,S/ 11.60,metro,PECHUGA DE POLLO,2024-12-05 15:28:49.801412,23.0,un,Nuggets de Pechuga de Pollo Redondos,11.6
Deditos de Pechuga de Pollo Redondos 15un,S/ 13.00,metro,PECHUGA DE POLLO,2024-12-05 15:28:49.801412,15.0,un,Deditos de Pechuga de Pollo Redondos,13.0
Jamón de Pechuga de Pollo Braedt Balance Paquete 200 g,S/ 8.10,metro,PECHUGA DE POLLO,2024-12-05 15:28:49.801412,200.0,g,Jamón de Pechuga de Pollo Braedt Balance Paquete,8.1
Filete de Pechuga de Pollo x kg,S/ 29.90 x kg,metro,PECHUGA DE POLLO,2024-12-05 15:28:49.801412,1.0,kg,Filete de Pechuga de Pollo,29.9
Tiras de Pechuga de Pollo Bolsa 300 g,S/ 14.90,metro,PECHUGA DE POLLO,2024-12-05 15:28:49.801412,300.0,g,Tiras de Pechuga de Pollo Bolsa,14.9
