description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Pavo Entero Redondos x kg,S/ 14.90 x kg,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,1.0,kg,Pavo Entero Redondos,14.9
Pavo Entero Congelado San Fernando x kg,S/ 15.40 x kg,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,1.0,kg,Pavo Entero Congelado San Fernando,15.4
Pavo Entero con Menudencia Cuisine & Co x kg,S/ 12.80 x kg,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,1.0,kg,Pavo Entero con Menudencia Cuisine & Co,12.8
Pechuga de Pavita en Trozos San Fernando x Kg,S/ 18.99 x kg,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,1.0,kg,Pechuga de Pavita en Trozos San Fernando,18.99
Guiso de Pechuga de Pavita San Fernando x kg,S/ 22.70 x kg,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,1.0,kg,Guiso de Pechuga de Pavita San Fernando,22.7
Medallón de Muslo de Pavita San Fernando x kg,S/ 23.99 x kg,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,1.0,kg,Medallón de Muslo de Pavita San Fernando,23.99
Jamón de Pechuga de Pavo Braedt Balance Paquete 200 g,S/ 14.87,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,200.0,g,Jamón de Pechuga de Pavo Braedt Balance Paquete,14.87
Felix Alimento Húmedo para Gatos Paté de Pavo y Menudencias Lata 156 gr,S/ 7.00,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,156.0,g,Felix Alimento Húmedo para Gatos Paté de Pavo y Menudencias Lata r,7.0
Chuleta de Pechuga de Pavita San Fernando x kg,S/ 29.90 x kg,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,1.0,kg,Chuleta de Pechuga de Pavita San Fernando,29.9
Guiso de Pechuga de Pavita x kg,S/ 21.70 x kg,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,1.0,kg,Guiso de Pechuga de Pavita,21.7
Jamón de Pavo Braedt 480g,S/ 19.97,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,480.0,g,Jamón de Pavo Braedt,19.97
Brazuelo de Pavita San Fernando x kg,S/ 13.20 x kg,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,1.0,kg,Brazuelo de Pavita San Fernando,13.2
Jamón de Pavo Braedt Paquete 200 g,S/ 13.50,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,200.0,g,Jamón de Pavo Braedt Paquete,13.5
Pechuga de Pavita San Fernando x kg,S/ 21.50 x kg,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,1.0,kg,Pechuga de Pavita San Fernando,21.5
Ricocat Paté para Gatos Adultos Pavo e Hígado Lata 330 gr,S/ 8.40,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,330.0,g,Ricocat Paté para Gatos Adultos Pavo e Hígado Lata r,8.4
Rodaja Casera de Pavita San Fernando x kg,S/ 10.40 x kg,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,1.0,kg,Rodaja Casera de Pavita San Fernando,10.4
Hot Dog de Pavo Braedt Balance 250g,S/ 9.90,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,250.0,g,Hot Dog de Pavo Braedt Balance,9.9
Fancy Feast Goulash Pavo Pouch 85g,S/ 5.90,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,85.0,g,Fancy Feast Goulash Pavo Pouch,5.9
Filete de Pechuga de Pavita San Fernando x kg,S/ 33.90 x kg,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,1.0,kg,Filete de Pechuga de Pavita San Fernando,33.9
Pierna Ahumada de Pavo San Fernando x kg,S/ 37.50 x kg,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,1.0,kg,Pierna Ahumada de Pavo San Fernando,37.5
Aderezo para Hornear Pavo / Cerdo caja 220 g,S/ 7.50,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,220.0,g,Aderezo para Hornear Pavo / Cerdo caja,7.5
Milanesa de Pavo San Fernando Bolsa 4 Unid / 415 g,S/ 17.80,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,4.0,un,Milanesa de Pavo San Fernando Bolsa  /,17.8
Jamón de Pechuga de Pavo Zimmermann Paquete 150 g,S/ 16.90,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,150.0,g,Jamón de Pechuga de Pavo Zimmermann Paquete,16.9
Jamón de Pechuga de Pavo Casa Europa Paquete 200 g,S/ 14.80,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,200.0,g,Jamón de Pechuga de Pavo Casa Europa Paquete,14.8
Pechuga de Pavo Especial Cuisine & Co x kg,S/ 19.90 x kg,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,1.0,kg,Pechuga de Pavo Especial Cuisine & Co,19.9
Enrollado de Pavo Delizzia San Fernando x un,S/ 46.90,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,1.0,un,Enrollado de Pavo Delizzia San Fernando,46.9
Aderezo Para Pavo El Olivar 500 g,S/ 13.90,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,500.0,g,Aderezo Para Pavo El Olivar,13.9
Jamón de Pechuga de Pavo Suiza 180g,S/ 15.90,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,180.0,g,Jamón de Pechuga de Pavo Suiza,15.9
Paté Super Cat Adultos Sabor Hígado y Pavo 180g,S/ 5.00,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,180.0,g,Paté Super Cat Adultos Sabor Hígado y Pavo,5.0
Hamburguesas de Pavo Natural Home 600g,S/ 15.99,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,600.0,g,Hamburguesas de Pavo Natural Home,15.99
Filete de Pierna de Pavita San Fernando x kg,S/ 24.80 x kg,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,1.0,kg,Filete de Pierna de Pavita San Fernando,24.8
Jamón de Pechuga de Pavo Ahumado Braedt Paquete 200 g,S/ 19.50,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,200.0,g,Jamón de Pechuga de Pavo Ahumado Braedt Paquete,19.5
Hot Dog de Pavo Braedt Balance Paquete 500 g,S/ 19.50,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,500.0,g,Hot Dog de Pavo Braedt Balance Paquete,19.5
Jamón de Pechuga de Pavo Braedt Paquete 200 g,S/ 17.50,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,200.0,g,Jamón de Pechuga de Pavo Braedt Paquete,17.5
Pechuga de Pavo Horneada San Fernando x kg,S/ 52.00 x kg,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,1.0,kg,Pechuga de Pavo Horneada San Fernando,52.0
Pechuga de Pavo a la Criolla Ahuma 500g,S/ 59.90,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,500.0,g,Pechuga de Pavo a la Criolla Ahuma,59.9
Aderezo de Pavo Cuisine & Co 500g,S/ 11.90,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,500.0,g,Aderezo de Pavo Cuisine & Co,11.9
Aderezo de Pavo Arezzo 500g,S/ 9.50,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,500.0,g,Aderezo de Pavo Arezzo,9.5
Aderezo para Pavo Piki 350g,S/ 10.00,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,350.0,g,Aderezo para Pavo Piki,10.0
Jamón de Pechuga de Pavo Salchichería Alemana 200g,S/ 15.90,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,200.0,g,Jamón de Pechuga de Pavo Salchichería Alemana,15.9
Pet's Republic Natural Treats Strips de Pavo Frasco 88 gr,S/ 24.99,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,88.0,g,Pet's Republic Natural Treats Strips de Pavo Frasco r,24.99
Alimento Rambala parte de Gato Pavo Jurel 500g,S/ 12.20,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,500.0,g,Alimento Rambala parte de Gato Pavo Jurel,12.2
Pechuga de Pavo Criollo 500g,S/ 39.90,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,500.0,g,Pechuga de Pavo Criollo,39.9
Jamón de Pavo Otto Kunz x kg,S/ 77.00 x kg,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,1.0,kg,Jamón de Pavo Otto Kunz,77.0
Pechuga de Pavo Horneado en Lonjas San Fernando 460g,S/ 39.90,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,460.0,g,Pechuga de Pavo Horneado en Lonjas San Fernando,39.9
Delicias en Salsa Super Cat Adultos Sabor Pavo 190g,S/ 5.00,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,190.0,g,Delicias en Salsa Super Cat Adultos Sabor Pavo,5.0
Drummets de Pavita San Fernando x kg,S/ 16.60 x kg,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,1.0,kg,Drummets de Pavita San Fernando,16.6
Aderezo para Pavo Cuisine & Co 250g,S/ 6.90,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,250.0,g,Aderezo para Pavo Cuisine & Co,6.9
Jamón de Pechuga de Pavo Braedt x kg,S/ 98.00 x kg,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,1.0,kg,Jamón de Pechuga de Pavo Braedt,98.0
Aderezo de Pavo Cuisine & Co 250g,S/ 7.90,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,250.0,g,Aderezo de Pavo Cuisine & Co,7.9
Jamón de Pechuag de Pavo Ahumado Salchichería Alemana 200g,S/ 17.90,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,200.0,g,Jamón de Pechuag de Pavo Ahumado Salchichería Alemana,17.9
Filetitos en Salsa Ricocat Adultos Sabor Pavo 190g,S/ 4.50,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,190.0,g,Filetitos en Salsa Ricocat Adultos Sabor Pavo,4.5
Jamón de Pavo Ahumado Braedt x kg,S/ 109.00 x kg,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,1.0,kg,Jamón de Pavo Ahumado Braedt,109.0
Jamón de Pavo Braedt x kg,S/ 66.00 x kg,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,1.0,kg,Jamón de Pavo Braedt,66.0
Delicias Pechuga de Pavo y Vacuno Dentitoy 4un,S/ 8.60,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,4.0,un,Delicias Pechuga de Pavo y Vacuno Dentitoy,8.6
Aderezo de Pavo Cuisine & Co 1kg,S/ 22.90,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,1.0,kg,Aderezo de Pavo Cuisine & Co,22.9
Paño Absorbente Tradicional Virutex 20un,S/ 18.80,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,20.0,un,Paño Absorbente Tradicional Virutex,18.8
Paño Reutilizable Duramax Scott 1un,S/ 13.50,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,1.0,un,Paño Reutilizable Duramax Scott,13.5
Paño Reutilizable Duramax Scott 3un,S/ 19.90,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,3.0,un,Paño Reutilizable Duramax Scott,19.9
Paño Reutilizable Duramax Scott 2un,S/ 14.00,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,2.0,un,Paño Reutilizable Duramax Scott,14.0
Paño Absorvente Scotch Brite 9un,S/ 22.00,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,9.0,un,Paño Absorvente Scotch Brite,22.0
Limpiador Pato para Inodoro Discos Activos Lavanda Repuesto 36ml,S/ 9.50,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,36.0,ml,Limpiador Pato para Inodoro Discos Activos Lavanda Repuesto,9.5
Paño de Microfibra Scotch-Brite Súper Paño Multiuso 4un.,S/ 16.40,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,4.0,un,Paño de Microfibra Scotch-Brite Súper Paño Multiuso .,16.4
Limpiador Pato Líquido Desinfectante para Inodoro Gel Marina 500ml,S/ 17.60,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,500.0,ml,Limpiador Pato Líquido Desinfectante para Inodoro Gel Marina,17.6
Limpiador Pato para Inodoro Discos Activos Lavanda con un Aplicador 36ml,S/ 12.40,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,36.0,ml,Limpiador Pato para Inodoro Discos Activos Lavanda con un Aplicador,12.4
Paño Secatodo Multiusos Scotch-Brite 14un,S/ 21.60,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,14.0,un,Paño Secatodo Multiusos Scotch-Brite,21.6
Paño Scotch-Brite Súper Absorbente 4un.,S/ 16.40,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,4.0,un,Paño Scotch-Brite Súper Absorbente .,16.4
Paño Esponja Súper Absorbente Home Care 6un,S/ 13.20,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,6.0,un,Paño Esponja Súper Absorbente Home Care,13.2
Limpiador Pato para Inodoro Discos Activos Cítrico Repuesto 36ml,S/ 9.50,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,36.0,ml,Limpiador Pato para Inodoro Discos Activos Cítrico Repuesto,9.5
Destructor de Sarro Pato 710ml,S/ 17.90,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,710.0,ml,Destructor de Sarro Pato,17.9
Paños Esponja Súper Absorbente Home Care Paquete de 3 Unidades,S/ 8.30,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,3.0,un,Paños Esponja Súper Absorbente Home Care Paquete de ades,8.3
Limpiador Pato Tanque Pastilla Marina 3pack 120g,S/ 23.20,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,120.0,g,Limpiador Pato Tanque Pastilla Marina 3pack,23.2
Limpiador Pato Líquido Desinfectante para Inodoro Gel Pino 500ml,S/ 17.60,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,500.0,ml,Limpiador Pato Líquido Desinfectante para Inodoro Gel Pino,17.6
Paño de Microfibra Home Care 4 unid,S/ 13.90,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,4.0,un,Paño de Microfibra Home Care,13.9
Paños Esponja Súper Absorbente Home Care Paquete de 12 Unidades,S/ 22.20,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,12.0,un,Paños Esponja Súper Absorbente Home Care Paquete de ades,22.2
Paños Multiusos Home Care 3un,S/ 7.50,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,3.0,un,Paños Multiusos Home Care,7.5
Limpiador Pato Inodoro Pastilla Adhesiva Lavanda 30g,S/ 7.80,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,30.0,g,Limpiador Pato Inodoro Pastilla Adhesiva Lavanda,7.8
Paño Multiuso Home Care Paquete de 12 Unidades,S/ 15.90,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,12.0,un,Paño Multiuso Home Care Paquete de ades,15.9
Paño de Microfibra Home Care 2un,S/ 6.20,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,2.0,un,Paño de Microfibra Home Care,6.2
Paño Ultra Limpiador Home Care Paquete de 6 Unidades,S/ 8.20,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,6.0,un,Paño Ultra Limpiador Home Care Paquete de ades,8.2
Limpiador para Inodoro Pato Discos Activos Cítrico con Aplicador 36ml,S/ 12.40,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,36.0,ml,Limpiador para Inodoro Pato Discos Activos Cítrico con Aplicador,12.4
Paños Multiusos Home Care 6un,S/ 11.40,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,6.0,un,Paños Multiusos Home Care,11.4
Paño Microfibra Para Cocina y Vidrio Home Care Pack 3 Unidades,S/ 13.80,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,3.0,un,Paño Microfibra Para Cocina y Vidrio Home Care Pack ades,13.8
Paño de Limpieza Multiuso Virutex 6un,S/ 8.90,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,6.0,un,Paño de Limpieza Multiuso Virutex,8.9
Limpiador Pato Tanque Pastilla Marina 1 Repuesto 40g,S/ 12.40,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,40.0,g,Limpiador Pato Tanque Pastilla Marina 1 Repuesto,12.4
Paño Ultra Limpiador Home Care Paquete de 3 Unidades,S/ 4.90,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,3.0,un,Paño Ultra Limpiador Home Care Paquete de ades,4.9
Limpiador Pato Tanque Pastilla Marina 2pack 80g,S/ 18.10,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,80.0,g,Limpiador Pato Tanque Pastilla Marina 2pack,18.1
Paño Microfibra Para Vidrios Home Care Pack 3 Unidades,S/ 13.30,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,3.0,un,Paño Microfibra Para Vidrios Home Care Pack ades,13.3
Discos para Inodoro Pato Discos Activos Combo Frutal 6un + Aplicador,S/ 12.30,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,6.0,un,Discos para Inodoro Pato Discos Activos Combo Frutal  + Aplicador,12.3
Paño Microfibra Multiuso Home Care 3un.,S/ 13.40,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,3.0,un,Paño Microfibra Multiuso Home Care .,13.4
Paño de Microfibra para Cocina Home Care 3un,S/ 13.40,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,3.0,un,Paño de Microfibra para Cocina Home Care,13.4
Paño Secatodo Multiusos Scotch-Brite 4un,S/ 15.10,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,4.0,un,Paño Secatodo Multiusos Scotch-Brite,15.1
Limpiador en Gel para Inodoro Pato Combo Frutal 500ml,S/ 17.40,metro,PAVO EVISCERADO,2024-12-05 15:32:22.460102,500.0,ml,Limpiador en Gel para Inodoro Pato Combo Frutal,17.4
